price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,5280369,True,49,-442,111,Onyeka
,0,0,0,5280369,False,46,98160,112,Pinnock
,0,0,0,5280369,False,44,-774,114,Roerslev
,0,0,0,5280369,True,52,-7545,115,Schade
,0,0,0,5280369,False,39,127486,116,Strakosha
,0,0,0,5280369,False,81,632615,117,Toney
,0,0,0,5280369,False,45,-1694,118,Trevitt
,0,0,0,5280369,True,56,-234354,119,Wissa
,0,0,0,5280369,False,43,-27716,120,Yarmoliuk
,0,0,0,5280369,False,43,-4047,121,Zanka
,0,0,0,5280369,False,49,-22975,258,Maupay
,0,0,0,5280369,False,44,760,508,Reguilón
,0,0,0,5280369,False,45,-218,620,Olakigbe
,0,0,0,5280369,False,45,362,684,Brierley
,0,0,0,5280369,True,45,2206,701,Ghoddos
,0,0,0,5280369,False,40,599,725,Kim Ji-Soo
,0,0,0,5280369,False,40,1281,733,Adedokun
,0,0,0,5280369,False,45,27,744,Peart-Harris
,0,0,0,5280369,False,40,358,752,Angelini
,0,0,0,5280369,False,40,143,789,Valdimarsson
,0,0,0,5280369,False,40,89,797,Fredrick
,0,0,0,5280369,True,50,-1096,122,Adingra
,0,0,0,5280369,False,44,-10599,123,Alzate
,0,0,0,5280369,False,45,-4562,124,Ayari
,0,0,0,5280369,False,47,-748,125,Buonanotte
,0,0,0,5280369,False,45,-3886,127,Connolly
,0,0,0,5280369,False,48,-10432,128,Dahoud
,0,0,0,5280369,False,50,-168034,129,Dunk
,0,0,0,5280369,True,50,-339390,130,Enciso
,0,0,0,5280369,False,51,-2198994,131,Estupiñan
,0,0,0,5280369,False,58,-218504,132,Ferguson
,0,0,0,5280369,False,49,12021,133,Gilmour
,0,0,-1,5280369,False,64,164839,134,Gross
,0,0,-1,5280369,False,54,-1143522,135,João Pedro
,0,0,0,5280369,False,40,-2376,136,Karbownik
,0,0,0,5280369,False,45,-131,137,Kozłowski
,0,0,0,5280369,False,49,-3818,138,Lallana
,0,0,0,5280369,False,39,-311994,139,Lamptey
,0,0,0,5280369,True,61,-218766,140,March
,0,0,0,5280369,False,39,-527,141,McGill
,0,0,0,5280369,True,48,-14321,142,Milner
,0,0,0,5280369,False,64,-2444443,143,Mitoma
,0,0,0,5280369,False,44,-3293,144,Moder
,0,0,0,5280369,False,45,-1573,146,Sarmiento
,0,0,0,5280369,False,40,-33,147,Scherpen
,0,0,0,5280369,False,42,-321504,148,Steele
,0,0,0,5280369,False,55,-4468,149,Undav
,0,0,0,5280369,False,40,138196,150,Van Hecke
,0,0,0,5280369,False,43,-68811,151,Veltman
,0,0,0,5280369,False,44,-15253,152,Verbruggen
,0,0,0,5280369,False,42,-17547,153,Webster
,0,0,0,5280369,False,57,-172661,154,Welbeck
,0,0,0,5280369,False,44,-77741,155,Zeqiri
,0,0,0,5280369,False,43,-5371,606,Igor
,0,0,0,5280369,False,45,12820,621,Hinshelwood
,0,0,0,5280369,False,45,3349,690,Baleba
,0,0,0,5280369,False,64,12038,700,Ansu Fati
,0,0,0,5280369,False,45,1069,741,O’Mahony
,0,0,0,5280369,False,45,210,742,Baker-Boaitey
,0,0,0,5280369,False,40,1196,746,Jackson
,0,0,0,5280369,False,44,143,747,Duffus
,0,0,0,5280369,False,40,197,753,Kavanagh
,0,0,0,5280369,False,45,70,755,Barrington
,0,0,0,5280369,False,45,14,786,Peupion
,0,0,0,5280369,False,42,882,156,Agyei
,0,0,0,5280369,False,38,70980,157,Al-Dakhil
,0,0,0,5280369,False,49,-2350,158,Bastien
,0,0,0,5280369,False,52,-13748,159,Benson
,0,0,0,5280369,False,40,-299290,160,Beyer
,0,0,0,5280369,False,47,-7099,161,Brownhill
,0,0,0,5280369,False,44,-2505,162,Churlinov
,0,0,0,5280369,False,48,-1995,163,Cork
,0,0,0,5280369,False,45,-2808,164,Costelloe
,0,0,0,5280369,False,50,-3292,165,Cullen
,0,0,0,5280369,False,39,9,166,Egan-Riley
,0,0,0,5280369,False,39,-11655,167,Ekdal
,0,0,0,5280369,False,47,3662,168,Foster
,0,0,0,5280369,False,39,-3633,169,Franchi
,0,0,0,5280369,False,48,-2809,170,Gudmundsson
,0,0,0,5280369,False,40,-1758,171,McNally
,0,0,0,5280369,False,43,-15718,172,Muric
,0,0,0,5280369,False,44,-1423,173,O'Shea
,0,0,0,5280369,False,49,-3246,174,Obafemi
,0,0,0,5280369,False,40,-1050,175,Peacock-Farrell
,0,0,0,5280369,False,43,-16638,176,Roberts
,0,0,0,5280369,False,53,-11237,177,Rodriguez
,0,0,0,5280369,False,40,341378,178,Taylor
,0,0,0,5280369,False,40,-1380,179,Thomas
,0,0,0,5280369,False,49,-2565,180,Twine
,0,0,0,5280369,False,39,1439,181,Vigouroux
,0,0,0,5280369,False,44,-5183,182,Vitinho
,0,0,0,5280369,False,55,-14955,183,Weghorst
,0,0,0,5280369,False,46,-10529,184,Zaroury
,0,0,0,5280369,False,50,3535,200,D.D.Fofana
,0,0,0,5280369,False,47,-8610,475,Berge
,0,0,0,5280369,False,53,11927,594,Amdouni
,0,0,0,5280369,False,45,-1999,596,Trafford
,0,0,0,5280369,True,47,-4015,600,Redmond
,0,0,0,5280369,True,48,-123,605,Koleosho
,0,0,0,5280369,False,49,-619,608,Bruun Larsen
,0,0,0,5280369,False,40,-3080,622,Dodgson
,0,0,0,5280369,False,50,5187,660,Odobert
,0,0,0,5280369,False,40,748,674,Delcroix
,0,0,0,5280369,False,50,1444,675,A.Ramsey
,0,0,0,5280369,False,49,-58,694,Massengo
,0,0,0,5280369,False,53,327,706,M.Trésor
,0,0,0,5280369,False,40,1118,805,Assignon
,0,0,0,5280369,False,40,74,806,Estève
,0,0,0,5280369,False,45,-205102,126,Caicedo
,0,0,0,5280369,False,45,-52527,145,Sanchez
,0,0,0,5280369,False,40,-914,185,Ampadu
,0,0,-1,5280369,False,42,-6588,186,Andrey
,0,0,0,5280369,False,50,-82986,187,Arrizabalaga
,0,0,0,5280369,False,65,-2011,188,Aubameyang
,0,0,0,5280369,False,45,-100,189,Azpilicueta
,0,0,0,5280369,False,40,-288,190,Baba
,0,0,0,5280369,False,44,2965,191,B.Badiashile
,0,0,0,5280369,False,40,-510,192,Bettinelli
,0,0,0,5280369,False,43,-16241,194,Chalobah
,0,0,0,5280369,False,54,-1018180,195,Chilwell
,0,0,0,5280369,False,42,-160047,196,Chukwuemeka
,0,0,0,5280369,False,47,154769,197,Colwill
,0,0,0,5280369,True,48,-31226,198,Cucurella
,0,0,0,5280369,False,48,-216386,199,Enzo
,0,0,0,5280369,True,44,-2497,201,W.Fofana
,0,0,0,5280369,False,54,-11561,202,Gallagher
,0,0,0,5280369,False,42,515925,203,Gusto
,0,0,0,5280369,True,53,-1247054,206,James
,0,0,0,5280369,False,68,-52691,207,Lukaku
,0,0,0,5280369,False,53,-986,208,Madueke
,0,0,0,5280369,False,63,-193252,210,Mudryk
,0,0,0,5280369,False,68,-1120702,211,N.Jackson
,0,0,0,5280369,False,74,3570,212,Nkunku
,0,0,0,5280369,False,55,-406,213,Pulisic
,0,0,0,5280369,False,43,-4907,214,M.Sarr
,0,0,0,5280369,False,40,-4181,215,Slonina
,0,0,-1,5280369,False,70,360775,216,Sterling
,0,0,0,5280369,False,50,47332,217,T.Silva
,0,0,0,5280369,False,54,-15435,218,Ziyech
,0,0,1,5280369,False,59,4051198,362,Palmer
,0,0,0,5280369,False,50,-1002,589,Ângelo
,0,0,0,5280369,False,51,-7781,609,Maatsen
,0,0,0,5280369,False,49,137571,611,Disasi
,0,0,0,5280369,True,44,-2212,613,Ugochukwu
,0,0,0,5280369,False,45,-9802,623,Burstow
,0,0,0,5280369,False,39,205,659,Bergström
,0,0,0,5280369,True,49,-222,667,Lavia
,0,0,0,5280369,False,40,-362,671,Humphreys
,0,0,0,5280369,False,45,1884,677,Deivid
,0,0,0,5280369,False,40,137,680,Beach
,0,0,0,5280369,False,45,-41,681,Diego Moreira
,0,0,0,5280369,False,45,115898,687,Petrović
,0,0,0,5280369,False,40,875,716,Gilchrist
,0,0,0,5280369,False,45,1095,717,Stutter
,0,0,0,5280369,False,45,130,718,Matos
,0,0,0,5280369,False,40,267,723,Brooking
,0,0,0,5280369,False,45,47,758,Castledine
,0,0,0,5280369,False,45,77,791,Casadei
,0,0,0,5280369,True,43,-10040,7,Holding
,0,0,0,5280369,False,43,23596,219,Ahamada
,0,0,0,5280369,False,48,1237222,220,Andersen
,0,0,0,5280369,False,54,-10075,221,J.Ayew
,0,0,0,5280369,False,44,-4413,222,Clyne
,0,0,0,5280369,True,49,-3512,223,C.Doucouré
,0,0,0,5280369,False,44,-3866,224,Ebiowei
,0,0,0,5280369,False,54,-82451,225,Edouard
,0,0,0,5280369,False,60,-1209612,226,Eze
,0,0,0,5280369,False,44,-68045,227,Guaita
,0,0,0,5280369,False,44,122997,228,Guéhi
,0,0,0,5280369,False,49,16,229,Hughes
,0,0,0,5280369,False,45,-4552,230,Johnstone
,0,0,0,5280369,False,47,-26904,231,Lerma
,0,0,0,5280369,False,49,14684,232,Mateta
,0,0,0,5280369,False,39,-2478,233,Matthews
,0,0,0,5280369,False,46,255596,234,Mitchell
,0,0,0,5280369,False,40,-9950,235,O'Brien
,0,0,0,5280369,False,59,178659,236,Olise
,0,0,0,5280369,False,45,-1560,237,Plange
,0,0,0,5280369,False,39,9664,238,C.Richards
,0,0,0,5280369,False,43,-1714,239,Riedewald
,0,0,0,5280369,False,49,-8214,240,Schlupp
,0,0,0,5280369,False,40,-47742,241,Tomkins
,0,0,0,5280369,False,45,-10841,242,Ward
,0,0,0,5280369,False,39,-27806,243,Whitworth
,0,0,0,5280369,False,44,-9904,385,Henderson
,0,0,0,5280369,False,48,-673,615,Matheus França
,0,0,0,5280369,False,45,312,657,Rak-Sakyi
,0,0,0,5280369,False,45,-2410,658,Gordon
,0,0,0,5280369,False,45,981,720,Ola-Adebomi
,0,0,0,5280369,False,45,229,721,Ozoh
,0,0,0,5280369,False,45,188,724,Raymond
,0,0,0,5280369,False,40,302,763,Adaramola
,0,0,0,5280369,False,45,1768,792,Muñoz
,0,0,0,5280369,False,50,415,807,Wharton
,0,0,0,5280369,True,44,-16998,244,André Gomes
,0,0,0,5280369,False,41,353800,245,Branthwaite
,0,0,0,5280369,False,58,-16007,246,Calvert-Lewin
,0,0,0,5280369,False,44,-3270,247,Coleman
,0,0,0,5280369,True,48,-2820,248,Dele
,0,0,0,5280369,False,55,14300,249,A.Doucoure
,0,0,0,5280369,False,49,2952,250,Garner
,0,0,0,5280369,False,44,-2148,251,Gbamin
,0,0,0,5280369,False,43,-7562,252,Godfrey
,0,0,0,5280369,False,53,-29072,253,Gray
,0,0,0,5280369,False,48,-2850,254,Gana
,0,0,0,5280369,False,43,-10129,257,Keane
,0,0,0,5280369,False,54,24279,259,McNeil
,0,0,0,5280369,False,46,580053,260,Mykolenko
,0,0,0,5280369,False,47,-12427,261,Onana
,0,0,0,5280369,False,44,-8002,262,Patterson
,0,0,0,5280369,False,45,-386956,263,Pickford
,0,0,0,5280369,False,45,-3650,264,Simms
,0,0,0,5280369,False,46,379869,265,Tarkowski
,0,0,0,5280369,False,39,-8531,266,J.Virginia
,0,0,0,5280369,False,39,-1687,579,Lonergan
,0,0,0,5280369,False,44,-43713,588,Young
,0,0,0,5280369,False,52,-8980,601,Danjuma
,0,0,0,5280369,False,45,637,624,Dobbin
,0,0,0,5280369,False,48,-2727,645,Y. Chermiti
,0,0,0,5280369,False,45,-1329,649,Cannon
,0,0,0,5280369,False,44,77,650,Onyango
,0,0,0,5280369,False,55,10934,661,Harrison
,0,0,0,5280369,False,57,6281,691,Beto
,0,0,0,5280369,False,45,220,719,Hunt
,0,0,0,5280369,False,45,32,760,Metcalfe
,0,0,0,5280369,False,40,270,761,Campbell
,0,0,0,5280369,False,49,12530,193,Broja
,0,0,0,5280369,True,53,-47240,256,Iwobi
,0,0,0,5280369,False,53,-13794,267,Andreas
,0,0,0,5280369,False,49,3785,268,Cairney
,0,0,0,5280369,False,50,-1007,269,I.Cavaleiro
,0,0,0,5280369,False,53,-1753,270,De Cordova-Reid
,0,0,0,5280369,True,44,-27096,271,Diop
,0,0,0,5280369,False,44,-1527,272,Francois
,0,0,0,5280369,False,44,-7083,273,Knockaert
,0,0,0,5280369,False,40,-9587,274,Kongolo
,0,0,0,5280369,False,48,776436,275,Leno
,0,0,0,5280369,False,43,-16007,276,Lukić
,0,0,0,5280369,False,40,-37576,277,Mbabu
,0,0,0,5280369,False,74,-341009,278,Mitrović
,0,0,0,5280369,False,44,-14260,279,Muniz
,0,0,0,5280369,False,50,8972,280,J.Palhinha
,0,0,0,5280369,False,45,-3229,281,Ream
,0,0,0,5280369,False,45,-60767,282,Reed
,0,0,0,5280369,False,44,89479,283,Robinson
,0,0,0,5280369,False,39,-8218,284,Rodák
,0,0,0,5280369,False,44,-35818,285,Tete
,0,0,0,5280369,False,43,16925,286,Tosin
,0,0,-1,5280369,False,45,-277065,287,Vinícius
,0,0,0,5280369,True,53,-8271,288,Wilson
,0,0,-1,5280369,True,51,-26629,558,Raúl
,0,0,0,5280369,False,53,3714,591,Willian
,0,0,0,5280369,True,44,-19429,610,Bassey
,0,0,0,5280369,False,39,-1188,625,De Fougerolles
,0,0,0,5280369,False,45,-760,651,Stansfield
,0,0,0,5280369,False,45,6,652,Dibley-Dias
,0,0,0,5280369,False,49,-672,662,Adama
,0,0,0,5280369,False,45,528,683,Harris
,0,0,0,5280369,False,45,57818,688,Castagne
,0,0,0,5280369,False,40,1214,692,Benda
,0,0,0,5280369,False,45,416,707,Ballo-Touré
,0,0,0,5280369,False,40,480,732,Tanton
,0,0,0,5280369,False,45,13,796,Sekularac
,0,0,0,5280369,False,45,31,810,King
,0,0,0,5280369,False,39,-9192,289,Adrián
,0,0,0,5280369,False,85,365700,290,Alexander-Arnold
,0,0,0,5280369,False,57,376536,291,A.Becker
,0,0,0,5280369,True,47,-3974,292,Bajcetic
,0,0,-1,5280369,False,74,-3393,293,Darwin
,0,0,1,5280369,False,81,1137885,294,Diogo J.
,0,0,0,5280369,False,48,-8591,295,Elliott
,0,0,0,5280369,False,50,-1107,296,Fabinho
,0,0,0,5280369,False,72,-427166,297,Gakpo
,0,0,0,5280369,False,45,135506,298,Gomez
,0,0,0,5280369,False,50,-812,299,Henderson
,0,0,0,5280369,False,49,-1005,300,Jones
,0,0,0,5280369,False,37,118049,301,Kelleher
,0,0,0,5280369,False,49,619,302,Konaté
,0,0,0,5280369,False,74,43926,303,Luis Díaz
,0,0,0,5280369,False,58,-845776,304,Mac Allister
,0,0,0,5280369,True,48,-12229,305,Matip
,0,0,0,5280369,False,40,-16369,306,Phillips
,0,0,0,5280369,False,64,-231270,307,Robertson
,0,0,0,5280369,True,130,-971760,308,Salah
,0,0,0,5280369,False,71,-35753,309,Szoboszlai
,0,0,0,5280369,False,47,-17499,310,Thiago
,0,0,0,5280369,False,45,144008,311,Tsimikas
,0,0,0,5280369,False,40,-2471,312,Van den Berg
,0,0,0,5280369,False,63,431541,313,Virgil
,0,0,0,5280369,False,40,5709,626,Quansah
,0,0,0,5280369,False,44,-663,627,Clark
,0,0,0,5280369,True,44,-2875,628,Doak
,0,0,0,5280369,False,44,-540,629,McConnell
,0,0,0,5280369,False,54,727,668,Endo
,0,0,0,5280369,False,50,4565,708,Gravenberch
,0,0,0,5280369,False,40,236,726,Chambers
,0,0,0,5280369,False,39,364,728,Scanlon
,0,0,0,5280369,False,45,30,743,Nyoni
,0,0,0,5280369,False,40,-7,756,Pitaluga
,0,0,0,5280369,False,41,199422,757,Bradley
,0,0,0,5280369,False,45,19,782,Beck
,0,0,0,5280369,False,45,89,783,Gordon
,0,0,0,5280369,False,49,-511,21,Sambi
,0,0,0,5280369,True,44,-70801,52,Nakamba
,0,0,1,5280369,False,49,128380,314,Adebayo
,0,0,0,5280369,True,39,-14884,315,Andersen
,0,0,0,5280369,False,39,-458415,316,Bell
,0,0,0,5280369,False,46,-5045,317,Berry
,0,0,0,5280369,False,40,3089,318,Burke
,0,0,0,5280369,False,49,-3711,319,Campbell
,0,0,0,5280369,False,48,-807,320,Clark
,0,0,0,5280369,False,45,522875,321,Doughty
,0,0,0,5280369,False,49,-1871,322,Freeman
,0,0,0,5280369,False,40,-42714,323,Macey
,0,0,0,5280369,False,45,-230358,324,McAtee
,0,0,0,5280369,False,45,-1478,325,Mendes
,0,0,0,5280369,False,50,62630,326,Morris
,0,0,0,5280369,False,45,-17473,327,Muskwe
,0,0,0,5280369,False,49,-4424,328,Ogbene
,0,0,0,5280369,False,50,-203,329,Onyedinma
,0,0,0,5280369,False,44,5603,330,Osho
,0,0,0,5280369,False,45,-16790,331,Pepple
,0,0,0,5280369,False,44,-15932,332,Pereira
,0,0,0,5280369,False,39,-1817,333,Potts
,0,0,0,5280369,False,44,-4472,334,Rea
,0,0,0,5280369,False,43,-10070,335,Shea
,0,0,0,5280369,False,45,-25455,336,Taylor
,0,0,0,5280369,False,45,-601,337,Thorpe
,0,0,0,5280369,False,40,-837,338,Walton
,0,0,0,5280369,False,44,-25326,339,Watson
,0,0,0,5280369,False,43,-24255,340,Woodrow
,0,0,0,5280369,False,39,160767,393,Mengi
,0,0,0,5280369,False,42,-9365,553,Giles
,0,0,0,5280369,True,42,-8144,575,Lockyer
,0,0,0,5280369,False,47,-3405,582,Mpanzu
,0,0,0,5280369,False,47,-6782,586,Chong
,0,0,0,5280369,False,40,-262215,602,Kaboré
,0,0,0,5280369,False,45,17226,614,Kaminski
,0,0,0,5280369,False,49,54956,630,Barkley
,0,0,0,5280369,False,49,-869,631,Brown
,0,0,0,5280369,False,40,-698,648,Francis-Clarke
,0,0,0,5280369,False,44,-51,665,Krul
,0,0,0,5280369,False,40,1068,682,Johnson
,0,0,0,5280369,False,50,12137,727,Townsend
,0,0,0,5280369,False,45,130,729,Luker
,0,0,0,5280369,False,45,281,734,Nelson
,0,0,0,5280369,False,40,126,798,Hashioka
,0,0,0,5280369,False,49,-158580,341,Akanji
,0,0,0,5280369,False,50,74165,342,Aké
,0,0,0,5280369,False,69,2529954,343,J.Alvarez
,0,0,0,5280369,False,65,-26036,344,Bernardo
,0,0,0,5280369,False,44,3164,345,Bobb
,0,0,0,5280369,False,58,-250431,346,Cancelo
,0,0,0,5280369,False,38,-1610,347,Carson
,0,0,0,5280369,False,45,-36,348,Charles
,0,0,1,5280369,False,108,1789305,349,De Bruyne
,0,0,0,5280369,False,55,-169528,350,Rúben
,0,0,0,5280369,False,55,-229854,352,Ederson M.
,0,0,0,5280369,False,79,1889414,353,Foden
,0,0,0,5280369,False,72,-396417,354,Grealish
,0,0,1,5280369,False,142,-2453295,355,Haaland
,0,0,0,5280369,False,47,-75996,356,Kovačić
,0,0,0,5280369,False,49,-32137,357,Laporte
,0,0,0,5280369,False,43,-19934,358,R.Lewis
,0,0,0,5280369,False,75,-5603,359,Mahrez
,0,0,0,5280369,False,38,-6756,361,Ortega Moreno
,0,0,0,5280369,False,44,-1948,363,Perrone
,0,0,0,5280369,False,56,-61037,365,Rodrigo
,0,0,0,5280369,False,38,-19652,366,Sergio Gómez
,0,0,0,5280369,False,39,-1073,367,Steffen
,0,0,0,5280369,False,53,-2136027,368,Stones
,0,0,0,5280369,False,55,1179987,369,Walker
,0,0,0,5280369,False,48,-15190,566,Matheus N.
,0,0,0,5280369,False,48,-67204,616,Gvardiol
,0,0,0,5280369,False,65,192272,678,Doku
,0,0,0,5280369,False,45,26,762,Susoho
,0,0,0,5280369,False,45,34,771,Hamilton
,0,0,0,5280369,False,68,-258756,209,Mount
,0,0,0,5280369,False,45,-718,370,Alex Telles
,0,0,0,5280369,False,44,-2627,371,Amad
,0,0,0,5280369,False,68,-83873,372,Antony
,0,0,0,5280369,False,82,-1574917,373,B.Fernandes
,0,0,0,5280369,False,40,-11765,374,B.Williams
,0,0,0,5280369,False,40,-13760,375,Bailly
,0,0,0,5280369,False,53,-303448,376,Casemiro
,0,0,0,5280369,False,51,118795,377,Dalot
,0,0,0,5280369,False,58,-31526,379,Eriksen
,0,0,0,5280369,False,40,-20448,380,Fernandez
,0,0,0,5280369,False,50,-10494,381,Fred
,0,0,0,5280369,False,48,350209,382,Garnacho
,0,0,0,5280369,False,43,2165,383,Hannibal
,0,0,0,5280369,False,40,-5732,384,Heaton
,0,0,0,5280369,False,45,-3204,386,Lindelof
