price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,0,0,0,4584448,True,49,-3719,C.Doucouré
0,0,0,0,4584448,False,44,-4134,Ebiowei
0,0,0,0,4584448,False,54,-84908,Edouard
0,0,0,0,4584448,False,60,-1225490,Eze
0,0,0,0,4584448,False,44,-68853,Guaita
0,0,0,0,4584448,True,42,-30909,Guéhi
0,0,0,0,4584448,False,49,-120,Hughes
0,0,0,0,4584448,False,44,-28198,Johnstone
0,0,0,0,4584448,False,47,-26285,Lerma
0,0,0,0,4584448,False,49,48804,Mateta
0,0,0,0,4584448,False,39,-2849,Matthews
0,0,0,0,4584448,False,45,233773,Mitchell
0,0,0,0,4584448,False,40,-10102,O'Brien
0,0,0,0,4584448,True,56,12252,Olise
0,0,0,0,4584448,False,45,-1589,Plange
0,0,0,0,4584448,False,39,58122,C.Richards
0,0,0,0,4584448,False,43,-1436,Riedewald
0,0,0,0,4584448,True,48,-9380,Schlupp
0,0,0,0,4584448,False,40,-48986,Tomkins
0,0,0,0,4584448,False,45,-9727,Ward
0,0,0,0,4584448,False,39,-26754,Whitworth
0,0,0,0,4584448,False,44,-18167,André Gomes
0,0,0,0,4584448,False,42,585031,Branthwaite
0,0,0,0,4584448,False,58,-19592,Calvert-Lewin
0,0,0,0,4584448,False,44,-2884,Coleman
0,0,0,0,4584448,True,48,-2846,Dele
0,0,0,0,4584448,False,55,9642,A.Doucoure
0,0,0,0,4584448,False,49,2139,Garner
0,0,0,0,4584448,False,44,-2176,Gbamin
0,0,0,0,4584448,False,43,-6732,Godfrey
0,0,0,0,4584448,False,53,-29207,Gray
0,0,0,0,4584448,False,48,-2945,Gana
0,0,0,0,4584448,False,40,-133717,Holgate
0,0,0,0,4584448,False,53,-33879,Iwobi
0,0,0,0,4584448,False,43,-11635,Keane
0,0,0,0,4584448,False,49,19875,Maupay
