price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,-318,-318,0,5131753,False,52,-47734,Billing
0,-34,-34,0,5131753,False,47,-5839,Brooks
0,-13,-13,0,5131753,False,50,2275,Christie
0,0,0,0,5131753,False,50,-1332,L.Cook
0,0,0,0,5131753,False,45,-392,Siriki
0,2,2,0,5131753,True,43,-1599,Fredericks
0,-14,-14,0,5131753,True,40,-15478,Hill
0,-8,-8,0,5131753,False,45,324,Kelly
0,-48,-48,0,5131753,False,43,-2667,Kilkenny
0,-247,-247,0,5131753,False,46,-13831,Kluivert
0,0,0,0,5131753,False,49,-1187,Lowe
0,-26,-26,0,5131753,False,43,-645,Marcondes
0,-4,-4,0,5131753,False,43,-4587,Mepham
0,-113,-113,0,5131753,False,46,-30522,Moore
0,-1828,-1828,0,5131753,False,46,240691,Neto
0,5,5,0,5131753,False,47,-4084,O.Dango
0,0,0,0,5131753,False,45,-109,Pearson
0,-35,-35,0,5131753,False,40,-19750,Randolph
0,-4,-4,0,5131753,False,48,-1118,Rothwell
0,-252,-252,0,5131753,False,45,51243,Semenyo
0,1632,1632,0,5131753,False,45,290102,Senesi
0,-157,-157,0,5131753,False,44,7404,Smith
0,-111056,-55528,-1,5131753,False,69,1984559,Solanke
0,-931,-931,0,5131753,False,54,43143,Tavernier
0,-3,-3,0,5131753,False,47,-1535,Hamed Traorè
0,2,2,0,5131753,False,40,-8605,Travers
0,-171,-171,0,5131753,False,44,8019,Zabarnyi
0,21,21,0,5131753,False,44,-12264,Ajer
0,-20,-20,0,5131753,False,39,-6414,Balcombe
0,53,53,0,5131753,False,43,-210283,Baptiste
0,-13,-13,0,5131753,False,40,-13429,Bech
0,0,0,0,5131753,False,45,-133,Bidstrup
0,-1,-1,0,5131753,False,50,-3537,Canós
0,776,776,0,5131753,False,45,4005,Collins
0,-2,-2,0,5131753,False,40,-535,Cox
0,18,18,0,5131753,False,48,-8041,Damsgaard
0,-5,-5,0,5131753,True,47,-9644,Dasilva
0,0,0,0,5131753,False,45,-838,Dervişoğlu
0,5163,5163,0,5131753,False,45,71321,Flekken
0,-100,-100,0,5131753,False,39,-517,Goode
0,-130,-130,0,5131753,True,43,-171531,Henry
0,-25,-25,0,5131753,True,44,-19450,Hickey
0,206,206,0,5131753,False,53,-2410,Janelt
0,1574,1574,0,5131753,False,54,-10464,Jensen
0,21,21,0,5131753,False,47,3060,Lewis-Potter
0,-2073,-2073,0,5131753,True,68,-439175,Mbeumo
0,2338,2338,0,5131753,False,48,-425802,Mee
0,1060,1060,0,5131753,False,53,-3417,Nørgaard
0,-1,-1,0,5131753,False,49,-470,Onyeka
0,1211,1211,0,5131753,False,46,97379,Pinnock
0,4797,4797,0,5131753,False,49,110108,Raya
0,121,121,0,5131753,False,44,-54,Roerslev
0,-4,-4,0,5131753,True,52,-7573,Schade
0,-482,-482,0,5131753,False,39,123611,Strakosha
0,20666,20666,1,5131753,False,82,764126,Toney
0,0,0,0,5131753,False,45,-1698,Trevitt
0,-1372,-1372,0,5131753,False,56,-248883,Wissa
0,193,193,0,5131753,False,43,-26776,Yarmoliuk
0,1,1,0,5131753,False,43,-4050,Zanka
0,38,38,0,5131753,False,50,-3090,Adingra
0,-4,-4,0,5131753,False,44,-10617,Alzate
0,-1,-1,0,5131753,False,45,-4569,Ayari
0,91,91,0,5131753,False,47,-213,Buonanotte
0,57,57,0,5131753,False,45,-204245,Caicedo
0,-1,-1,0,5131753,False,45,-3894,Connolly
0,-19,-19,0,5131753,False,48,-10573,Dahoud
0,-32,-32,0,5131753,False,50,-163925,Dunk
0,-24,-24,0,5131753,True,50,-339518,Enciso
0,-27116,-13558,-1,5131753,False,50,-2337473,Estupiñan
0,-815,-815,0,5131753,False,58,-236287,Ferguson
0,-48,-48,0,5131753,False,49,11234,Gilmour
0,9290,9290,0,5131753,False,64,168163,Gross
0,-30227,-30227,0,5131753,True,54,-1401949,João Pedro
0,-1,-1,0,5131753,False,40,-2382,Karbownik
0,0,0,0,5131753,False,45,-131,Kozłowski
0,6,6,0,5131753,False,49,-3871,Lallana
0,4946,4946,0,5131753,False,39,-281864,Lamptey
0,-250,-250,0,5131753,True,61,-220105,March
0,-37,-37,0,5131753,False,39,-810,McGill
0,-44,-44,0,5131753,True,48,-14664,Milner
0,474,474,0,5131753,False,64,-2448963,Mitoma
0,4,4,0,5131753,False,44,-3313,Moder
0,-1888,-1888,0,5131753,False,45,-68980,Sanchez
0,-1,-1,0,5131753,False,45,-1575,Sarmiento
0,0,0,0,5131753,False,40,-34,Scherpen
0,1146,1146,0,5131753,False,42,-323649,Steele
0,0,0,0,5131753,False,55,-4469,Undav
0,2751,2751,0,5131753,False,40,160198,Van Hecke
0,18,18,0,5131753,False,43,-69497,Veltman
0,-50,-50,0,5131753,False,44,-15645,Verbruggen
0,-14,-14,0,5131753,False,42,-17636,Webster
0,1498,1498,0,5131753,False,57,-172082,Welbeck
0,-83,-83,0,5131753,False,44,-78221,Zeqiri
0,625,625,0,5131753,False,42,4826,Agyei
0,4883,4883,0,5131753,False,38,99748,Al-Dakhil
0,-1,-1,0,5131753,False,49,-2356,Bastien
0,4,4,0,5131753,False,52,-13752,Benson
0,-574,-574,0,5131753,False,40,-304643,Beyer
0,-31,-31,0,5131753,False,47,-7955,Brownhill
0,-4,-4,0,5131753,False,44,-2535,Churlinov
0,2,2,0,5131753,False,48,-1980,Cork
0,0,0,0,5131753,False,45,-2813,Costelloe
0,0,0,0,5131753,False,50,-3302,Cullen
0,-132,-132,0,5131753,False,39,-843,Egan-Riley
0,-8,-8,0,5131753,False,39,-11524,Ekdal
0,-352,-352,0,5131753,False,47,1714,Foster
0,-57,-57,0,5131753,False,39,-4036,Franchi
0,-10,-10,0,5131753,False,48,-2841,Gudmundsson
0,-1,-1,0,5131753,False,40,-1759,McNally
0,-13,-13,0,5131753,False,43,-15750,Muric
0,93,93,0,5131753,False,44,-2285,O'Shea
0,-12,-12,0,5131753,False,49,-3311,Obafemi
0,0,0,0,5131753,False,40,-1057,Peacock-Farrell
0,-67,-67,0,5131753,False,43,-17243,Roberts
0,-45,-45,0,5131753,False,53,-12072,Rodriguez
0,-2079,-2079,0,5131753,False,40,316728,Taylor
0,-1,-1,0,5131753,False,40,-1385,Thomas
0,-2,-2,0,5131753,False,49,-2569,Twine
0,-31,-31,0,5131753,False,39,1479,Vigouroux
0,-24,-24,0,5131753,False,44,-5876,Vitinho
0,-3,-3,0,5131753,False,55,-14967,Weghorst
0,-8,-8,0,5131753,False,46,-10615,Zaroury
0,-1,-1,0,5131753,False,40,-920,Ampadu
0,-60,-60,0,5131753,False,42,-7065,Andrey
0,-8,-8,0,5131753,False,50,-83047,Arrizabalaga
0,0,0,0,5131753,False,65,-2012,Aubameyang
0,0,0,0,5131753,False,45,-100,Azpilicueta
0,0,0,0,5131753,False,40,-289,Baba
0,-170,-170,0,5131753,False,44,1410,B.Badiashile
0,9,9,0,5131753,False,40,-478,Bettinelli
0,72,72,0,5131753,False,49,12558,Broja
0,-5,-5,0,5131753,False,43,-16251,Chalobah
0,-353,-353,0,5131753,False,54,-1017968,Chilwell
0,4082,4082,0,5131753,False,42,-135609,Chukwuemeka
0,-5354,-5354,0,5131753,False,47,80410,Colwill
0,-71,-71,0,5131753,True,48,-31669,Cucurella
0,67,67,0,5131753,False,48,-215739,Enzo
0,628,628,0,5131753,False,50,7398,D.D.Fofana
0,2,2,0,5131753,True,44,-2493,W.Fofana
0,-68,-68,0,5131753,False,54,-11926,Gallagher
0,-2997,-2997,0,5131753,False,42,495412,Gusto
0,-19,-19,0,5131753,False,43,-10273,Hall
0,1417,1417,0,5131753,False,47,6101,Hudson-Odoi
0,-469,-469,0,5131753,True,53,-1250042,James
0,-11,-11,0,5131753,False,68,-52760,Lukaku
0,-40,-40,0,5131753,False,53,-1284,Madueke
0,-63,-63,0,5131753,True,68,-259135,Mount
0,-358,-358,0,5131753,False,63,-196159,Mudryk
0,-427,-427,0,5131753,False,68,-1123276,N.Jackson
-1,-1682,-1682,0,5131753,False,74,-17617,Nkunku
0,0,0,0,5131753,False,55,-406,Pulisic
0,13,13,0,5131753,False,43,-4900,M.Sarr
0,-5,-5,0,5131753,False,40,-4199,Slonina
0,-5696,-5696,0,5131753,False,70,299697,Sterling
0,-1288,-1288,0,5131753,False,50,44052,T.Silva
0,0,0,0,5131753,False,54,-15447,Ziyech
0,-202,-202,0,5131753,False,43,21687,Ahamada
0,-8050,-8050,-1,5131753,False,47,1177317,Andersen
0,50,50,0,5131753,False,54,-12115,J.Ayew
0,-3,-3,0,5131753,False,44,-4589,Clyne
0,-8,-8,0,5131753,True,49,-3585,C.Doucouré
0,-9,-9,0,5131753,False,44,-3953,Ebiowei
0,12,12,0,5131753,False,54,-86504,Edouard
0,-2806,-2806,0,5131753,True,60,-1246422,Eze
0,-19,-19,0,5131753,False,44,-68185,Guaita
0,-9572,-4786,-1,5131753,True,43,64232,Guéhi
0,17,17,0,5131753,False,49,16,Hughes
0,-1064,-1064,0,5131753,False,45,-15660,Johnstone
0,0,0,0,5131753,False,47,-27085,Lerma
0,-129,-129,0,5131753,False,49,9752,Mateta
0,-10,-10,0,5131753,False,39,-2561,Matthews
0,-1571,-1571,-1,5131753,False,45,236470,Mitchell
0,-2,-2,0,5131753,False,40,-9977,O'Brien
-1,-6145,-6145,0,5131753,True,59,86419,Olise
0,-1,-1,0,5131753,False,45,-1565,Plange
0,-46,-46,0,5131753,False,39,9368,C.Richards
0,19,19,0,5131753,False,43,-1639,Riedewald
0,-13,-13,0,5131753,False,49,-8522,Schlupp
0,-16,-16,0,5131753,False,40,-47952,Tomkins
0,-49,-49,0,5131753,False,45,-11214,Ward
0,6,6,0,5131753,False,39,-27615,Whitworth
0,-48,-48,0,5131753,True,44,-17415,André Gomes
0,7782,7782,1,5131753,False,42,429093,Branthwaite
0,223,223,0,5131753,False,58,-20118,Calvert-Lewin
0,30,30,0,5131753,False,44,-3099,Coleman
0,1,1,0,5131753,True,48,-2820,Dele
0,-471,-471,0,5131753,False,55,10045,A.Doucoure
0,-43,-43,0,5131753,False,49,2678,Garner
0,-2,-2,0,5131753,False,44,-2154,Gbamin
0,34,34,0,5131753,False,43,-7372,Godfrey
0,-9,-9,0,5131753,False,53,-29104,Gray
0,7,7,0,5131753,False,48,-2793,Gana
0,2,2,0,5131753,False,40,-132299,Holgate
0,-225,-225,0,5131753,False,53,-50126,Iwobi
0,-73,-73,0,5131753,False,43,-10492,Keane
0,4071,4071,0,5131753,False,49,2198,Maupay
0,-420,-420,0,5131753,False,54,19664,McNeil
0,-556,-556,0,5131753,False,46,577502,Mykolenko
0,19,19,0,5131753,False,47,-12779,Onana
0,-49,-49,0,5131753,False,44,-8447,Patterson
0,8916,8916,0,5131753,False,45,-351442,Pickford
0,0,0,0,5131753,False,45,-3659,Simms
0,-1400,-1400,0,5131753,False,46,367707,Tarkowski
0,-82,-82,0,5131753,False,39,-9179,J.Virginia
0,-1043,-1043,0,5131753,False,53,-16606,Andreas
0,-57,-57,0,5131753,False,49,3208,Cairney
0,0,0,0,5131753,False,50,-1008,I.Cavaleiro
0,305,305,0,5131753,False,53,-991,De Cordova-Reid
0,23,23,0,5131753,False,44,-27564,Diop
0,-6,-6,0,5131753,False,44,-1592,Francois
0,-3,-3,0,5131753,False,44,-7101,Knockaert
0,-4,-4,0,5131753,False,40,-9618,Kongolo
0,-5593,-5593,0,5131753,False,48,748237,Leno
0,-19,-19,0,5131753,False,43,-16037,Lukić
0,-21,-21,0,5131753,False,40,-37731,Mbabu
0,-26,-26,0,5131753,False,74,-341165,Mitrović
0,4526,4526,0,5131753,False,44,1763,Muniz
0,-124,-124,0,5131753,False,50,11154,J.Palhinha
0,-162,-162,0,5131753,False,45,-3807,Ream
0,-18,-18,0,5131753,False,45,-60923,Reed
0,189,189,0,5131753,False,44,100114,Robinson
0,-15,-15,0,5131753,False,39,-8289,Rodák
0,-226,-226,0,5131753,True,44,-37164,Tete
0,-297,-297,0,5131753,False,43,16315,Tosin
0,-764,-764,0,5131753,False,45,-283501,Vinícius
0,-34,-34,0,5131753,False,53,-8835,Wilson
0,-54,-54,0,5131753,False,39,-9444,Adrián
0,-39233,-39233,0,5131753,False,86,360792,Alexander-Arnold
0,-430,-430,1,5131753,False,58,432952,A.Becker
0,-1,-1,0,5131753,True,47,-3969,Bajcetic
0,52250,52250,1,5131753,False,76,356529,Darwin
0,50415,50415,0,5131753,False,82,1724799,Diogo J.
0,2557,2557,0,5131753,False,48,-2186,Elliott
0,0,0,0,5131753,False,50,-1107,Fabinho
0,-240,-240,0,5131753,False,72,-430373,Gakpo
0,994,994,0,5131753,False,46,180457,Gomez
0,0,0,0,5131753,False,50,-812,Henderson
0,657,657,0,5131753,False,49,2715,Jones
0,3585,3585,0,5131753,False,37,131765,Kelleher
0,4641,4641,0,5131753,False,49,-9741,Konaté
0,64452,32226,1,5131753,False,75,197130,Luis Díaz
0,1737,1737,0,5131753,False,58,-835681,Mac Allister
0,-60,-60,0,5131753,True,48,-12559,Matip
0,-7,-7,0,5131753,False,40,-16446,Phillips
0,9478,9478,0,5131753,False,64,-183598,Robertson
0,-6053,-6053,0,5131753,False,130,-1082774,Salah
0,-5790,-5790,0,5131753,True,71,-85555,Szoboszlai
0,-27,-27,0,5131753,True,47,-17559,Thiago
0,-137,-137,0,5131753,False,45,128203,Tsimikas
0,-3,-3,0,5131753,False,40,-2492,Van den Berg
0,10360,10360,1,5131753,False,64,524828,Virgil
0,15607,15607,0,5131753,False,49,355392,Adebayo
0,-290,-290,0,5131753,True,39,-17495,Andersen
0,3773,3773,0,5131753,False,39,-437810,Bell
0,8,8,0,5131753,False,46,-4986,Berry
0,299,299,0,5131753,False,40,4467,Burke
0,-1,-1,0,5131753,False,49,-3715,Campbell
0,1,1,0,5131753,False,48,-529,Clark
0,4208,4208,0,5131753,False,46,773248,Doughty
0,0,0,0,5131753,False,49,-1873,Freeman
0,-32,-32,0,5131753,False,40,-42925,Macey
0,-62,-62,0,5131753,False,45,-230943,McAtee
0,0,0,0,5131753,False,45,-1480,Mendes
0,11027,11027,0,5131753,False,50,147147,Morris
0,-3,-3,0,5131753,False,45,-17523,Muskwe
0,109,109,0,5131753,False,49,-2829,Ogbene
0,0,0,0,5131753,False,50,-203,Onyedinma
0,484,484,0,5131753,False,44,15158,Osho
0,-8,-8,0,5131753,False,45,-16838,Pepple
0,-6,-6,0,5131753,False,44,-15970,Pereira
0,93,93,0,5131753,False,39,-1273,Potts
0,-1,-1,0,5131753,False,44,-4487,Rea
0,-16,-16,0,5131753,False,43,-10177,Shea
0,-11,-11,0,5131753,False,45,-25539,Taylor
0,0,0,0,5131753,False,45,-606,Thorpe
0,-1,-1,0,5131753,False,40,-846,Walton
0,-14,-14,0,5131753,False,44,-25422,Watson
0,239,239,0,5131753,False,43,-23912,Woodrow
0,-1158,-1158,0,5131753,False,49,-172386,Akanji
0,23163,23163,0,5131753,False,50,140719,Aké
0,-38039,-38039,0,5131753,False,68,2162431,J.Alvarez
0,-5335,-5335,0,5131753,False,64,-74260,Bernardo
0,-63,-63,0,5131753,False,44,2722,Bobb
0,-28,-28,0,5131753,False,58,-250665,Cancelo
0,1,1,0,5131753,False,38,-1628,Carson
0,0,0,0,5131753,False,45,-36,Charles
0,-4301,-4301,0,5131753,False,108,1846842,De Bruyne
0,1080,1080,0,5131753,False,55,-169052,Rúben
0,21,21,0,5131753,False,44,2145,Doyle
0,2739,2739,0,5131753,False,55,-225420,Ederson M.
0,16258,16258,0,5131753,False,80,2196691,Foden
0,-457,-457,0,5131753,False,72,-401193,Grealish
0,178176,89088,1,5131753,False,144,-1770522,Haaland
0,-45,-45,0,5131753,False,47,-76232,Kovačić
0,-4,-4,0,5131753,False,49,-32163,Laporte
0,-192,-192,0,5131753,False,43,-21543,R.Lewis
0,0,0,0,5131753,False,75,-5612,Mahrez
0,1151,1151,0,5131753,False,44,73004,McAtee
0,-361,-361,0,5131753,False,38,-9557,Ortega Moreno
0,-22685,-22685,0,5131753,False,59,4029297,Palmer
0,-1,-1,0,5131753,False,44,-1957,Perrone
0,-44,-44,0,5131753,False,47,-652,Phillips
0,2110,2110,0,5131753,False,56,-49967,Rodrigo
0,368,368,0,5131753,False,38,-18510,Sergio Gómez
0,-121,-121,0,5131753,False,39,-1865,Steffen
0,920,920,0,5131753,False,53,-2131930,Stones
0,-9937,-9937,0,5131753,False,55,1138473,Walker
0,0,0,0,5131753,False,45,-718,Alex Telles
0,-5,-5,0,5131753,False,44,-2608,Amad
0,-114,-114,0,5131753,False,68,-84330,Antony
0,-5492,-5492,0,5131753,False,82,-1600710,B.Fernandes
0,-5,-5,0,5131753,False,40,-11814,B.Williams
0,-5,-5,0,5131753,False,40,-13802,Bailly
0,-34,-34,0,5131753,False,53,-302773,Casemiro
0,7781,7781,0,5131753,False,51,131765,Dalot
0,1759,1759,0,5131753,False,51,63168,Elanga
0,-54,-54,0,5131753,False,58,-31784,Eriksen
0,-10,-10,0,5131753,False,40,-20510,Fernandez
0,-2,-2,0,5131753,False,50,-10502,Fred
0,12705,12705,0,5131753,False,49,509465,Garnacho
0,-77,-77,0,5131753,False,43,1649,Hannibal
0,-22,-22,0,5131753,False,40,-5843,Heaton
0,8,8,0,5131753,False,44,-11152,Henderson
0,-6,-6,0,5131753,False,45,-3244,Lindelof
0,7466,7466,0,5131753,False,42,56819,Maguire
0,1123,1123,0,5131753,False,44,49542,Mainoo
0,1,1,0,5131753,True,43,-4086,Malacia
0,-61,-61,0,5131753,True,64,-14858,Martial
0,-798,-798,0,5131753,True,47,-493764,Martinez
0,5686,5686,0,5131753,False,46,110064,McTominay
0,-159,-159,0,5131753,False,39,155153,Mengi
0,-205,-205,0,5131753,False,42,1511,Pellistri
0,10,10,0,5131753,False,49,-171235,R.Varane
0,-5880,-5880,0,5131753,False,84,-3479340,Rashford
0,-10,-10,0,5131753,False,67,-62925,Sancho
0,-983,-983,0,5131753,False,52,-2031731,Shaw
0,9,9,0,5131753,False,44,-1489,Shoretire
0,-13,-13,0,5131753,False,47,-3325,Van de Beek
0,-774,-774,0,5131753,False,44,-129395,Wan-Bissaka
0,-2176,-2176,0,5131753,False,61,-411691,Almirón
0,-46,-46,0,5131753,True,42,-404896,Anderson
0,-1,-1,0,5131753,False,40,-2285,Ashby
0,727,727,0,5131753,False,45,-1157817,Botman
0,5072,5072,0,5131753,False,58,-132591,Bruno G.
0,-929,-929,0,5131753,False,44,172663,Burn
0,-2,-2,0,5131753,False,40,-986,Darlow
0,-175,-175,0,5131753,False,42,822677,Dubravka
0,0,0,0,5131753,False,49,-3935,Fraser
0,-5,-5,0,5131753,False,39,-482,Gillespie
0,-12640,-12640,0,5131753,False,61,1531793,Gordon
0,0,0,0,5131753,False,44,-3957,Hayden
0,-1,-1,0,5131753,False,44,-4287,Hendrick
0,-17254,-17254,0,5131753,True,75,-950260,Isak
0,-188,-188,0,5131753,True,58,-76529,Joelinton
0,-3,-3,0,5131753,False,44,-584,Krafth
0,-1,-1,0,5131753,False,45,-650,Kuol
0,-977,-977,-1,5131753,False,40,279442,Lascelles
0,-2,-2,0,5131753,False,40,-874,J.Lewis
0,302,302,0,5131753,False,48,21839,Longstaff
0,-6,-6,0,5131753,False,40,-3287,Manquillo
0,-140,-140,0,5131753,False,48,-13383,J.Murphy
0,-1534,-1534,0,5131753,True,53,-662397,Pope
0,61,61,0,5131753,False,43,-5713,Ritchie
0,-3,-3,0,5131753,False,60,-5372,Saint-Maximin
0,8768,8768,0,5131753,False,53,520454,Schär
0,-10,-10,0,5131753,True,42,-12210,Targett
0,-90,-90,0,5131753,False,52,-152780,Tonali
0,2887,2887,0,5131753,False,68,851227,Trippier
0,-6,-6,0,5131753,False,40,-8323,Watts
0,-9,-9,0,5131753,True,53,-16843,Willock
0,-1774,-1774,0,5131753,False,78,-576103,Wilson
0,0,0,0,5131753,False,45,-1131,B.Aguilera
0,10,10,0,5131753,False,43,2441,Arter
0,-316,-316,0,5131753,False,45,-9503,Aurier
0,228,228,0,5131753,False,63,-14457,Awoniyi
0,-6,-6,0,5131753,False,39,-7936,Biancone
0,-146,-146,0,5131753,False,45,3700,Boly
0,0,0,0,5131753,False,45,-351,Bowler
0,-3,-3,0,5131753,False,45,-2336,Cook
0,-31,-31,0,5131753,False,53,-7433,Danilo
0,-18,-18,0,5131753,False,48,-45563,Dennis
0,-6,-6,0,5131753,False,40,-9885,Dräger
0,7,7,0,5131753,False,44,-2100,Felipe
0,-1,-1,0,5131753,False,49,-1882,Freuler
0,-393,-393,0,5131753,False,57,-120077,Gibbs-White
0,-2,-2,0,5131753,False,40,-11657,Hennessey
0,-24,-24,0,5131753,False,43,-6641,Horvath
0,37,37,0,5131753,False,58,-7497,Johnson
0,-2,-2,0,5131753,False,48,-1585,Kouyaté
0,0,0,0,5131753,False,45,-501,Laryea
0,-22,-22,0,5131753,False,50,-1195,Mangala
0,-10,-10,0,5131753,False,40,-7210,Mbe Soh
0,-34,-34,0,5131753,False,44,-5144,McKenna
0,0,0,0,5131753,False,44,-2479,Mighten
0,7,7,0,5131753,False,45,-1268,Niakhaté
0,0,0,0,5131753,False,49,-1139,O'Brien
0,-1,-1,0,5131753,False,45,-390,Ojeda
0,-4,-4,0,5131753,False,40,-8988,Panzo
0,-3,-3,0,5131753,False,44,-3804,O.Richards
0,-2,-2,0,5131753,False,45,-5093,G.Scarpa
0,0,0,0,5131753,False,48,-2567,J.Shelvey
0,-18,-18,0,5131753,False,45,-27403,Surridge
0,-101,-101,0,5131753,False,44,5073,Toffolo
0,-46,-46,0,5131753,False,44,-105656,Ui-jo
0,-5,-5,0,5131753,False,43,-11163,Williams
0,-2921,-2921,0,5131753,True,49,25913,Wood
0,-34,-34,0,5131753,False,43,-4455,Worrall
0,-6,-6,0,5131753,False,48,-2215,Yates
0,-10,-10,0,5131753,False,43,-26788,Ahmedhodžić
0,-39,-39,0,5131753,False,39,-1907,Amissah
0,-367,-367,0,5131753,False,38,-793160,Baldock
0,-101,-101,0,5131753,True,39,-15637,Basham
0,-20,-20,0,5131753,False,47,-8858,Berge
0,-33,-33,0,5131753,False,45,2567,Bogle
0,15,15,0,5131753,False,49,-5057,Brewster
0,-11,-11,0,5131753,False,44,-1832,Coulibaly
0,4,4,0,5131753,False,40,-5581,A.Davies
0,-8,-8,0,5131753,True,43,-10685,Egan
0,-3,-3,0,5131753,False,49,-673,Fleck
0,-103,-103,0,5131753,False,45,-3239,Foderingham
0,4,4,0,5131753,False,48,-998,Jebbison
0,35,35,0,5131753,False,43,-5630,Lowe
0,-61,-61,0,5131753,False,54,-1894,McBurnie
0,0,0,0,5131753,False,55,-2157,Ndiaye
0,-109,-109,0,5131753,False,39,8783,Norrington-Davies
0,-7,-7,0,5131753,False,48,-796,Norwood
0,4,4,0,5131753,False,48,-2009,Osborn
0,-495,-495,0,5131753,False,43,-49460,Osula
0,-22,-22,0,5131753,False,39,-5909,Austin
0,-39,-39,0,5131753,False,54,2404,Bentancur
0,41,41,0,5131753,False,50,-11895,Bissouma
0,-6,-6,0,5131753,False,49,16,Bryan
0,-78,-78,0,5131753,False,43,-38205,Davies
0,-120,-120,0,5131753,False,42,-71575,Dier
0,-184,-184,0,5131753,False,43,-33345,E.Royal
0,1916,1916,0,5131753,False,38,-176143,Forster
0,-23,-23,0,5131753,False,52,-34578,Højbjerg
0,-15,-15,0,5131753,False,125,-320785,Kane
0,-3825,-3825,0,5131753,False,69,87320,Kulusevski
0,-190,-190,0,5131753,False,47,-40679,Lloris
0,-58,-58,0,5131753,False,48,-7852,Lo Celso
0,-8939,-8939,0,5131753,False,80,-251808,Maddison
0,-12,-12,0,5131753,False,44,-37890,Ndombele
0,-64838,-32419,-1,5131753,False,58,3033352,Pedro Porro
0,-61,-61,0,5131753,False,47,-233345,Perišić
0,7417,7417,0,5131753,False,44,29288,Reguilón
0,-21822,-21822,0,5131753,False,72,1477676,Richarlison
0,-5,-5,0,5131753,False,40,-14409,Rodon
