player_ids,price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_since_yesterday,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today
714,0,0,0,0,5430193,True,50,3123
779,0,0,0,0,5430193,False,45,22
780,0,0,0,0,5430193,False,45,47
781,0,0,0,0,5430193,False,45,48
27,0,0,0,0,5430193,False,39,121582
33,0,0,0,0,5430193,False,44,73976
360,0,0,0,0,5430193,False,44,62378
471,0,0,0,0,5430193,False,43,-26742
472,0,0,0,0,5430193,False,39,-1277
473,0,0,0,0,5430193,True,38,-753232
474,0,0,0,0,5430193,True,39,-14049
476,0,0,0,0,5430193,False,45,2906
477,0,0,0,0,5430193,False,49,-5085
478,0,0,0,0,5430193,False,44,-1616
479,0,0,0,0,5430193,False,40,-5501
480,0,0,0,0,5430193,True,43,-10611
481,0,0,0,0,5430193,False,49,-629
482,0,0,0,0,5430193,False,45,-1409
483,0,0,0,0,5430193,False,48,-985
484,0,0,0,0,5430193,False,43,-5634
485,0,0,0,0,5430193,False,54,-1245
486,0,0,0,0,5430193,False,55,-2149
487,0,0,0,0,5430193,False,39,9197
488,0,0,0,0,5430193,False,48,-519
489,0,0,0,0,5430193,False,48,-2007
490,0,0,0,0,5430193,False,43,-34585
576,0,0,0,0,5430193,False,44,-2683
587,0,0,0,0,5430193,False,47,-4523
592,0,0,0,0,5430193,False,43,-3163
593,0,0,0,0,5430193,False,51,-5081
638,0,0,0,0,5430193,False,50,130
653,0,0,0,0,5430193,False,39,956
654,0,0,0,0,5430193,False,45,-1230
655,0,0,0,0,5430193,False,44,796
656,0,0,0,0,5430193,False,44,656
663,0,0,0,0,5430193,False,50,8703
666,0,0,0,0,5430193,False,50,-99
693,0,0,0,0,5430193,False,40,2718
730,0,0,0,0,5430193,False,44,103
731,0,0,0,0,5430193,False,40,414
759,0,0,0,0,5430193,False,44,49
775,0,0,0,0,5430193,False,50,9115
790,0,0,0,0,5430193,False,45,135
450,0,0,0,0,5430193,False,58,2963
491,0,0,0,0,5430193,False,39,-5684
492,0,0,0,0,5430193,False,54,2716
493,0,0,0,0,5430193,True,50,-11568
494,0,0,0,0,5430193,False,49,38
495,0,0,0,0,5430193,False,43,-34886
496,0,0,0,0,5430193,False,42,-69336
497,0,0,0,0,5430193,False,43,-29950
498,0,0,0,0,5430193,False,38,-187416
499,0,0,0,0,5430193,False,52,-34548
500,0,0,0,0,5430193,False,125,-320543
501,0,0,0,0,5430193,False,71,198282
502,0,0,0,0,5430193,False,47,-36772
503,0,0,0,0,5430193,True,48,-5931
504,0,0,0,0,5430193,False,78,-500007
505,0,0,0,0,5430193,False,44,-37653
506,0,0,0,0,5430193,False,59,3256075
507,0,0,0,0,5430193,False,47,-232554
509,0,0,0,0,5430193,False,70,934084
510,0,0,0,0,5430193,False,40,-14284
511,0,0,0,0,5430193,False,49,362739
512,0,0,0,0,5430193,False,44,-12492
513,0,0,0,0,5430193,False,44,22447
514,0,0,0,0,5430193,True,44,-352
515,0,0,0,0,5430193,False,45,-15345
516,0,0,0,0,5430193,True,97,902184
517,0,0,0,0,5430193,False,40,-39759
518,0,0,0,0,5430193,False,40,-55835
519,0,0,0,0,5430193,False,48,651192
520,0,0,0,0,5430193,False,53,693412
521,0,0,0,0,5430193,True,39,-6774
583,0,0,0,0,5430193,True,51,-9769
639,0,0,0,0,5430193,False,44,62664
640,0,0,0,0,5430193,False,45,-22567
641,0,0,0,0,5430193,True,54,-3328
702,0,0,0,0,5430193,False,40,1653
722,0,0,0,0,5430193,False,45,1685
740,0,0,0,0,5430193,False,40,527
754,0,0,0,0,5430193,False,45,108
776,0,0,0,0,5430193,False,65,89005
777,0,0,0,0,5430193,False,45,5345
364,0,0,0,0,5430193,False,47,-966
522,0,0,0,-1,5430193,False,44,-20032
523,0,0,0,0,5430193,False,57,-134050
524,0,0,0,0,5430193,False,42,1529486
525,0,0,0,0,5430193,False,56,-57571
526,0,0,0,0,5430193,False,81,2232230
527,0,0,0,0,5430193,False,52,-4239
528,0,0,0,0,5430193,False,47,260574
529,0,0,0,0,5430193,False,43,-3787
530,0,0,0,0,5430193,False,42,-63834
531,0,0,0,0,5430193,False,50,-1874
532,0,0,0,0,5430193,False,46,273092
533,0,0,0,0,5430193,False,42,-165404
534,0,0,0,0,5430193,False,46,-5820
535,0,0,0,0,5430193,False,56,-123538
536,0,0,0,0,5430193,False,44,-3383
537,0,0,0,0,5430193,False,42,-8677
538,0,0,0,0,5430193,False,42,-626785
539,0,0,0,0,5430193,False,60,-40865
541,0,0,0,0,5430193,False,60,-4975
542,0,0,0,0,5430193,False,49,32851
543,0,0,0,0,5430193,False,45,-13693
544,0,0,0,0,5430193,False,45,31202
577,0,0,0,0,5430193,False,43,-1435
642,0,0,0,0,5430193,False,50,-1537
647,0,0,0,0,5430193,False,40,1104
664,0,0,0,0,5430193,False,60,747024
676,0,0,0,0,5430193,False,45,21419
689,0,0,0,0,5430193,False,68,292909
773,0,0,0,0,5430193,False,45,29
774,0,0,0,0,5430193,False,40,233
784,0,0,0,0,5430193,False,40,59
785,0,0,0,0,5430193,False,45,39
351,0,0,0,0,5430193,False,44,1999
545,0,0,0,0,5430193,False,45,-9341
546,0,0,0,0,5430193,False,39,57999
547,0,0,0,0,5430193,False,40,-46936
548,0,0,0,0,5430193,False,44,-6813
549,0,0,0,0,5430193,False,45,-748
550,0,0,0,0,5430193,False,45,-1935
551,0,0,0,0,5430193,False,45,62058
552,0,0,0,0,5430193,False,52,-15738
554,0,0,0,0,5430193,False,54,-6715
555,0,0,0,0,5430193,False,44,-5702
556,0,0,0,0,5430193,False,40,-5208
557,0,0,0,0,5430193,True,56,355392
559,0,0,0,0,5430193,False,49,-2645
560,0,0,0,0,5430193,False,43,-4151
561,0,0,0,0,5430193,False,43,-6964
562,0,0,0,0,5430193,False,49,-6882
563,0,0,0,0,5430193,False,45,10878
564,0,0,0,0,5430193,False,39,-15921
565,0,0,0,0,5430193,False,49,9306
567,0,0,0,0,5430193,False,56,122864
568,0,0,0,0,5430193,False,53,-10814
569,0,0,0,0,5430193,False,50,-2660
570,0,0,0,0,5430193,False,47,10370
571,0,0,0,0,5430193,False,40,-28165
572,0,0,0,0,5430193,False,45,26017
573,0,0,0,0,5430193,False,44,14570
574,0,0,0,0,5430193,True,43,-24148
590,0,0,0,0,5430193,False,58,612704
598,0,0,0,0,5430193,False,43,-8681
697,0,0,0,0,5430193,False,45,451
698,0,0,0,0,5430193,False,50,130
704,0,0,0,0,5430193,False,45,2829
715,0,0,0,0,5430193,False,49,960
749,0,0,0,0,5430193,False,45,71
750,0,0,0,0,5430193,False,44,132
751,0,0,0,0,5430193,False,40,821
769,0,0,0,0,5430193,False,45,28
770,0,0,0,0,5430193,False,45,165
787,0,0,0,0,5430193,False,45,23
788,0,0,0,0,5430193,False,40,16
