price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,4989933,False,40,-9670,274,Kongolo
,0,0,0,4989933,False,48,693239,275,Leno
,0,0,0,4989933,False,43,-15873,276,Lukić
,0,0,0,4989933,False,40,-37919,277,Mbabu
,0,0,0,4989933,False,74,-341341,278,Mitrović
,0,0,0,4989933,False,44,53944,279,Muniz
,0,0,0,4989933,False,50,8164,280,J.Palhinha
,0,0,0,4989933,False,45,-5083,281,Ream
,0,0,0,4989933,False,45,-61203,282,Reed
,0,0,0,4989933,False,44,112305,283,Robinson
,0,0,0,4989933,False,39,-8376,284,Rodák
,0,0,0,4989933,False,44,-37916,285,Tete
,0,0,0,4989933,False,43,13613,286,Tosin
,0,0,0,4989933,False,45,-288262,287,Vinícius
,0,0,0,4989933,False,53,-9302,288,Wilson
,0,0,0,4989933,True,51,-58311,558,Raúl
,0,0,0,4989933,False,53,-4914,591,Willian
,0,0,0,4989933,False,44,-19573,610,Bassey
,0,0,0,4989933,False,39,-390,625,De Fougerolles
,0,0,0,4989933,False,45,-776,651,Stansfield
,0,0,0,4989933,False,45,14,652,Dibley-Dias
,0,0,0,4989933,False,49,-528,662,Adama
,0,0,0,4989933,False,45,435,683,Harris
,0,0,0,4989933,False,45,53728,688,Castagne
,0,0,0,4989933,False,40,1282,692,Benda
,0,0,0,4989933,False,45,546,707,Ballo-Touré
,0,0,0,4989933,False,40,571,732,Tanton
,0,0,0,4989933,False,45,40,796,Sekularac
,0,0,0,4989933,False,45,122,810,King
,0,0,0,4989933,False,39,-9671,289,Adrián
,0,0,-1,4989933,True,85,-550053,290,Alexander-Arnold
,0,0,0,4989933,False,58,268676,291,A.Becker
,0,0,0,4989933,True,47,-3976,292,Bajcetic
,0,0,0,4989933,False,76,708201,293,Darwin
,0,0,0,4989933,False,83,1833935,294,Diogo J.
,0,0,0,4989933,False,48,9211,295,Elliott
,0,0,0,4989933,False,50,-1108,296,Fabinho
,0,0,0,4989933,False,72,-429956,297,Gakpo
,0,0,0,4989933,False,46,192289,298,Gomez
,0,0,0,4989933,False,50,-812,299,Henderson
,0,0,0,4989933,False,49,5475,300,Jones
,0,0,0,4989933,False,37,243510,301,Kelleher
,0,0,0,4989933,False,49,45235,302,Konaté
,0,0,0,4989933,False,75,355902,303,Luis Díaz
,0,0,0,4989933,False,58,-822718,304,Mac Allister
,0,0,0,4989933,True,48,-12946,305,Matip
,0,0,0,4989933,False,40,-16546,306,Phillips
,0,0,0,4989933,False,64,-48118,307,Robertson
,0,0,0,4989933,False,130,-801497,308,Salah
,0,0,0,4989933,True,71,-119783,309,Szoboszlai
,0,0,0,4989933,True,47,-17691,310,Thiago
,0,0,0,4989933,False,45,123303,311,Tsimikas
,0,0,0,4989933,False,40,-2522,312,Van den Berg
,0,0,0,4989933,False,64,814656,313,Virgil
,0,0,0,4989933,False,40,9686,626,Quansah
,0,0,0,4989933,False,44,-610,627,Clark
,0,0,0,4989933,True,43,-2895,628,Doak
,0,0,0,4989933,False,44,-486,629,McConnell
,0,0,0,4989933,False,54,2265,668,Endo
,0,0,0,4989933,False,50,4505,708,Gravenberch
,0,0,0,4989933,False,40,124,726,Chambers
,0,0,0,4989933,False,39,942,728,Scanlon
,0,0,0,4989933,False,45,30,743,Nyoni
,0,0,0,4989933,False,40,-22,756,Pitaluga
,0,0,0,4989933,False,41,587624,757,Bradley
,0,0,0,4989933,False,45,4,782,Beck
,0,0,0,4989933,False,45,194,783,Gordon
,0,0,0,4989933,False,45,255,812,Koumas
,0,0,0,4989933,False,40,130,813,Mrozek
,0,0,0,4989933,False,49,-127,21,Sambi
,0,0,0,4989933,True,44,-75378,52,Nakamba
,0,0,0,4989933,False,49,453886,314,Adebayo
,0,0,0,4989933,True,39,-20419,315,Andersen
,0,0,0,4989933,False,39,-406830,316,Bell
,0,0,0,4989933,False,46,-4867,317,Berry
,0,0,0,4989933,False,40,6901,318,Burke
,0,0,0,4989933,False,49,-3721,319,Campbell
,0,0,0,4989933,False,48,-575,320,Clark
,0,0,0,4989933,False,46,871026,321,Doughty
,0,0,0,4989933,False,49,-1877,322,Freeman
,0,0,0,4989933,False,40,-43218,323,Macey
,0,0,0,4989933,False,45,-231571,324,McAtee
,0,0,0,4989933,False,45,-1485,325,Mendes
,0,0,0,4989933,False,50,224940,326,Morris
,0,0,0,4989933,False,45,-17600,327,Muskwe
,0,0,0,4989933,False,49,-2373,328,Ogbene
,0,0,0,4989933,False,50,-203,329,Onyedinma
,0,0,0,4989933,False,44,18039,330,Osho
,0,0,0,4989933,False,45,-16900,331,Pepple
,0,0,0,4989933,False,44,-16031,332,Pereira
,0,0,0,4989933,False,39,-433,333,Potts
,0,0,0,4989933,False,44,-4502,334,Rea
,0,0,0,4989933,False,43,-10276,335,Shea
,0,0,0,4989933,False,45,-25625,336,Taylor
,0,0,0,4989933,False,45,-608,337,Thorpe
,0,0,0,4989933,False,40,-852,338,Walton
,0,0,0,4989933,False,44,-25527,339,Watson
,0,0,0,4989933,False,43,-21989,340,Woodrow
