price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,4993946,False,82,949389,117,Toney
,0,0,0,4993946,False,45,-1704,118,Trevitt
,0,0,0,4993946,False,56,-248214,119,Wissa
,0,0,0,4993946,False,43,-23734,120,Yarmoliuk
,0,0,0,4993946,False,43,-4019,121,Zanka
,0,0,0,4993946,False,49,33221,258,Maupay
,0,0,0,4993946,False,44,137071,508,Reguilón
,0,0,0,4993946,False,45,-377,620,Olakigbe
,0,0,0,4993946,False,45,474,684,Brierley
,0,0,0,4993946,False,45,2247,701,Ghoddos
,0,0,0,4993946,False,40,882,725,Kim Ji-Soo
,0,0,0,4993946,False,40,1696,733,Adedokun
,0,0,0,4993946,False,45,8,744,Peart-Harris
,0,0,0,4993946,False,40,534,752,Angelini
,0,0,0,4993946,False,40,235,789,Valdimarsson
,0,0,0,4993946,False,40,421,797,Fredrick
,0,0,0,4993946,False,50,42129,122,Adingra
,0,0,0,4993946,False,44,-10656,123,Alzate
,0,0,0,4993946,False,45,-4580,124,Ayari
,0,0,0,4993946,False,47,1977,125,Buonanotte
,0,0,0,4993946,False,45,-3907,127,Connolly
,0,0,0,4993946,False,48,-10705,128,Dahoud
,0,0,0,4993946,False,50,-57459,129,Dunk
,0,0,0,4993946,True,50,-339722,130,Enciso
,0,0,0,4993946,False,50,-2381015,131,Estupiñan
,0,0,0,4993946,False,58,-239479,132,Ferguson
,0,0,0,4993946,False,49,10725,133,Gilmour
,0,0,1,4993946,False,65,352491,134,Gross
,0,0,0,4993946,True,53,-1622625,135,João Pedro
,0,0,0,4993946,False,40,-2399,136,Karbownik
,0,0,0,4993946,False,45,-132,137,Kozłowski
,0,0,0,4993946,False,49,-3870,138,Lallana
,0,0,0,4993946,False,39,-227574,139,Lamptey
,0,0,0,4993946,True,61,-222142,140,March
,0,0,0,4993946,False,39,-1108,141,McGill
,0,0,0,4993946,True,48,-15015,142,Milner
,0,0,0,4993946,False,64,-2408012,143,Mitoma
,0,0,0,4993946,False,44,-3282,144,Moder
,0,0,0,4993946,False,45,-1584,146,Sarmiento
,0,0,0,4993946,False,40,-35,147,Scherpen
,0,0,0,4993946,False,42,-316387,148,Steele
,0,0,0,4993946,False,55,-4471,149,Undav
,0,0,1,4993946,False,41,219849,150,Van Hecke
,0,0,0,4993946,False,43,-69420,151,Veltman
,0,0,0,4993946,False,44,-13670,152,Verbruggen
,0,0,0,4993946,False,42,-17463,153,Webster
,0,0,0,4993946,False,57,-148870,154,Welbeck
,0,0,0,4993946,False,44,-78826,155,Zeqiri
,0,0,0,4993946,False,43,-5391,606,Igor
,0,0,0,4993946,True,45,8521,621,Hinshelwood
,0,0,0,4993946,False,45,3201,690,Baleba
,0,0,0,4993946,False,64,12928,700,Ansu Fati
,0,0,0,4993946,False,45,1491,741,O’Mahony
,0,0,0,4993946,False,45,275,742,Baker-Boaitey
,0,0,0,4993946,False,40,1539,746,Jackson
,0,0,0,4993946,False,44,202,747,Duffus
,0,0,0,4993946,False,40,268,753,Kavanagh
,0,0,0,4993946,False,45,109,755,Barrington
,0,0,0,4993946,False,45,49,786,Peupion
,0,0,0,4993946,False,40,521,816,Barco
,0,0,0,4993946,False,42,24508,156,Agyei
,0,0,0,4993946,False,38,154340,157,Al-Dakhil
,0,0,0,4993946,False,49,-2362,158,Bastien
,0,0,0,4993946,False,52,-13750,159,Benson
,0,0,0,4993946,False,40,-311767,160,Beyer
,0,0,0,4993946,False,47,-8757,161,Brownhill
,0,0,0,4993946,False,44,-2580,162,Churlinov
,0,0,0,4993946,False,48,-1966,163,Cork
,0,0,0,4993946,False,45,-2822,164,Costelloe
,0,0,0,4993946,False,50,-3337,165,Cullen
,0,0,0,4993946,False,39,-1949,166,Egan-Riley
,0,0,0,4993946,False,39,-11275,167,Ekdal
,0,0,0,4993946,True,47,-2749,168,Foster
,0,0,0,4993946,False,39,-4654,169,Franchi
,0,0,0,4993946,False,48,-2901,170,Gudmundsson
,0,0,0,4993946,False,40,-1772,171,McNally
,0,0,0,4993946,False,43,-15835,172,Muric
,0,0,0,4993946,False,44,-670,173,O'Shea
,0,0,0,4993946,False,49,-3388,174,Obafemi
,0,0,0,4993946,False,40,-1066,175,Peacock-Farrell
,0,0,0,4993946,False,43,-17919,176,Roberts
,0,0,0,4993946,False,53,-12421,177,Rodriguez
,0,0,0,4993946,False,40,295186,178,Taylor
,0,0,0,4993946,False,40,-1395,179,Thomas
,0,0,0,4993946,False,49,-2570,180,Twine
,0,0,0,4993946,False,39,1427,181,Vigouroux
,0,0,0,4993946,False,44,-6081,182,Vitinho
,0,0,0,4993946,False,55,-14991,183,Weghorst
,0,0,0,4993946,False,46,-10693,184,Zaroury
,0,0,0,4993946,False,50,17253,200,D.D.Fofana
,0,0,0,4993946,False,47,-9095,475,Berge
,0,0,0,4993946,False,53,7946,594,Amdouni
,0,0,0,4993946,False,45,-6248,596,Trafford
,0,0,0,4993946,True,47,-4099,600,Redmond
,0,0,0,4993946,True,48,-363,605,Koleosho
,0,0,0,4993946,False,48,-637,608,Bruun Larsen
,0,0,0,4993946,False,40,-3117,622,Dodgson
,0,0,0,4993946,False,50,3854,660,Odobert
,0,0,0,4993946,False,40,936,674,Delcroix
,0,0,0,4993946,True,50,1411,675,A.Ramsey
,0,0,0,4993946,False,49,-51,694,Massengo
,0,0,0,4993946,False,53,245,706,M.Trésor
,0,0,0,4993946,False,40,4882,805,Assignon
,0,0,0,4993946,False,40,462,806,Estève
,0,0,0,4993946,False,45,-203966,126,Caicedo
,0,0,0,4993946,False,45,-84105,145,Sanchez
,0,0,0,4993946,False,40,-925,185,Ampadu
,0,0,0,4993946,False,42,-7547,186,Andrey
,0,0,0,4993946,False,50,-83130,187,Arrizabalaga
,0,0,0,4993946,False,65,-2018,188,Aubameyang
,0,0,0,4993946,False,45,-100,189,Azpilicueta
,0,0,0,4993946,False,40,-291,190,Baba
,0,0,0,4993946,True,44,-158,191,B.Badiashile
,0,0,0,4993946,False,40,-432,192,Bettinelli
,0,0,0,4993946,False,43,-16018,194,Chalobah
,0,0,0,4993946,False,54,-1016041,195,Chilwell
,0,0,0,4993946,True,42,-133794,196,Chukwuemeka
,0,0,0,4993946,False,47,49759,197,Colwill
,0,0,0,4993946,True,48,-32309,198,Cucurella
,0,0,0,4993946,False,48,-213361,199,Enzo
,0,0,0,4993946,True,44,-2506,201,W.Fofana
,0,0,0,4993946,False,54,-6480,202,Gallagher
,0,0,0,4993946,False,42,483442,203,Gusto
,0,0,0,4993946,True,53,-1254497,206,James
,0,0,0,4993946,False,68,-52839,207,Lukaku
,0,0,0,4993946,False,53,-2540,208,Madueke
,0,0,0,4993946,False,63,-201171,210,Mudryk
,0,0,0,4993946,False,68,-1132041,211,N.Jackson
,0,0,0,4993946,False,73,-48009,212,Nkunku
,0,0,0,4993946,False,55,-406,213,Pulisic
,0,0,0,4993946,False,43,-4955,214,M.Sarr
,0,0,0,4993946,False,40,-4227,215,Slonina
,0,0,0,4993946,False,69,235288,216,Sterling
,0,0,0,4993946,True,50,-18644,217,T.Silva
,0,0,0,4993946,False,54,-15462,218,Ziyech
,0,0,0,4993946,False,58,3732151,362,Palmer
,0,0,0,4993946,False,50,-1006,589,Ângelo
,0,0,0,4993946,False,51,-7944,609,Maatsen
,0,0,0,4993946,False,49,113609,611,Disasi
,0,0,0,4993946,True,44,-3083,613,Ugochukwu
,0,0,0,4993946,False,45,-9881,623,Burstow
,0,0,0,4993946,False,39,304,659,Bergström
,0,0,0,4993946,True,49,-239,667,Lavia
,0,0,0,4993946,False,40,-365,671,Humphreys
,0,0,0,4993946,False,45,2090,677,Deivid
,0,0,0,4993946,False,40,49,680,Beach
,0,0,0,4993946,False,45,-22,681,Diego Moreira
,0,0,0,4993946,False,45,105123,687,Petrović
,0,0,0,4993946,False,40,1210,716,Gilchrist
,0,0,0,4993946,False,45,1140,717,Stutter
,0,0,0,4993946,False,45,101,718,Matos
,0,0,0,4993946,False,40,282,723,Brooking
,0,0,0,4993946,False,45,44,758,Castledine
,0,0,0,4993946,False,45,171,791,Casadei
,0,0,0,4993946,False,40,23,819,Samuels-Smith
,0,0,0,4993946,False,45,17,820,Harrison
,0,0,0,4993946,True,43,-10246,7,Holding
,0,0,0,4993946,False,43,19946,219,Ahamada
,0,0,0,4993946,False,47,1141940,220,Andersen
,0,0,0,4993946,False,54,-6676,221,J.Ayew
,0,0,0,4993946,False,44,-4728,222,Clyne
,0,0,0,4993946,True,49,-3641,223,C.Doucouré
,0,0,0,4993946,False,44,-4037,224,Ebiowei
,0,0,0,4993946,False,54,-84960,225,Edouard
,0,0,0,4993946,True,60,-1269515,226,Eze
,0,0,0,4993946,False,44,-68431,227,Guaita
,0,0,0,4993946,True,43,17860,228,Guéhi
,0,0,0,4993946,False,49,-71,229,Hughes
,0,0,-1,4993946,False,44,-25893,230,Johnstone
,0,0,0,4993946,False,47,-26153,231,Lerma
,0,0,0,4993946,False,49,18495,232,Mateta
,0,0,0,4993946,False,39,-2600,233,Matthews
,0,0,0,4993946,False,45,232495,234,Mitchell
,0,0,0,4993946,False,40,-10030,235,O'Brien
,0,0,-1,4993946,True,57,39810,236,Olise
,0,0,0,4993946,False,45,-1576,237,Plange
,0,0,0,4993946,False,39,13063,238,C.Richards
,0,0,0,4993946,False,43,-1384,239,Riedewald
,0,0,0,4993946,False,49,-8671,240,Schlupp
,0,0,0,4993946,False,40,-48353,241,Tomkins
,0,0,0,4993946,False,45,-10781,242,Ward
,0,0,0,4993946,False,39,-26387,243,Whitworth
,0,0,0,4993946,False,44,-10811,385,Henderson
,0,0,0,4993946,False,48,-513,615,Matheus França
,0,0,0,4993946,True,45,237,657,Rak-Sakyi
,0,0,0,4993946,False,45,-2482,658,Gordon
,0,0,0,4993946,False,45,710,720,Ola-Adebomi
,0,0,0,4993946,False,45,273,721,Ozoh
,0,0,0,4993946,False,45,184,724,Raymond
,0,0,0,4993946,False,40,190,763,Adaramola
,0,0,0,4993946,False,45,2956,792,Muñoz
,0,0,0,4993946,False,50,801,807,Wharton
,0,0,0,4993946,False,45,70,821,Umeh-Chibueze
,0,0,0,4993946,True,44,-17864,244,André Gomes
,0,0,0,4993946,False,42,512607,245,Branthwaite
,0,0,0,4993946,False,58,-16306,246,Calvert-Lewin
,0,0,0,4993946,False,44,-2900,247,Coleman
,0,0,0,4993946,True,48,-2855,248,Dele
,0,0,0,4993946,False,55,8583,249,A.Doucoure
,0,0,0,4993946,False,49,2336,250,Garner
,0,0,0,4993946,False,44,-2163,251,Gbamin
,0,0,0,4993946,False,43,-7065,252,Godfrey
,0,0,0,4993946,False,53,-29143,253,Gray
,0,0,0,4993946,False,48,-2792,254,Gana
,0,0,0,4993946,False,43,-10883,257,Keane
,0,0,0,4993946,False,54,16606,259,McNeil
,0,0,0,4993946,False,46,599668,260,Mykolenko
,0,0,0,4993946,False,47,-12298,261,Onana
,0,0,0,4993946,False,44,-8841,262,Patterson
,0,0,1,4993946,False,46,-257520,263,Pickford
,0,0,0,4993946,False,45,-3672,264,Simms
,0,0,0,4993946,False,46,371537,265,Tarkowski
,0,0,0,4993946,False,39,-10452,266,J.Virginia
,0,0,0,4993946,False,39,-1730,579,Lonergan
,0,0,0,4993946,False,44,-41985,588,Young
,0,0,0,4993946,True,52,-9823,601,Danjuma
,0,0,0,4993946,False,45,508,624,Dobbin
,0,0,0,4993946,False,48,-2382,645,Y. Chermiti
,0,0,0,4993946,False,45,-1349,649,Cannon
,0,0,0,4993946,False,44,131,650,Onyango
,0,0,0,4993946,False,55,9885,661,Harrison
,0,0,0,4993946,False,57,5941,691,Beto
,0,0,0,4993946,False,45,223,719,Hunt
,0,0,0,4993946,False,45,41,760,Metcalfe
,0,0,0,4993946,False,40,53,761,Campbell
,0,0,0,4993946,False,49,12076,193,Broja
,0,0,0,4993946,False,53,-51608,256,Iwobi
,0,0,0,4993946,False,53,-27477,267,Andreas
,0,0,0,4993946,False,49,2643,268,Cairney
,0,0,0,4993946,False,50,-1008,269,I.Cavaleiro
,0,0,0,4993946,False,53,730,270,De Cordova-Reid
,0,0,0,4993946,False,44,-26819,271,Diop
,0,0,0,4993946,False,44,-1673,272,Francois
,0,0,0,4993946,False,44,-7133,273,Knockaert
,0,0,0,4993946,False,40,-9679,274,Kongolo
,0,0,0,4993946,False,48,682257,275,Leno
,0,0,0,4993946,False,43,-15942,276,Lukić
,0,0,0,4993946,False,40,-37964,277,Mbabu
,0,0,0,4993946,False,74,-341392,278,Mitrović
,0,0,0,4993946,False,44,66914,279,Muniz
,0,0,0,4993946,False,50,6141,280,J.Palhinha
,0,0,0,4993946,False,45,-5312,281,Ream
,0,0,0,4993946,False,45,-61313,282,Reed
,0,0,0,4993946,False,44,120885,283,Robinson
,0,0,0,4993946,False,39,-8431,284,Rodák
,0,0,0,4993946,False,44,-37938,285,Tete
,0,0,0,4993946,False,43,13100,286,Tosin
,0,0,0,4993946,False,45,-289359,287,Vinícius
,0,0,0,4993946,False,53,-9382,288,Wilson
,0,0,-1,4993946,True,50,-60246,558,Raúl
,0,0,0,4993946,False,53,-6069,591,Willian
,0,0,0,4993946,False,44,-19450,610,Bassey
,0,0,0,4993946,False,39,-352,625,De Fougerolles
,0,0,0,4993946,False,45,-778,651,Stansfield
,0,0,0,4993946,False,45,12,652,Dibley-Dias
,0,0,0,4993946,False,49,-507,662,Adama
,0,0,0,4993946,False,45,430,683,Harris
,0,0,0,4993946,False,45,52986,688,Castagne
,0,0,0,4993946,False,40,1290,692,Benda
,0,0,0,4993946,False,45,547,707,Ballo-Touré
,0,0,0,4993946,False,40,576,732,Tanton
,0,0,0,4993946,False,45,39,796,Sekularac
,0,0,0,4993946,False,45,132,810,King
,0,0,0,4993946,False,39,-9704,289,Adrián
,0,0,-1,4993946,True,85,-624192,290,Alexander-Arnold
,0,0,0,4993946,False,58,214888,291,A.Becker
,0,0,0,4993946,True,47,-3978,292,Bajcetic
,0,0,0,4993946,False,76,564687,293,Darwin
,0,0,0,4993946,True,83,1320516,294,Diogo J.
,0,0,0,4993946,False,48,7770,295,Elliott
,0,0,0,4993946,False,50,-1109,296,Fabinho
,0,0,0,4993946,False,72,-429318,297,Gakpo
,0,0,0,4993946,False,46,181295,298,Gomez
,0,0,0,4993946,False,50,-812,299,Henderson
,0,0,0,4993946,False,49,3306,300,Jones
,0,0,0,4993946,False,37,257709,301,Kelleher
,0,0,0,4993946,False,49,42731,302,Konaté
,0,0,0,4993946,False,75,334192,303,Luis Díaz
,0,0,0,4993946,False,58,-820199,304,Mac Allister
,0,0,0,4993946,True,48,-13070,305,Matip
,0,0,0,4993946,False,40,-16571,306,Phillips
,0,0,0,4993946,False,64,-53686,307,Robertson
,0,0,0,4993946,False,130,-744697,308,Salah
,0,0,0,4993946,True,71,-125065,309,Szoboszlai
,0,0,0,4993946,True,47,-17711,310,Thiago
,0,0,0,4993946,False,45,120311,311,Tsimikas
,0,0,0,4993946,False,40,-2524,312,Van den Berg
,0,0,0,4993946,False,64,784817,313,Virgil
,0,0,0,4993946,False,40,9345,626,Quansah
,0,0,0,4993946,False,44,-615,627,Clark
,0,0,0,4993946,True,43,-2893,628,Doak
,0,0,0,4993946,False,44,-486,629,McConnell
,0,0,0,4993946,False,54,2256,668,Endo
,0,0,0,4993946,False,50,4416,708,Gravenberch
,0,0,0,4993946,False,40,113,726,Chambers
,0,0,0,4993946,False,39,1006,728,Scanlon
,0,0,0,4993946,False,45,35,743,Nyoni
,0,0,0,4993946,False,40,-22,756,Pitaluga
,0,0,0,4993946,False,41,596742,757,Bradley
,0,0,0,4993946,False,45,3,782,Beck
,0,0,0,4993946,False,45,196,783,Gordon
,0,0,0,4993946,False,45,257,812,Koumas
,0,0,0,4993946,False,40,154,813,Mrozek
,0,0,0,4993946,False,45,14,824,Danns
,0,0,0,4993946,False,49,-163,21,Sambi
,0,0,0,4993946,True,44,-75870,52,Nakamba
,0,0,0,4993946,False,49,401134,314,Adebayo
,0,0,0,4993946,True,39,-21013,315,Andersen
,0,0,0,4993946,False,39,-406498,316,Bell
,0,0,0,4993946,False,46,-4872,317,Berry
,0,0,0,4993946,False,40,6767,318,Burke
,0,0,0,4993946,False,49,-3725,319,Campbell
,0,0,0,4993946,False,48,-575,320,Clark
,0,0,0,4993946,False,46,858689,321,Doughty
,0,0,0,4993946,False,49,-1878,322,Freeman
,0,0,0,4993946,False,40,-43295,323,Macey
,0,0,0,4993946,False,45,-231707,324,McAtee
,0,0,0,4993946,False,45,-1487,325,Mendes
,0,0,0,4993946,False,50,226967,326,Morris
,0,0,0,4993946,False,45,-17613,327,Muskwe
,0,0,0,4993946,False,49,-1921,328,Ogbene
,0,0,0,4993946,False,50,-203,329,Onyedinma
,0,0,0,4993946,False,44,17147,330,Osho
,0,0,0,4993946,False,45,-16911,331,Pepple
,0,0,0,4993946,False,44,-16040,332,Pereira
,0,0,0,4993946,False,39,-359,333,Potts
,0,0,0,4993946,False,44,-4507,334,Rea
,0,0,0,4993946,False,43,-10330,335,Shea
,0,0,0,4993946,False,45,-25644,336,Taylor
,0,0,0,4993946,False,45,-610,337,Thorpe
,0,0,0,4993946,False,40,-854,338,Walton
,0,0,0,4993946,False,44,-25549,339,Watson
,0,0,0,4993946,False,43,-21896,340,Woodrow
,0,0,0,4993946,False,39,153413,393,Mengi
,0,0,0,4993946,False,42,-9968,553,Giles
,0,0,0,4993946,True,42,-9238,575,Lockyer
,0,0,0,4993946,False,47,-3378,582,Mpanzu
,0,0,0,4993946,False,47,-6482,586,Chong
,0,0,0,4993946,False,40,-284803,602,Kaboré
,0,0,0,4993946,False,45,43432,614,Kaminski
,0,0,0,4993946,False,50,189036,630,Barkley
,0,0,0,4993946,True,49,-1352,631,Brown
,0,0,0,4993946,False,40,-713,648,Francis-Clarke
,0,0,0,4993946,False,44,-54,665,Krul
,0,0,0,4993946,False,40,1136,682,Johnson
,0,0,0,4993946,False,50,8517,727,Townsend
,0,0,0,4993946,False,45,87,729,Luker
,0,0,0,4993946,False,45,400,734,Nelson
,0,0,0,4993946,False,40,227,798,Hashioka
,0,0,0,4993946,False,49,-172218,341,Akanji
,0,0,0,4993946,False,51,490099,342,Aké
,0,0,0,4993946,False,67,1854804,343,J.Alvarez
,0,0,-1,4993946,False,63,-170941,344,Bernardo
,0,0,0,4993946,False,44,2273,345,Bobb
,0,0,0,4993946,False,58,-251005,346,Cancelo
,0,0,0,4993946,False,38,-1534,347,Carson
,0,0,0,4993946,False,45,-36,348,Charles
,0,0,0,4993946,False,108,1818034,349,De Bruyne
,0,0,0,4993946,False,55,-148790,350,Rúben
,0,0,0,4993946,False,55,-185164,352,Ederson M.
,0,0,1,4993946,False,81,2400859,353,Foden
,0,0,0,4993946,False,72,-410475,354,Grealish
,0,0,0,4993946,False,144,-1248330,355,Haaland
,0,0,0,4993946,False,47,-76780,356,Kovačić
,0,0,0,4993946,False,49,-32209,357,Laporte
,0,0,0,4993946,False,43,-23639,358,R.Lewis
,0,0,0,4993946,False,75,-5616,359,Mahrez
,0,0,0,4993946,False,37,-9691,361,Ortega Moreno
,0,0,0,4993946,False,44,-1960,363,Perrone
,0,0,0,4993946,False,56,-19782,365,Rodrigo
,0,0,0,4993946,False,38,-17957,366,Sergio Gómez
,0,0,0,4993946,False,39,-2976,367,Steffen
,0,0,0,4993946,False,53,-2120601,368,Stones
,0,0,0,4993946,False,55,1134431,369,Walker
,0,0,0,4993946,False,48,-15318,566,Matheus N.
,0,0,0,4993946,True,48,-129046,616,Gvardiol
,0,0,0,4993946,False,65,202158,678,Doku
,0,0,0,4993946,False,45,30,762,Susoho
,0,0,0,4993946,False,45,38,771,Hamilton
,0,0,0,4993946,False,45,28,814,Wright
,0,0,0,4993946,True,68,-259754,209,Mount
,0,0,0,4993946,False,45,-718,370,Alex Telles
,0,0,0,4993946,False,44,-2604,371,Amad
,0,0,0,4993946,False,68,-84736,372,Antony
