price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,214,50,0,4992504,False,44,-26849,Diop
0,-25,-3,0,4992504,False,44,-1664,Francois
0,-11,-2,0,4992504,False,44,-7126,Knockaert
0,-18,-5,0,4992504,False,40,-9677,Kongolo
0,-15963,-3414,0,4992504,False,48,687360,Leno
0,-50,-21,0,4992504,False,43,-15899,Lukić
0,-76,-16,0,4992504,False,40,-37948,Mbabu
0,-86,-13,0,4992504,False,74,-341375,Mitrović
0,21487,3973,0,4992504,False,44,61221,Muniz
0,-3720,-614,0,4992504,False,50,6955,J.Palhinha
0,-325,-93,0,4992504,False,45,-5225,Ream
0,-145,-26,0,4992504,False,45,-61265,Reed
0,16546,2610,0,4992504,False,44,117151,Robinson
0,-74,-7,0,4992504,False,39,-8406,Rodák
0,-22,-1,0,4992504,False,44,-37916,Tete
0,-669,-138,0,4992504,False,43,13352,Tosin
0,-1769,-326,0,4992504,False,45,-288909,Vinícius
0,-118,-24,0,4992504,False,53,-9343,Wilson
0,-28,-13,0,4992504,False,39,-9683,Adrián
0,-124757,-21776,-1,4992504,True,85,-590856,Alexander-Arnold
0,-82630,-16113,0,4992504,False,58,239309,A.Becker
0,-5,-1,0,4992504,True,47,-3978,Bajcetic
0,-148431,-32015,0,4992504,False,76,651813,Darwin
0,-618197,-167354,0,4992504,True,83,1553974,Diogo J.
0,-2379,-512,0,4992504,False,48,8367,Elliott
0,0,0,0,4992504,False,50,-1108,Fabinho
0,219,-10,0,4992504,False,72,-429949,Gakpo
0,-13649,-2966,0,4992504,False,46,187316,Gomez
0,0,0,0,4992504,False,50,-812,Henderson
0,-2430,-610,0,4992504,False,49,4492,Jones
0,22847,4929,0,4992504,False,37,251886,Kelleher
0,1575,-48,0,4992504,False,49,45423,Konaté
0,-33009,-5090,0,4992504,False,75,346451,Luis Díaz
0,523,13,0,4992504,False,58,-822654,Mac Allister
0,-211,-43,0,4992504,True,48,-13023,Matip
0,-41,-5,0,4992504,False,40,-16561,Phillips
0,-4388,-1173,0,4992504,False,64,-49924,Robertson
0,151223,27893,0,4992504,False,130,-753184,Salah
0,-9521,-1604,0,4992504,True,71,-123043,Szoboszlai
0,-44,-6,0,4992504,True,47,-17708,Thiago
0,-3288,-750,0,4992504,False,45,122027,Tsimikas
0,-9,-2,0,4992504,False,40,-2524,Van den Berg
0,-41727,-9559,0,4992504,False,64,798606,Virgil
0,-55833,-14242,0,4992504,False,49,431553,Adebayo
0,-854,-185,0,4992504,True,39,-20736,Andersen
0,2422,426,0,4992504,False,39,-406062,Bell
0,8,3,0,4992504,False,46,-4864,Berry
0,-49,-29,0,4992504,False,40,6882,Burke
0,-6,-1,0,4992504,False,49,-3724,Campbell
0,-13,-1,0,4992504,False,48,-576,Clark
0,-8836,-2291,0,4992504,False,46,867393,Doughty
0,-2,0,0,4992504,False,49,-1877,Freeman
0,-101,-21,0,4992504,False,40,-43261,Macey
0,-223,-42,0,4992504,False,45,-231647,McAtee
0,-2,0,0,4992504,False,45,-1487,Mendes
0,5156,1068,0,4992504,False,50,227478,Morris
0,-27,-6,0,4992504,False,45,-17610,Muskwe
0,-148,-16,0,4992504,False,49,-2411,Ogbene
0,0,0,0,4992504,False,50,-203,Onyedinma
0,-807,-199,0,4992504,False,44,17709,Osho
0,-14,0,0,4992504,False,45,-16904,Pepple
0,-22,-3,0,4992504,False,44,-16036,Pereira
0,184,30,0,4992504,False,39,-380,Potts
0,-6,-1,0,4992504,False,44,-4503,Rea
0,-72,-20,0,4992504,False,43,-10310,Shea
0,-34,-6,0,4992504,False,45,-25634,Taylor
0,-1,0,0,4992504,False,45,-609,Thorpe
0,-3,-1,0,4992504,False,40,-853,Walton
0,-32,-5,0,4992504,False,44,-25536,Watson
0,134,40,0,4992504,False,43,-21890,Woodrow
0,4477,2016,0,4992504,False,49,-174869,Akanji
0,9713,-997,0,4992504,False,51,490061,Aké
0,-92076,-14748,0,4992504,False,67,1875488,J.Alvarez
0,-9735,-1585,-1,4992504,False,63,-168927,Bernardo
0,80,60,0,4992504,False,44,2248,Bobb
0,-130,-20,0,4992504,False,58,-250970,Cancelo
0,76,2,0,4992504,False,38,-1541,Carson
0,0,0,0,4992504,False,45,-36,Charles
0,-77818,-25698,0,4992504,False,108,1839981,De Bruyne
0,4437,1180,0,4992504,False,55,-150608,Rúben
0,-7,1,0,4992504,False,44,2258,Doyle
0,11383,3005,0,4992504,False,55,-189950,Ederson M.
0,1256,2478,1,4992504,False,81,2394492,Foden
0,-2660,-455,0,4992504,False,72,-409874,Grealish
0,22157,9268,0,4992504,False,144,-1265035,Haaland
0,-110,-17,0,4992504,False,47,-76758,Kovačić
0,-27,-6,0,4992504,False,49,-32206,Laporte
0,-462,-119,0,4992504,False,43,-23473,R.Lewis
0,-1,0,0,4992504,False,75,-5616,Mahrez
0,1943,490,0,4992504,False,44,79673,McAtee
0,1773,269,0,4992504,False,37,-9898,Ortega Moreno
0,-60948,-14616,0,4992504,False,58,3767855,Palmer
0,-1,0,0,4992504,False,44,-1960,Perrone
0,-490,-76,0,4992504,False,47,-1238,Phillips
0,10826,2494,0,4992504,False,56,-22697,Rodrigo
0,2783,446,0,4992504,False,38,-18162,Sergio Gómez
0,-256,-52,0,4992504,False,39,-2922,Steffen
0,731,323,0,4992504,False,53,-2121071,Stones
0,32355,8594,0,4992504,False,55,1120705,Walker
0,0,0,0,4992504,False,45,-718,Alex Telles
0,-12,-3,0,4992504,False,44,-2598,Amad
0,-117,-14,0,4992504,False,68,-84742,Antony
0,3411,1900,0,4992504,False,82,-1625112,B.Fernandes
0,-21,-4,0,4992504,False,40,-11878,B.Williams
0,-53,-11,0,4992504,False,40,-13902,Bailly
0,-448,-72,0,4992504,False,53,-302979,Casemiro
0,28150,14075,1,4992504,False,52,268222,Dalot
0,6272,1326,0,4992504,False,51,74534,Elanga
0,-155,-32,0,4992504,False,58,-32130,Eriksen
0,-37,-9,0,4992504,False,40,-20591,Fernandez
0,-6,-1,0,4992504,False,50,-10517,Fred
0,88687,20676,1,4992504,False,50,675183,Garnacho
0,-181,-38,0,4992504,False,43,1122,Hannibal
0,-56,-11,0,4992504,False,40,-5958,Heaton
0,415,-12,0,4992504,False,44,-10803,Henderson
0,177,36,0,4992504,False,45,-2989,Lindelof
0,15893,2361,0,4992504,False,42,142325,Maguire
0,4397,977,0,4992504,False,44,63081,Mainoo
0,-1,0,0,4992504,True,43,-4096,Malacia
0,-169,-32,0,4992504,True,64,-15248,Martial
0,-1739,-269,0,4992504,True,47,-498217,Martinez
0,4488,867,0,4992504,False,46,141702,McTominay
0,-225,-41,0,4992504,False,39,153780,Mengi
0,-543,-107,0,4992504,False,42,-130,Pellistri
0,3027,666,0,4992504,False,49,-166905,R.Varane
0,412,887,0,4992504,False,84,-3503270,Rashford
0,-60,-10,0,4992504,False,67,-63070,Sancho
0,-7143,-1395,0,4992504,False,52,-2049635,Shaw
0,-127,-30,0,4992504,False,44,-1443,Shoretire
0,-16,-4,0,4992504,False,47,-3367,Van de Beek
0,-2467,-439,0,4992504,True,44,-136645,Wan-Bissaka
0,-4404,-774,0,4992504,False,61,-428052,Almirón
0,-46,-30,0,4992504,True,42,-404394,Anderson
0,-2,0,0,4992504,False,40,-2299,Ashby
0,602,10,0,4992504,False,45,-1148478,Botman
0,278,170,0,4992504,False,58,-107514,Bruno G.
0,-2601,-674,0,4992504,False,44,168999,Burn
0,0,0,0,4992504,False,40,-991,Darlow
0,-6964,-1720,0,4992504,False,42,809234,Dubravka
0,-4,-1,0,4992504,False,49,-3939,Fraser
0,-26,-5,0,4992504,False,39,-502,Gillespie
0,18287,4337,0,4992504,False,61,1476565,Gordon
0,-5,-1,0,4992504,False,44,-3972,Hayden
0,-4,0,0,4992504,False,44,-4301,Hendrick
0,-20838,-3536,0,4992504,False,75,-1039805,Isak
0,-478,-79,0,4992504,True,58,-77923,Joelinton
0,-1,0,0,4992504,False,44,-569,Krafth
0,0,0,0,4992504,False,45,-651,Kuol
0,-5635,-1276,0,4992504,False,40,263080,Lascelles
0,-2,-1,0,4992504,False,40,-877,J.Lewis
0,-268,-46,0,4992504,False,48,23564,Longstaff
0,-30,-8,0,4992504,False,40,-3347,Manquillo
0,-53,-10,0,4992504,False,48,-14488,J.Murphy
0,-4393,-794,0,4992504,True,53,-674370,Pope
0,2722,558,0,4992504,False,43,-2693,Ritchie
0,-5,-1,0,4992504,False,60,-5380,Saint-Maximin
0,-39783,-8109,1,4992504,False,54,578352,Schär
0,-50,-10,0,4992504,True,42,-12309,Targett
0,-308,-53,0,4992504,False,52,-153425,Tonali
0,-253,-691,0,4992504,False,69,900899,Trippier
0,-37,-8,0,4992504,False,40,-8402,Watts
0,-26,-2,0,4992504,False,53,-16923,Willock
0,-5642,-930,0,4992504,True,78,-597950,Wilson
0,-2,-1,0,4992504,False,45,-1137,B.Aguilera
0,57,7,0,4992504,False,43,2702,Arter
0,-1014,-204,0,4992504,False,45,-12229,Aurier
0,5175,943,0,4992504,False,63,-7234,Awoniyi
0,-17,-3,0,4992504,False,39,-8006,Biancone
0,-2,-1,0,4992504,False,45,2614,Boly
0,0,0,0,4992504,False,45,-351,Bowler
0,-1,0,0,4992504,False,45,-2341,Cook
0,-53,-17,0,4992504,False,53,-7685,Danilo
0,-59,-8,0,4992504,False,48,-45688,Dennis
0,-15,-3,0,4992504,False,40,-9932,Dräger
0,319,45,0,4992504,False,44,-1743,Felipe
0,-1,0,0,4992504,False,49,-1887,Freuler
0,-574,-83,0,4992504,False,57,-123636,Gibbs-White
0,-13,-5,0,4992504,False,40,-11709,Hennessey
0,-101,-23,0,4992504,False,43,-6887,Horvath
0,-2678,-545,0,4992504,False,58,-12067,Johnson
0,-2,-1,0,4992504,False,48,-1568,Kouyaté
0,-2,0,0,4992504,False,45,-504,Laryea
0,-59,-12,0,4992504,False,50,-1351,Mangala
0,-16,0,0,4992504,False,40,-7258,Mbe Soh
0,-78,-11,0,4992504,False,44,-5344,McKenna
0,-3,0,0,4992504,False,44,-2489,Mighten
0,0,-1,0,4992504,False,45,-1164,Niakhaté
0,-1,0,0,4992504,False,49,-1144,O'Brien
0,0,0,0,4992504,False,45,-390,Ojeda
0,-15,-2,0,4992504,False,40,-9040,Panzo
0,-1,0,0,4992504,False,44,-3812,O.Richards
0,-9,-2,0,4992504,False,45,-5108,G.Scarpa
0,-1,0,0,4992504,False,48,-2574,J.Shelvey
0,-66,-10,0,4992504,False,45,-27546,Surridge
0,-130,-39,0,4992504,False,44,4345,Toffolo
0,-167,-36,0,4992504,False,44,-106105,Ui-jo
0,638,94,0,4992504,False,43,-10407,Williams
0,-5593,-1018,0,4992504,True,48,6020,Wood
0,-86,-14,0,4992504,False,43,-4699,Worrall
0,0,2,0,4992504,False,48,-2230,Yates
0,-56,-16,0,4992504,False,43,-27202,Ahmedhodžić
0,-165,-38,0,4992504,False,39,-2574,Amissah
0,-3725,-940,0,4992504,False,38,-801499,Baldock
0,-278,-59,0,4992504,True,39,-16627,Basham
0,-28,-3,0,4992504,False,47,-9091,Berge
0,-58,-13,0,4992504,False,45,1879,Bogle
0,5,-1,0,4992504,False,49,-5026,Brewster
0,-56,-9,0,4992504,False,44,-1972,Coulibaly
0,-15,-10,0,4992504,False,40,-5614,A.Davies
0,-8,1,0,4992504,True,43,-10770,Egan
0,-2,0,0,4992504,False,49,-696,Fleck
0,-215,-66,0,4992504,False,45,-4625,Foderingham
0,25,6,0,4992504,True,48,-1012,Jebbison
0,-79,-23,0,4992504,True,43,-5502,Lowe
0,13,17,0,4992504,False,54,-2290,McBurnie
0,-1,0,0,4992504,False,55,-2161,Ndiaye
0,-420,-82,0,4992504,True,39,7482,Norrington-Davies
0,-25,-4,0,4992504,False,48,-915,Norwood
0,0,-1,0,4992504,False,48,-1980,Osborn
0,-1420,-272,0,4992504,False,43,-54337,Osula
0,-20,-2,0,4992504,False,39,-5872,Austin
0,-151,-26,0,4992504,False,54,2067,Bentancur
0,-44,-12,0,4992504,False,50,-11659,Bissouma
0,-11,-2,0,4992504,False,49,-5,Bryan
0,-70,-35,0,4992504,False,43,-38524,Davies
0,-386,-65,0,4992504,False,42,-72557,Dier
0,-283,-80,0,4992504,False,43,-33330,E.Royal
0,-2517,-506,0,4992504,True,38,-168252,Forster
0,-114,-17,0,4992504,False,52,-34801,Højbjerg
0,-60,-9,0,4992504,False,125,-320942,Kane
0,-2798,-715,0,4992504,False,68,60783,Kulusevski
0,-555,-83,0,4992504,False,47,-42120,Lloris
0,-34,-4,0,4992504,False,48,-8086,Lo Celso
0,-28294,-5218,0,4992504,False,80,-345398,Maddison
0,-56,-10,0,4992504,False,44,-38018,Ndombele
0,-232086,-61122,-1,4992504,True,57,1896434,Pedro Porro
0,-231,-46,0,4992504,False,47,-233848,Perišić
0,13106,3136,0,4992504,False,44,131753,Reguilón
