player_ids,price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_since_yesterday,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today
84,,0,0,0,5432576,False,44,7514
85,,0,0,0,5432576,False,71,2425690
86,,0,0,0,5432576,False,54,57897
87,,0,0,0,5432576,False,47,-1505
88,,0,0,0,5432576,False,40,-8756
89,,0,0,0,5432576,False,44,6652
595,,0,0,0,5432576,False,44,-8378
607,,0,0,0,5432576,False,44,-3982
619,,0,0,0,5432576,False,40,-1694
643,,0,0,0,5432576,True,44,-1880
644,,0,0,0,5432576,False,49,1626
673,,0,0,0,5432576,True,49,24
705,,0,0,0,5432576,False,55,1826
799,,0,0,0,5432576,False,50,0
90,,0,0,0,5432576,False,44,-12322
91,,0,0,0,5432576,False,39,-6189
92,,0,0,0,5432576,False,43,-207484
93,,0,0,0,5432576,False,40,-13268
94,,0,0,0,5432576,False,45,-133
95,,0,0,0,5432576,False,50,-3528
96,,0,0,0,5432576,False,45,2425
97,,0,0,0,5432576,False,40,-526
98,,0,0,0,5432576,False,48,-8186
99,,0,0,0,5432576,False,47,-9630
100,,0,0,0,5432576,False,45,-826
101,,0,0,0,5432576,False,45,40016
102,,0,0,0,5432576,False,39,1281
103,,0,0,0,5432576,True,43,-169667
104,,0,0,0,5432576,True,44,-19115
105,,0,0,0,5432576,False,53,-3033
106,,0,0,0,5432576,False,54,-16957
107,,0,0,0,5432576,False,47,4496
108,,0,0,0,5432576,True,68,-411592
109,,0,0,0,5432576,False,48,-440672
110,,0,0,-1,5432576,False,53,-6471
111,,0,0,0,5432576,True,49,-412
112,,0,0,0,5432576,False,46,114734
114,,0,0,0,5432576,False,44,-946
115,,0,0,0,5432576,True,52,-7525
116,,0,0,0,5432576,False,39,131144
117,,0,0,0,5432576,False,80,522072
118,,0,0,0,5432576,False,45,-1688
119,,0,0,-1,5432576,True,56,-209843
120,,0,0,0,5432576,False,43,-27037
121,,0,0,0,5432576,False,43,-4000
258,,0,0,0,5432576,False,49,-30144
508,,0,0,0,5432576,False,44,-1581
620,,0,0,0,5432576,False,45,-101
684,,0,0,0,5432576,False,45,339
701,,0,0,0,5432576,True,45,2548
725,,0,0,0,5432576,True,40,651
733,,0,0,0,5432576,False,40,1194
744,,0,0,0,5432576,False,45,33
752,,0,0,0,5432576,False,40,331
789,,0,0,0,5432576,False,40,88
797,,0,0,0,5432576,False,40,8
122,,0,0,0,5432576,True,50,2379
123,,0,0,0,5432576,False,44,-10563
124,,0,0,0,5432576,False,45,-4550
125,,0,0,0,5432576,False,47,-874
127,,0,0,0,5432576,False,45,-3874
128,,0,0,0,5432576,False,48,-10233
129,,0,0,0,5432576,False,50,-174302
130,,0,0,0,5432576,True,50,-339224
131,,0,0,0,5432576,False,51,-2131937
132,,0,0,-1,5432576,False,58,-189081
133,,0,0,0,5432576,False,49,13021
134,,0,0,0,5432576,False,65,235221
135,,0,0,0,5432576,False,55,-930972
136,,0,0,0,5432576,False,40,-2364
137,,0,0,0,5432576,False,45,-130
138,,0,0,0,5432576,False,49,-3750
139,,0,0,0,5432576,False,39,-323444
140,,0,0,0,5432576,True,61,-217403
141,,0,0,0,5432576,False,39,-263
142,,0,0,0,5432576,False,48,-13726
143,,0,0,0,5432576,True,64,-2413361
144,,0,0,0,5432576,False,44,-3243
146,,0,0,0,5432576,False,45,-1569
147,,0,0,0,5432576,False,40,-33
148,,0,0,0,5432576,False,42,-319234
149,,0,0,0,5432576,False,55,-4460
150,,0,0,0,5432576,False,40,125104
151,,0,0,0,5432576,True,43,-67178
152,,0,0,0,5432576,False,44,-14705
153,,0,0,0,5432576,False,42,-17398
154,,0,0,0,5432576,False,57,-173598
155,,0,0,0,5432576,False,44,-77173
606,,0,0,0,5432576,False,43,-5339
621,,0,0,0,5432576,False,45,12030
690,,0,0,0,5432576,False,45,3588
700,,0,0,0,5432576,True,64,11934
741,,0,0,0,5432576,False,45,1057
742,,0,0,0,5432576,False,45,204
746,,0,0,0,5432576,False,40,1139
747,,0,0,0,5432576,False,44,122
753,,0,0,0,5432576,False,40,192
755,,0,0,0,5432576,False,45,76
786,,0,0,0,5432576,False,45,12
156,,0,0,0,5432576,False,42,-1102
157,,0,0,0,5432576,False,38,41878
158,,0,0,0,5432576,False,49,-2341
159,,0,0,0,5432576,False,52,-13739
160,,0,0,0,5432576,False,40,-293277
161,,0,0,0,5432576,False,47,-6050
162,,0,0,0,5432576,False,44,-2458
163,,0,0,0,5432576,False,48,-1987
164,,0,0,0,5432576,False,45,-2801
165,,0,0,0,5432576,False,50,-3263
166,,0,0,0,5432576,False,39,678
167,,0,0,0,5432576,False,39,-11674
168,,0,0,-1,5432576,False,47,4152
169,,0,0,0,5432576,False,39,-3177
170,,0,0,0,5432576,False,48,-2790
171,,0,0,0,5432576,False,40,-1753
172,,0,0,0,5432576,False,43,-15693
173,,0,0,0,5432576,False,44,-2376
174,,0,0,0,5432576,False,49,-3096
175,,0,0,0,5432576,False,40,-1044
176,,0,0,0,5432576,False,43,-16172
177,,0,0,0,5432576,False,53,-9793
178,,0,0,0,5432576,False,40,369292
179,,0,0,0,5432576,False,40,-1363
180,,0,0,0,5432576,False,49,-2564
181,,0,0,0,5432576,False,39,1598
182,,0,0,0,5432576,False,44,-5864
183,,0,0,0,5432576,False,55,-14946
184,,0,0,0,5432576,False,46,-10474
200,,0,0,0,5432576,False,50,196
475,,0,0,0,5432576,False,47,-8449
594,,0,0,0,5432576,False,53,11425
596,,0,0,0,5432576,False,45,-2107
600,,0,0,0,5432576,True,47,-3956
605,,0,0,0,5432576,True,48,-4
608,,0,0,0,5432576,False,49,-584
622,,0,0,0,5432576,False,40,-3068
660,,0,0,0,5432576,False,50,4601
674,,0,0,0,5432576,False,40,896
675,,0,0,0,5432576,False,50,1430
694,,0,0,0,5432576,False,50,-55
706,,0,0,0,5432576,False,54,378
126,,0,0,0,5432576,False,45,-204725
145,,0,0,0,5432576,True,45,-33546
185,,0,0,0,5432576,False,40,-909
186,,0,0,0,5432576,False,43,-6345
187,,0,0,0,5432576,False,50,-82919
188,,0,0,0,5432576,False,65,-2002
189,,0,0,0,5432576,False,45,-100
190,,0,0,0,5432576,False,40,-288
191,,0,0,0,5432576,False,44,3973
192,,0,0,0,5432576,False,40,-531
193,,0,0,0,5432576,False,49,8032
194,,0,0,0,5432576,False,43,-16227
195,,0,0,0,5432576,False,54,-1019521
196,,0,0,0,5432576,False,42,-177262
197,,0,0,0,5432576,True,47,303284
198,,0,0,0,5432576,True,48,-30708
199,,0,0,0,5432576,False,48,-213187
201,,0,0,0,5432576,True,44,-2504
202,,0,0,0,5432576,False,54,-9971
203,,0,0,0,5432576,False,42,537370
206,,0,0,0,5432576,True,53,-1243402
207,,0,0,0,5432576,False,68,-52613
208,,0,0,0,5432576,False,53,684
210,,0,0,0,5432576,False,63,-188414
211,,0,0,0,5432576,False,68,-1109035
212,,0,0,0,5432576,False,74,-4402
213,,0,0,0,5432576,False,55,-404
214,,0,0,0,5432576,False,43,-4859
215,,0,0,0,5432576,False,40,-4163
216,,0,0,0,5432576,False,71,426540
217,,0,0,0,5432576,False,50,51537
218,,0,0,0,5432576,False,54,-15424
362,,0,0,0,5432576,False,58,3930457
589,,0,0,0,5432576,False,50,-998
609,,0,0,0,5432576,False,51,-7664
611,,0,0,0,5432576,False,49,153193
613,,0,0,0,5432576,True,44,-1773
623,,0,0,0,5432576,False,45,-9758
659,,0,0,0,5432576,False,39,171
667,,0,0,0,5432576,True,49,-208
671,,0,0,0,5432576,False,40,-360
677,,0,0,0,5432576,False,45,1901
680,,0,0,0,5432576,False,40,179
681,,0,0,0,5432576,False,45,-47
687,,0,0,0,5432576,False,45,109472
716,,0,0,0,5432576,False,40,819
717,,0,0,0,5432576,False,45,1137
718,,0,0,0,5432576,False,45,145
723,,0,0,0,5432576,False,40,283
758,,0,0,0,5432576,False,45,49
791,,0,0,0,5432576,False,45,46
7,,0,0,0,5432576,True,43,-9955
219,,0,0,0,5432576,False,43,26213
220,,0,0,0,5432576,False,48,1319753
221,,0,0,0,5432576,False,54,-10373
222,,0,0,0,5432576,False,44,-4042
223,,0,0,0,5432576,True,49,-3446
224,,0,0,0,5432576,False,44,-3800
225,,0,0,0,5432576,False,54,-75048
226,,0,0,0,5432576,False,60,-1178128
227,,0,0,0,5432576,False,44,-67870
228,,0,0,0,5432576,False,44,152779
229,,0,0,0,5432576,False,49,-15
230,,0,0,0,5432576,False,45,8255
231,,0,0,0,5432576,False,47,-26647
232,,0,0,0,5432576,False,49,22376
233,,0,0,0,5432576,False,39,-2417
234,,0,0,0,5432576,False,46,280585
235,,0,0,0,5432576,False,40,-9912
236,,0,0,0,5432576,False,59,165665
237,,0,0,0,5432576,False,45,-1552
238,,0,0,0,5432576,False,39,10447
239,,0,0,0,5432576,False,43,-1699
240,,0,0,0,5432576,False,49,-7825
241,,0,0,0,5432576,False,40,-47385
242,,0,0,0,5432576,False,45,-10332
243,,0,0,0,5432576,False,39,-27671
385,,0,0,0,5432576,False,44,-8661
615,,0,0,0,5432576,False,48,-663
657,,0,0,0,5432576,False,45,329
658,,0,0,0,5432576,False,45,-2379
720,,0,0,0,5432576,False,45,1171
721,,0,0,0,5432576,False,45,210
724,,0,0,0,5432576,False,45,189
763,,0,0,0,5432576,False,40,406
792,,0,0,0,5432576,False,45,1102
244,,0,0,0,5432576,True,44,-16269
245,,0,0,0,5432576,False,41,312313
246,,0,0,0,5432576,False,58,-9510
247,,0,0,0,5432576,False,44,-3293
248,,0,0,0,5432576,True,48,-2839
249,,0,0,0,5432576,True,55,20839
250,,0,0,0,5432576,False,49,3259
251,,0,0,0,5432576,False,44,-2144
252,,0,0,0,5432576,False,43,-7673
253,,0,0,0,5432576,False,53,-29042
254,,0,0,0,5432576,False,48,-2860
255,,0,0,0,5432576,False,40,-132046
257,,0,0,0,5432576,False,43,-9387
259,,0,0,0,5432576,False,54,31080
260,,0,0,0,5432576,False,46,570700
261,,0,0,0,5432576,False,47,-11217
262,,0,0,0,5432576,False,44,-7454
263,,0,0,0,5432576,False,45,-436347
264,,0,0,0,5432576,False,45,-3628
265,,0,0,0,5432576,False,46,385344
266,,0,0,0,5432576,False,39,-7830
579,,0,0,0,5432576,False,39,-1685
588,,0,0,0,5432576,False,44,-43835
601,,0,0,0,5432576,False,52,-8459
624,,0,0,0,5432576,False,45,724
645,,0,0,0,5432576,False,48,-2751
649,,0,0,0,5432576,False,45,-1314
650,,0,0,0,5432576,False,44,40
661,,0,0,0,5432576,False,55,11476
691,,0,0,0,5432576,False,57,6710
719,,0,0,0,5432576,False,45,217
760,,0,0,0,5432576,False,45,30
761,,0,0,0,5432576,False,40,313
256,,0,0,0,5432576,True,53,-42147
267,,0,0,0,5432576,False,53,-12321
268,,0,0,0,5432576,False,49,4353
269,,0,0,0,5432576,False,50,-1004
270,,0,0,0,5432576,False,53,-1520
271,,0,0,0,5432576,False,44,-25722
272,,0,0,0,5432576,False,44,-1494
273,,0,0,0,5432576,False,44,-7056
274,,0,0,0,5432576,False,40,-9541
275,,0,0,0,5432576,False,48,755005
276,,0,0,0,5432576,False,43,-15891
277,,0,0,0,5432576,False,40,-37393
278,,0,0,0,5432576,False,74,-340887
279,,0,0,0,5432576,False,44,-15985
280,,0,0,0,5432576,False,50,7246
281,,0,0,0,5432576,False,45,-2586
282,,0,0,0,5432576,False,45,-60198
283,,0,0,0,5432576,False,44,73472
284,,0,0,0,5432576,False,39,-8006
285,,0,0,0,5432576,False,44,-35426
286,,0,0,0,5432576,False,43,15396
287,,0,0,0,5432576,False,46,-271303
288,,0,0,0,5432576,True,53,-5727
558,,0,0,0,5432576,False,52,35227
591,,0,0,0,5432576,False,53,5193
610,,0,0,0,5432576,True,44,-18960
625,,0,0,0,5432576,False,39,-1275
651,,0,0,0,5432576,False,45,-750
652,,0,0,0,5432576,False,45,20
662,,0,0,0,5432576,True,49,-662
683,,0,0,0,5432576,False,45,600
688,,0,0,0,5432576,False,45,54217
692,,0,0,0,5432576,False,40,1200
707,,0,0,0,5432576,False,45,434
732,,0,0,0,5432576,False,40,472
796,,0,0,0,5432576,False,45,1
289,,0,0,0,5432576,False,39,-8978
290,,0,0,0,5432576,False,85,353028
291,,0,0,0,5432576,False,57,351436
292,,0,0,0,5432576,True,47,-3962
293,,0,0,0,5432576,False,75,179740
294,,0,0,1,5432576,False,80,783295
295,,0,0,0,5432576,False,48,-7819
296,,0,0,0,5432576,False,50,-1104
297,,0,0,0,5432576,False,72,-421130
298,,0,0,0,5432576,False,45,118982
299,,0,0,0,5432576,False,50,-810
300,,0,0,0,5432576,False,49,-1079
301,,0,0,0,5432576,False,37,109324
302,,0,0,0,5432576,False,49,14011
303,,0,0,0,5432576,False,74,8785
304,,0,0,0,5432576,False,58,-847779
305,,0,0,0,5432576,True,48,-11858
306,,0,0,0,5432576,False,40,-16288
307,,0,0,0,5432576,False,64,-242193
308,,0,0,0,5432576,True,131,-748741
309,,0,0,0,5432576,False,71,-23305
310,,0,0,0,5432576,True,47,-17699
311,,0,0,0,5432576,True,46,172010
312,,0,0,0,5432576,False,40,-2454
313,,0,0,0,5432576,False,63,445210
626,,0,0,0,5432576,False,40,5997
627,,0,0,0,5432576,False,44,-679
628,,0,0,0,5432576,True,44,-2829
629,,0,0,0,5432576,False,44,-542
668,,0,0,0,5432576,True,54,931
708,,0,0,0,5432576,False,50,4759
726,,0,0,0,5432576,False,40,338
728,,0,0,0,5432576,False,39,223
743,,0,0,0,5432576,False,45,34
756,,0,0,0,5432576,False,40,3
757,,0,0,0,5432576,False,40,68601
782,,0,0,0,5432576,False,45,34
783,,0,0,0,5432576,False,45,34
21,,0,0,0,5432576,False,49,-786
52,,0,0,0,5432576,True,44,-67786
314,,0,0,0,5432576,False,48,19761
315,,0,0,0,5432576,True,39,-11890
316,,0,0,0,5432576,False,39,-467884
317,,0,0,0,5432576,False,46,-5042
318,,0,0,0,5432576,False,40,2179
319,,0,0,0,5432576,False,49,-3702
320,,0,0,0,5432576,False,48,-897
321,,0,0,0,5432576,False,45,444509
322,,0,0,0,5432576,False,49,-1868
323,,0,0,0,5432576,False,40,-42472
324,,0,0,0,5432576,False,45,-229601
325,,0,0,0,5432576,False,45,-1473
326,,0,0,0,5432576,False,50,38443
327,,0,0,0,5432576,False,45,-17397
328,,0,0,0,5432576,False,49,-5356
329,,0,0,0,5432576,False,50,-203
330,,0,0,0,5432576,False,44,1219
331,,0,0,0,5432576,False,45,-16714
332,,0,0,0,5432576,False,44,-15880
333,,0,0,0,5432576,False,39,-2045
334,,0,0,0,5432576,False,44,-4451
335,,0,0,0,5432576,False,43,-10018
336,,0,0,0,5432576,False,45,-25345
337,,0,0,0,5432576,False,45,-597
338,,0,0,0,5432576,False,40,-829
339,,0,0,0,5432576,False,44,-25192
340,,0,0,0,5432576,False,43,-22788
393,,0,0,0,5432576,False,40,168388
553,,0,0,0,5432576,False,42,-8885
575,,0,0,0,5432576,True,42,-7539
582,,0,0,0,5432576,False,47,-3383
586,,0,0,0,5432576,False,47,-6696
602,,0,0,0,5432576,False,40,-253907
614,,0,0,0,5432576,False,45,13147
630,,0,0,0,5432576,False,49,12938
631,,0,0,0,5432576,False,49,-437
648,,0,0,0,5432576,False,40,-693
665,,0,0,0,5432576,False,44,-89
682,,0,0,0,5432576,False,40,1070
727,,0,0,0,5432576,False,50,15940
729,,0,0,0,5432576,False,45,153
734,,0,0,0,5432576,False,45,256
798,,0,0,0,5432576,False,40,3
341,,0,0,0,5432576,False,49,-139603
342,,0,0,0,5432576,False,50,74769
343,,0,0,-1,5432576,False,69,2782639
344,,0,0,0,5432576,False,65,71349
345,,0,0,0,5432576,False,44,3629
346,,0,0,0,5432576,False,58,-250164
347,,0,0,0,5432576,False,39,-1594
348,,0,0,0,5432576,False,45,-36
349,,0,0,1,5432576,False,107,1357012
350,,0,0,0,5432576,False,55,-157092
352,,0,0,0,5432576,False,55,-208263
353,,0,0,0,5432576,False,80,1934683
354,,0,0,0,5432576,False,72,-388203
355,,0,0,1,5432576,False,140,-3260673
356,,0,0,0,5432576,False,47,-75634
357,,0,0,0,5432576,False,49,-32120
358,,0,0,0,5432576,False,43,-18316
359,,0,0,0,5432576,False,75,-5587
361,,0,0,0,5432576,False,38,-3759
363,,0,0,0,5432576,False,44,-1938
365,,0,0,0,5432576,False,56,-70895
366,,0,0,0,5432576,False,38,-20278
367,,0,0,0,5432576,False,39,-39
368,,0,0,0,5432576,False,53,-2137597
369,,0,0,1,5432576,False,55,1262141
566,,0,0,0,5432576,False,48,-15239
616,,0,0,0,5432576,False,48,-66387
678,,0,0,0,5432576,False,65,210852
762,,0,0,0,5432576,False,45,28
771,,0,0,0,5432576,False,45,30
209,,0,0,0,5432576,False,68,-258334
370,,0,0,0,5432576,False,45,-716
371,,0,0,0,5432576,False,44,-2582
372,,0,0,0,5432576,False,68,-83291
373,,0,0,0,5432576,False,82,-1565295
374,,0,0,0,5432576,False,40,-11714
375,,0,0,0,5432576,False,40,-13704
376,,0,0,0,5432576,False,53,-304466
377,,0,0,0,5432576,False,51,120674
379,,0,0,0,5432576,False,58,-31202
380,,0,0,0,5432576,False,40,-20358
381,,0,0,0,5432576,False,50,-10486
382,,0,0,0,5432576,False,48,290849
383,,0,0,0,5432576,False,43,2977
384,,0,0,0,5432576,False,40,-5526
386,,0,0,0,5432576,False,45,-2511
387,,0,0,0,5432576,False,42,35300
388,,0,0,0,5432576,False,44,13050
389,,0,0,0,5432576,False,43,-4089
390,,0,0,0,5432576,True,64,-14104
391,,0,0,0,5432576,False,47,-486328
392,,0,0,0,5432576,False,46,104904
394,,0,0,0,5432576,False,42,5181
395,,0,0,0,5432576,False,49,-169187
396,,0,0,0,5432576,False,84,-3486582
397,,0,0,0,5432576,False,67,-62700
398,,0,0,0,5432576,False,52,-2056919
399,,0,0,0,5432576,False,44,-1012
400,,0,0,0,5432576,False,47,-3251
401,,0,0,0,5432576,False,44,-114472
597,,0,0,0,5432576,False,48,-1563231
617,,0,0,0,5432576,False,68,196731
632,,0,0,0,5432576,False,44,-478
669,,0,0,0,5432576,False,40,755
685,,0,0,0,5432576,False,45,76
695,,0,0,0,5432576,False,40,9435
703,,0,0,0,5432576,False,40,88763
709,,0,0,0,5432576,False,50,3565
748,,0,0,0,5432576,False,45,201
766,,0,0,0,5432576,False,40,353
768,,0,0,0,5432576,False,40,98
204,,0,0,0,5432576,False,43,-10066
402,,0,0,0,5432576,False,62,-400109
403,,0,0,0,5432576,True,42,-400163
404,,0,0,0,5432576,False,40,-2272
405,,0,0,0,5432576,False,45,-1193317
406,,0,0,0,5432576,False,58,-148637
407,,0,0,0,5432576,False,44,129282
408,,0,0,0,5432576,False,40,-973
409,,0,0,0,5432576,False,42,766838
410,,0,0,0,5432576,False,49,-3920
411,,0,0,0,5432576,False,39,-403
412,,0,0,0,5432576,False,61,2013633
413,,0,0,0,5432576,False,44,-3932
414,,0,0,0,5432576,False,44,-4261
415,,0,0,0,5432576,False,76,-574186
416,,0,0,0,5432576,True,58,-73180
417,,0,0,0,5432576,False,44,-580
418,,0,0,0,5432576,False,45,-646
419,,0,0,0,5432576,False,41,380155
420,,0,0,0,5432576,False,40,-865
421,,0,0,0,5432576,False,48,6781
422,,0,0,0,5432576,False,40,-3183
423,,0,0,0,5432576,False,48,-15066
424,,0,0,0,5432576,True,53,-642822
425,,0,0,0,5432576,False,43,-5971
426,,0,0,0,5432576,False,60,-5363
427,,0,0,0,5432576,False,52,335289
428,,0,0,0,5432576,True,42,-12093
429,,0,0,0,5432576,False,52,-151811
430,,0,0,0,5432576,False,67,360641
431,,0,0,0,5432576,False,40,-8225
432,,0,0,0,5432576,True,53,-16741
433,,0,0,0,5432576,False,78,-574502
580,,0,0,0,5432576,False,39,-3197
581,,0,0,0,5432576,False,39,9048
603,,0,0,0,5432576,False,62,-251176
633,,0,0,0,5432576,False,43,89283
634,,0,0,0,5432576,False,39,273
635,,0,0,0,5432576,False,45,12510
738,,0,0,0,5432576,False,45,327
739,,0,0,0,5432576,False,45,991
745,,0,0,0,5432576,False,44,661
794,,0,0,0,5432576,False,45,13
795,,0,0,0,5432576,False,45,4
23,,0,0,0,5432576,False,40,-8970
28,,0,0,0,5432576,False,39,-81119
205,,0,0,0,5432576,False,47,720
378,,0,0,0,5432576,False,51,69143
434,,0,0,0,5432576,False,45,-1131
435,,0,0,0,5432576,False,43,2724
436,,0,0,0,5432576,True,45,-4745
437,,0,0,0,5432576,False,63,-22220
438,,0,0,0,5432576,False,39,-7838
439,,0,0,0,5432576,True,45,6835
440,,0,0,0,5432576,False,45,-347
441,,0,0,0,5432576,False,45,-2327
442,,0,0,0,5432576,False,53,-7078
443,,0,0,0,5432576,False,48,-45314
444,,0,0,0,5432576,False,40,-9819
445,,0,0,0,5432576,False,44,-2152
446,,0,0,0,5432576,False,49,-1871
447,,0,0,0,5432576,False,57,-103525
448,,0,0,0,5432576,False,40,-11558
449,,0,0,0,5432576,False,43,-6268
451,,0,0,0,5432576,False,48,-1548
452,,0,0,0,5432576,False,45,-498
453,,0,0,0,5432576,False,50,-785
454,,0,0,0,5432576,False,40,-7148
455,,0,0,0,5432576,False,44,-4591
456,,0,0,0,5432576,False,44,-2464
457,,0,0,0,5432576,False,45,-1283
458,,0,0,0,5432576,False,49,-1133
459,,0,0,0,5432576,False,45,-389
460,,0,0,0,5432576,False,40,-8896
461,,0,0,0,5432576,False,44,-3790
462,,0,0,0,5432576,False,45,-5065
463,,0,0,0,5432576,False,48,-2553
464,,0,0,0,5432576,False,45,-27209
465,,0,0,0,5432576,False,44,7030
466,,0,0,0,5432576,False,44,-104735
467,,0,0,0,5432576,False,43,-11252
468,,0,0,0,5432576,False,50,112360
469,,0,0,0,5432576,False,43,-4044
470,,0,0,0,5432576,False,48,-2180
604,,0,0,0,5432576,True,45,4933
636,,0,0,0,5432576,False,39,-1243
637,,0,0,0,5432576,False,39,-580
679,,0,0,0,5432576,False,44,5919
696,,0,0,0,5432576,False,45,5614
710,,0,0,0,5432576,False,45,3063
711,,0,0,0,5432576,False,45,-46
712,,0,0,0,5432576,False,50,2060
713,,0,0,0,5432576,True,49,153
714,,0,0,0,5432576,True,50,3021
779,,0,0,0,5432576,False,45,27
780,,0,0,0,5432576,False,45,51
781,,0,0,0,5432576,False,45,60
801,,0,0,0,5432576,False,50,38
27,,0,0,0,5432576,False,39,120614
33,,0,0,0,5432576,False,44,65165
360,,0,0,0,5432576,False,44,64451
471,,0,0,0,5432576,False,43,-26837
472,,0,0,0,5432576,False,39,-1338
473,,0,0,0,5432576,True,38,-758465
474,,0,0,0,5432576,True,39,-14203
476,,0,0,0,5432576,False,45,2751
477,,0,0,0,5432576,False,49,-5104
478,,0,0,0,5432576,False,44,-1614
479,,0,0,0,5432576,False,40,-5508
480,,0,0,0,5432576,True,43,-10621
481,,0,0,0,5432576,False,49,-631
482,,0,0,0,5432576,False,45,-1742
483,,0,0,0,5432576,False,48,-998
484,,0,0,0,5432576,False,43,-5637
485,,0,0,0,5432576,False,54,-1015
486,,0,0,0,5432576,False,55,-2150
487,,0,0,0,5432576,False,39,9114
488,,0,0,0,5432576,False,48,-532
489,,0,0,0,5432576,False,48,-2009
490,,0,0,0,5432576,False,43,-35331
576,,0,0,0,5432576,False,44,-2733
587,,0,0,0,5432576,False,47,-4524
592,,0,0,0,5432576,False,43,-3165
593,,0,0,0,5432576,False,51,-5094
638,,0,0,0,5432576,False,50,105
653,,0,0,0,5432576,False,39,1055
