price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,306,153,0,4988507,False,56,-74372,Tielemans
0,-10,-5,0,4988507,False,50,-1998,Bertrand Traoré
0,57000,28500,0,4988507,False,87,2475824,Watkins
0,0,0,0,4988507,False,50,-787,Wesley
0,-6,-3,0,4988507,False,49,-11204,Anthony
0,-330,-165,0,4988507,False,52,-49780,Billing
0,-40,-20,0,4988507,False,47,-6031,Brooks
0,-28,-14,0,4988507,False,50,2124,Christie
0,-12,-6,0,4988507,False,50,-1368,L.Cook
0,0,0,0,4988507,False,45,-392,Siriki
0,-2,-1,0,4988507,True,43,-1597,Fredericks
0,-26,-13,0,4988507,True,40,-15585,Hill
0,78,39,0,4988507,False,45,264,Kelly
0,-58,-29,0,4988507,False,43,-2938,Kilkenny
0,28,14,0,4988507,False,46,-15811,Kluivert
0,0,0,0,4988507,False,49,-1188,Lowe
0,-30,-15,0,4988507,False,43,-794,Marcondes
0,12,6,0,4988507,False,43,-4586,Mepham
0,-144,-72,0,4988507,False,46,-31166,Moore
0,1780,890,0,4988507,False,46,228703,Neto
0,-6,-3,0,4988507,False,47,-4064,O.Dango
0,0,0,0,4988507,False,45,-110,Pearson
0,-34,-17,0,4988507,False,40,-19989,Randolph
0,-6,-3,0,4988507,False,48,-1131,Rothwell
0,3252,1626,0,4988507,False,45,51838,Semenyo
0,11664,5832,0,4988507,False,45,307602,Senesi
0,70,35,0,4988507,False,44,6716,Smith
0,49392,24696,0,4988507,False,69,1629165,Solanke
0,-136,-68,0,4988507,False,54,35379,Tavernier
0,-4,-2,0,4988507,False,47,-1554,Hamed Traorè
0,-6,-3,0,4988507,False,40,-8537,Travers
0,72,36,0,4988507,False,44,7045,Zabarnyi
0,76,38,0,4988507,False,44,-12014,Ajer
0,-34,-17,0,4988507,False,39,-6551,Balcombe
0,-152,-76,0,4988507,False,43,-209025,Baptiste
0,-12,-6,0,4988507,False,40,-13493,Bech
0,0,0,0,4988507,False,45,-133,Bidstrup
0,0,0,0,4988507,False,50,-3539,Canós
0,-10,-5,0,4988507,False,45,10239,Collins
0,0,0,0,4988507,False,40,-538,Cox
0,-2,-1,0,4988507,False,48,-7916,Damsgaard
0,-4,-2,0,4988507,True,47,-9695,Dasilva
0,0,0,0,4988507,False,45,-839,Dervişoğlu
0,28,14,0,4988507,False,45,134304,Flekken
0,-180,-90,0,4988507,False,39,-1333,Goode
0,-196,-98,0,4988507,True,43,-172468,Henry
0,-28,-14,0,4988507,True,44,-19600,Hickey
0,-56,-28,0,4988507,False,53,-1207,Janelt
0,-966,-483,0,4988507,False,54,891,Jensen
0,-102,-51,0,4988507,False,47,3008,Lewis-Potter
0,-3054,-1527,0,4988507,True,68,-451643,Mbeumo
0,846,423,0,4988507,False,48,-404460,Mee
0,-258,-129,0,4988507,False,53,2246,Nørgaard
0,18,9,0,4988507,False,49,-404,Onyeka
0,-21542,-10771,0,4988507,True,46,96448,Pinnock
0,13130,6565,0,4988507,False,50,159671,Raya
0,-32,-16,0,4988507,False,44,934,Roerslev
0,-6,-3,0,4988507,True,52,-7592,Schade
0,-688,-344,0,4988507,False,39,118110,Strakosha
0,5826,2913,0,4988507,False,82,945987,Toney
0,0,0,0,4988507,False,45,-1704,Trevitt
0,358,179,0,4988507,False,56,-248993,Wissa
0,138,69,0,4988507,False,43,-23824,Yarmoliuk
0,2,1,0,4988507,False,43,-4027,Zanka
0,13742,6871,0,4988507,False,50,3564,Adingra
0,-10,-5,0,4988507,False,44,-10651,Alzate
0,0,0,0,4988507,False,45,-4577,Ayari
0,524,262,0,4988507,False,47,657,Buonanotte
0,-28,-14,0,4988507,False,45,-203786,Caicedo
0,0,0,0,4988507,False,45,-3904,Connolly
0,-32,-16,0,4988507,False,48,-10679,Dahoud
0,17692,8846,0,4988507,False,50,-146963,Dunk
0,-30,-15,0,4988507,True,50,-339671,Enciso
0,-2456,-1228,0,4988507,False,50,-2376670,Estupiñan
0,-1392,-696,0,4988507,False,58,-237031,Ferguson
0,-66,-33,0,4988507,False,49,10822,Gilmour
0,22106,11053,0,4988507,False,64,221910,Gross
0,-26248,-13124,0,4988507,True,53,-1579195,João Pedro
0,-4,-2,0,4988507,False,40,-2394,Karbownik
0,0,0,0,4988507,False,45,-131,Kozłowski
0,-10,-5,0,4988507,False,49,-3868,Lallana
0,7734,3867,0,4988507,False,39,-235173,Lamptey
0,-424,-212,0,4988507,True,61,-221500,March
0,-50,-25,0,4988507,False,39,-1048,McGill
0,-50,-25,0,4988507,True,48,-14916,Milner
0,7116,3558,0,4988507,False,64,-2441016,Mitoma
0,4,2,0,4988507,False,44,-3305,Moder
0,-1352,-676,0,4988507,False,45,-81576,Sanchez
0,-2,-1,0,4988507,False,45,-1579,Sarmiento
0,0,0,0,4988507,False,40,-35,Scherpen
0,494,247,0,4988507,False,42,-315601,Steele
0,0,0,0,4988507,False,55,-4471,Undav
1,12132,6066,0,4988507,False,40,194386,Van Hecke
0,18,9,0,4988507,False,43,-69413,Veltman
0,500,250,0,4988507,False,44,-15543,Verbruggen
0,82,41,0,4988507,False,42,-17545,Webster
0,3490,1745,0,4988507,False,57,-160030,Welbeck
0,-128,-64,0,4988507,False,44,-78636,Zeqiri
0,3424,1712,0,4988507,False,42,19972,Agyei
0,6220,3110,0,4988507,False,38,146948,Al-Dakhil
0,0,0,0,4988507,False,49,-2359,Bastien
0,4,2,0,4988507,False,52,-13751,Benson
0,-866,-433,0,4988507,False,40,-310074,Beyer
0,-56,-28,0,4988507,False,47,-8755,Brownhill
0,-10,-5,0,4988507,False,44,-2570,Churlinov
0,-2,-1,0,4988507,False,48,-1973,Cork
0,-4,-2,0,4988507,False,45,-2822,Costelloe
0,-8,-4,0,4988507,False,50,-3330,Cullen
0,-166,-83,0,4988507,False,39,-1693,Egan-Riley
0,-20,-10,0,4988507,False,39,-11295,Ekdal
0,-734,-367,0,4988507,True,47,-1655,Foster
0,-78,-39,0,4988507,False,39,-4498,Franchi
0,-6,-3,0,4988507,False,48,-2898,Gudmundsson
0,-2,-1,0,4988507,False,40,-1767,McNally
0,-16,-8,0,4988507,False,43,-15818,Muric
0,164,82,0,4988507,False,44,-1279,O'Shea
0,-14,-7,0,4988507,False,49,-3361,Obafemi
0,0,0,0,4988507,False,40,-1064,Peacock-Farrell
0,-92,-46,0,4988507,False,43,-17753,Roberts
0,-58,-29,0,4988507,False,53,-12318,Rodriguez
0,-860,-430,0,4988507,False,40,296942,Taylor
0,-4,-2,0,4988507,False,40,-1395,Thomas
0,0,0,0,4988507,False,49,-2569,Twine
0,-30,-15,0,4988507,False,39,1521,Vigouroux
0,-56,-28,0,4988507,False,44,-6013,Vitinho
0,-4,-2,0,4988507,False,55,-14981,Weghorst
0,-26,-13,0,4988507,False,46,-10679,Zaroury
0,-4,-2,0,4988507,False,40,-925,Ampadu
0,-106,-53,0,4988507,False,42,-7437,Andrey
0,-20,-10,0,4988507,False,50,-83112,Arrizabalaga
0,-2,-1,0,4988507,False,65,-2016,Aubameyang
0,0,0,0,4988507,False,45,-100,Azpilicueta
0,0,0,0,4988507,False,40,-291,Baba
0,-186,-93,0,4988507,True,44,155,B.Badiashile
0,8,4,0,4988507,False,40,-438,Bettinelli
0,-300,-150,0,4988507,False,49,12590,Broja
0,90,45,0,4988507,False,43,-16097,Chalobah
0,2946,1473,0,4988507,False,54,-1018101,Chilwell
0,-2566,-1283,0,4988507,True,42,-129494,Chukwuemeka
0,-288,-144,0,4988507,False,47,53666,Colwill
0,-108,-54,0,4988507,True,48,-32086,Cucurella
0,266,133,0,4988507,False,48,-212916,Enzo
0,1654,827,0,4988507,False,50,14562,D.D.Fofana
0,0,0,0,4988507,True,44,-2503,W.Fofana
0,432,216,0,4988507,False,54,-6522,Gallagher
0,6578,3289,0,4988507,False,42,482669,Gusto
0,-42,-21,0,4988507,False,43,-10397,Hall
0,9014,4507,0,4988507,False,47,17349,Hudson-Odoi
0,-822,-411,0,4988507,True,53,-1253291,James
0,-18,-9,0,4988507,False,68,-52815,Lukaku
0,-270,-135,0,4988507,False,53,-2234,Madueke
0,-142,-71,0,4988507,True,68,-259552,Mount
0,-860,-430,0,4988507,False,63,-200063,Mudryk
0,-300,-150,0,4988507,False,68,-1130650,N.Jackson
0,-3960,-1980,0,4988507,False,73,-42293,Nkunku
0,0,0,0,4988507,False,55,-406,Pulisic
0,4,2,0,4988507,False,43,-4918,M.Sarr
0,-4,-2,0,4988507,False,40,-4221,Slonina
0,-176,-88,0,4988507,False,69,239088,Sterling
0,-10564,-5282,0,4988507,True,50,-3951,T.Silva
0,-6,-3,0,4988507,False,54,-15459,Ziyech
0,-252,-126,0,4988507,False,43,20324,Ahamada
0,6102,3051,0,4988507,False,47,1126782,Andersen
0,1018,509,0,4988507,False,54,-11833,J.Ayew
0,-30,-15,0,4988507,False,44,-4725,Clyne
0,-20,-10,0,4988507,True,49,-3631,C.Doucouré
0,-18,-9,0,4988507,False,44,-4014,Ebiowei
0,528,264,0,4988507,False,54,-86768,Edouard
0,-2884,-1442,0,4988507,True,60,-1265182,Eze
0,-34,-17,0,4988507,False,44,-68376,Guaita
0,-5060,-2530,0,4988507,True,43,26960,Guéhi
0,-20,-10,0,4988507,False,49,-26,Hughes
0,-802,-401,-1,4988507,False,44,-27075,Johnstone
0,170,85,0,4988507,False,47,-26365,Lerma
0,1116,558,0,4988507,False,49,10793,Mateta
0,-14,-7,0,4988507,False,39,-2592,Matthews
0,2004,1002,0,4988507,False,45,226159,Mitchell
0,-6,-3,0,4988507,False,40,-10010,O'Brien
0,-5860,-2930,0,4988507,True,58,47890,Olise
0,0,0,0,4988507,False,45,-1574,Plange
0,446,223,0,4988507,False,39,10771,C.Richards
0,40,20,0,4988507,False,43,-1425,Riedewald
0,18,9,0,4988507,False,49,-8666,Schlupp
0,-54,-27,0,4988507,False,40,-48248,Tomkins
0,122,61,0,4988507,False,45,-11156,Ward
0,48,24,0,4988507,False,39,-26455,Whitworth
0,-60,-30,0,4988507,True,44,-17758,André Gomes
0,11662,5831,0,4988507,False,42,498008,Branthwaite
0,440,220,0,4988507,False,58,-16345,Calvert-Lewin
0,26,13,0,4988507,False,44,-2942,Coleman
0,-2,-1,0,4988507,True,48,-2860,Dele
0,240,120,0,4988507,False,55,7669,A.Doucoure
0,-50,-25,0,4988507,False,49,2394,Garner
0,-2,-1,0,4988507,False,44,-2162,Gbamin
0,52,26,0,4988507,False,43,-7158,Godfrey
0,-8,-4,0,4988507,False,53,-29136,Gray
0,4,2,0,4988507,False,48,-2791,Gana
0,4,2,0,4988507,False,40,-132352,Holgate
0,-110,-55,0,4988507,False,53,-51487,Iwobi
0,-38,-19,0,4988507,False,43,-10761,Keane
0,914,457,0,4988507,False,49,34119,Maupay
0,-318,-159,0,4988507,False,54,16441,McNeil
0,8376,4188,0,4988507,False,46,589358,Mykolenko
0,32,16,0,4988507,False,47,-12618,Onana
0,-28,-14,0,4988507,False,44,-8754,Patterson
0,17362,8681,1,4988507,False,46,-278728,Pickford
0,-4,-2,0,4988507,False,45,-3668,Simms
0,3704,1852,0,4988507,False,46,365829,Tarkowski
0,-150,-75,0,4988507,False,39,-10215,J.Virginia
0,-744,-372,0,4988507,False,53,-25967,Andreas
0,-72,-36,0,4988507,False,49,2740,Cairney
0,0,0,0,4988507,False,50,-1008,I.Cavaleiro
0,60,30,0,4988507,False,53,721,De Cordova-Reid
0,120,60,0,4988507,False,44,-26953,Diop
0,-12,-6,0,4988507,False,44,-1648,Francois
0,-4,-2,0,4988507,False,44,-7119,Knockaert
0,-2,-1,0,4988507,False,40,-9665,Kongolo
0,-7572,-3786,0,4988507,False,48,696123,Leno
0,12,6,0,4988507,False,43,-15864,Lukić
0,-28,-14,0,4988507,False,40,-37902,Mbabu
0,-44,-22,0,4988507,False,74,-341324,Mitrović
0,13316,6658,0,4988507,False,44,50365,Muniz
0,-2340,-1170,0,4988507,False,50,8891,J.Palhinha
0,-60,-30,0,4988507,False,45,-5023,Ream
0,-82,-41,0,4988507,False,45,-61187,Reed
0,11694,5847,0,4988507,False,44,109062,Robinson
0,-42,-21,0,4988507,False,39,-8360,Rodák
0,4,2,0,4988507,False,44,-37893,Tete
0,-338,-169,0,4988507,False,43,13714,Tosin
0,-868,-434,0,4988507,False,45,-287900,Vinícius
0,-52,-26,0,4988507,False,53,-9275,Wilson
0,-10,-5,0,4988507,False,39,-9673,Adrián
0,-76236,-38118,-1,4988507,True,85,-525993,Alexander-Arnold
0,-44868,-22434,0,4988507,False,58,283392,A.Becker
0,-2,-1,0,4988507,True,47,-3975,Bajcetic
0,-58748,-29374,0,4988507,False,76,738855,Darwin
0,-190116,-95058,0,4988507,False,83,1909759,Diogo J.
0,-1212,-606,0,4988507,False,48,9628,Elliott
0,0,0,0,4988507,False,50,-1108,Fabinho
0,564,282,0,4988507,False,72,-429896,Gakpo
0,-6660,-3330,0,4988507,False,46,194669,Gomez
0,0,0,0,4988507,False,50,-812,Henderson
0,-1008,-504,0,4988507,False,49,5808,Jones
0,11520,5760,0,4988507,False,37,239728,Kelleher
0,1898,949,0,4988507,False,49,44749,Konaté
0,-21632,-10816,0,4988507,False,75,363554,Luis Díaz
0,680,340,0,4988507,False,58,-822824,Mac Allister
0,-102,-51,0,4988507,True,48,-12906,Matip
0,-24,-12,0,4988507,False,40,-16537,Phillips
0,-1416,-708,0,4988507,False,64,-47417,Robertson
0,100328,50164,0,4988507,False,130,-826350,Salah
0,-5548,-2774,0,4988507,True,71,-117900,Szoboszlai
0,-16,-8,0,4988507,True,47,-17678,Thiago
0,-1416,-708,0,4988507,False,45,123857,Tsimikas
0,-8,-4,0,4988507,False,40,-2521,Van den Berg
0,-18282,-9141,0,4988507,False,64,821633,Virgil
0,-14484,-7242,0,4988507,False,49,465902,Adebayo
0,-378,-189,0,4988507,True,39,-20256,Andersen
0,1324,662,0,4988507,False,39,-407396,Bell
0,4,2,0,4988507,False,46,-4867,Berry
0,42,21,0,4988507,False,40,6923,Burke
0,-2,-1,0,4988507,False,49,-3720,Campbell
0,-8,-4,0,4988507,False,48,-568,Clark
0,-2340,-1170,0,4988507,False,46,872768,Doughty
0,0,0,0,4988507,False,49,-1875,Freeman
0,-48,-24,0,4988507,False,40,-43205,Macey
0,-102,-51,0,4988507,False,45,-231517,McAtee
0,0,0,0,4988507,False,45,-1485,Mendes
0,50,25,0,4988507,False,50,223415,Morris
0,-10,-5,0,4988507,False,45,-17594,Muskwe
0,-72,-36,0,4988507,False,49,-2315,Ogbene
0,0,0,0,4988507,False,50,-203,Onyedinma
0,-310,-155,0,4988507,False,44,18162,Osho
0,-6,-3,0,4988507,False,45,-16893,Pepple
0,-18,-9,0,4988507,False,44,-16026,Pereira
0,150,75,0,4988507,False,39,-459,Potts
0,-2,-1,0,4988507,False,44,-4499,Rea
0,-20,-10,0,4988507,False,43,-10268,Shea
0,-22,-11,0,4988507,False,45,-25617,Taylor
0,0,0,0,4988507,False,45,-608,Thorpe
0,0,0,0,4988507,False,40,-851,Walton
0,-22,-11,0,4988507,False,44,-25520,Watson
0,4,2,0,4988507,False,43,-21982,Woodrow
0,480,240,0,4988507,False,49,-177090,Akanji
0,11226,5613,0,4988507,False,51,484964,Aké
0,-53688,-26844,0,4988507,False,67,1925972,J.Alvarez
0,-6670,-3335,-1,4988507,False,63,-164112,Bernardo
0,-14,-7,0,4988507,False,44,2221,Bobb
0,-62,-31,0,4988507,False,58,-250891,Cancelo
0,68,34,0,4988507,False,38,-1581,Carson
0,0,0,0,4988507,False,45,-36,Charles
0,-28234,-14117,0,4988507,False,108,1877984,De Bruyne
0,1878,939,0,4988507,False,55,-152926,Rúben
0,-2,-1,0,4988507,False,44,2265,Doyle
0,4194,2097,0,4988507,False,55,-196231,Ederson M.
0,-8684,-4342,1,4988507,False,81,2391372,Foden
0,-1550,-775,0,4988507,False,72,-408444,Grealish
0,1414,707,0,4988507,False,144,-1277217,Haaland
0,-76,-38,0,4988507,False,47,-76703,Kovačić
0,-14,-7,0,4988507,False,49,-32192,Laporte
0,-228,-114,0,4988507,False,43,-23244,R.Lewis
0,0,0,0,4988507,False,75,-5615,Mahrez
0,986,493,0,4988507,False,44,78713,McAtee
0,1126,563,0,4988507,False,37,-10839,Ortega Moreno
0,-22792,-11396,0,4988507,False,58,3802791,Palmer
0,0,0,0,4988507,False,44,-1959,Perrone
0,-322,-161,0,4988507,False,47,-985,Phillips
0,5634,2817,0,4988507,False,56,-28212,Rodrigo
0,1758,879,0,4988507,False,38,-19620,Sergio Gómez
0,-120,-60,0,4988507,False,39,-2778,Steffen
0,-62,-31,0,4988507,False,53,-2121510,Stones
0,14218,7109,0,4988507,False,55,1104053,Walker
0,0,0,0,4988507,False,45,-718,Alex Telles
0,-8,-4,0,4988507,False,44,-2593,Amad
0,20,10,0,4988507,False,68,-84629,Antony
0,1792,896,0,4988507,False,82,-1625727,B.Fernandes
0,-8,-4,0,4988507,False,40,-11865,B.Williams
0,-26,-13,0,4988507,False,40,-13873,Bailly
0,44,22,0,4988507,False,53,-302581,Casemiro
0,29732,14866,0,4988507,False,51,231277,Dalot
0,3656,1828,0,4988507,False,51,71416,Elanga
0,-54,-27,0,4988507,False,58,-32034,Eriksen
0,-10,-5,0,4988507,False,40,-20568,Fernandez
0,-2,-1,0,4988507,False,50,-10513,Fred
0,31336,15668,1,4988507,False,50,622840,Garnacho
0,-86,-43,0,4988507,False,43,1222,Hannibal
0,-26,-13,0,4988507,False,40,-5926,Heaton
0,546,273,0,4988507,False,44,-10957,Henderson
0,104,52,0,4988507,False,45,-3078,Lindelof
0,15016,7508,0,4988507,False,42,136301,Maguire
0,1926,963,0,4988507,False,44,60624,Mainoo
0,-2,-1,0,4988507,True,43,-4096,Malacia
0,-84,-42,0,4988507,True,64,-15153,Martial
0,-980,-490,0,4988507,True,47,-497237,Martinez
0,4014,2007,0,4988507,False,46,140088,McTominay
0,-332,-166,0,4988507,False,39,153798,Mengi
0,-308,-154,0,4988507,False,42,152,Pellistri
0,1150,575,0,4988507,False,49,-168691,R.Varane
0,-50,-25,0,4988507,False,84,-3502820,Rashford
0,-28,-14,0,4988507,False,67,-63034,Sancho
0,-1992,-996,0,4988507,False,52,-2044883,Shaw
0,-50,-25,0,4988507,False,44,-1371,Shoretire
0,-8,-4,0,4988507,False,47,-3359,Van de Beek
0,-1324,-662,0,4988507,True,44,-135279,Wan-Bissaka
0,-2386,-1193,0,4988507,False,61,-425615,Almirón
0,218,109,0,4988507,True,42,-404269,Anderson
0,-2,-1,0,4988507,False,40,-2298,Ashby
0,732,366,0,4988507,False,45,-1148704,Botman
0,256,128,0,4988507,False,58,-107494,Bruno G.
0,-870,-435,0,4988507,False,44,170491,Burn
0,0,0,0,4988507,False,40,-991,Darlow
0,-2256,-1128,0,4988507,False,42,813350,Dubravka
0,-2,-1,0,4988507,False,49,-3937,Fraser
0,-10,-5,0,4988507,False,39,-486,Gillespie
0,11430,5715,0,4988507,False,61,1468330,Gordon
0,0,0,0,4988507,False,44,-3968,Hayden
0,-4,-2,0,4988507,False,44,-4299,Hendrick
0,-11100,-5550,0,4988507,False,75,-1028053,Isak
0,-236,-118,0,4988507,True,58,-77642,Joelinton
0,0,0,0,4988507,False,44,-568,Krafth
0,0,0,0,4988507,False,45,-651,Kuol
0,-2242,-1121,0,4988507,False,40,266318,Lascelles
0,0,0,0,4988507,False,40,-876,J.Lewis
0,-22,-11,0,4988507,False,48,23775,Longstaff
0,-18,-9,0,4988507,False,40,-3334,Manquillo
0,-16,-8,0,4988507,False,48,-14453,J.Murphy
0,-2462,-1231,0,4988507,True,53,-672002,Pope
0,1592,796,0,4988507,False,43,-4061,Ritchie
0,-6,-3,0,4988507,False,60,-5379,Saint-Maximin
0,-19512,-9756,1,4988507,False,54,600270,Schär
0,-16,-8,0,4988507,True,42,-12277,Targett
0,-160,-80,0,4988507,False,52,-153250,Tonali
0,1558,779,0,4988507,False,69,901240,Trippier
0,-18,-9,0,4988507,False,40,-8382,Watts
0,-16,-8,0,4988507,False,53,-16907,Willock
0,-3160,-1580,0,4988507,True,78,-594818,Wilson
0,0,0,0,4988507,False,45,-1136,B.Aguilera
0,24,12,0,4988507,False,43,2664,Arter
0,-514,-257,0,4988507,False,45,-11676,Aurier
0,3046,1523,0,4988507,False,63,-9943,Awoniyi
0,-2,-1,0,4988507,False,39,-7993,Biancone
0,4,2,0,4988507,False,45,2617,Boly
0,0,0,0,4988507,False,45,-351,Bowler
0,0,0,0,4988507,False,45,-2340,Cook
0,-30,-15,0,4988507,False,53,-7664,Danilo
0,-32,-16,0,4988507,False,48,-45653,Dennis
0,-6,-3,0,4988507,False,40,-9923,Dräger
0,244,122,0,4988507,False,44,-1895,Felipe
0,-2,-1,0,4988507,False,49,-1887,Freuler
0,-406,-203,0,4988507,False,57,-123348,Gibbs-White
0,-32,-16,0,4988507,False,40,-11717,Hennessey
0,-40,-20,0,4988507,False,43,-6829,Horvath
0,-1382,-691,0,4988507,False,58,-10625,Johnson
0,-6,-3,0,4988507,False,48,-1570,Kouyaté
0,-2,-1,0,4988507,False,45,-503,Laryea
0,-28,-14,0,4988507,False,50,-1318,Mangala
0,-12,-6,0,4988507,False,40,-7248,Mbe Soh
0,-52,-26,0,4988507,False,44,-5303,McKenna
0,0,0,0,4988507,False,44,-2486,Mighten
0,12,6,0,4988507,False,45,-1159,Niakhaté
0,-2,-1,0,4988507,False,49,-1144,O'Brien
0,0,0,0,4988507,False,45,-390,Ojeda
0,-12,-6,0,4988507,False,40,-9033,Panzo
0,0,0,0,4988507,False,44,-3811,O.Richards
0,-2,-1,0,4988507,False,45,-5102,G.Scarpa
0,-2,-1,0,4988507,False,48,-2574,J.Shelvey
0,-34,-17,0,4988507,False,45,-27507,Surridge
0,-66,-33,0,4988507,False,44,4403,Toffolo
0,-70,-35,0,4988507,False,44,-106009,Ui-jo
0,406,203,0,4988507,False,43,-10748,Williams
0,-3146,-1573,0,4988507,True,48,9022,Wood
0,-52,-26,0,4988507,False,43,-4653,Worrall
0,-10,-5,0,4988507,False,48,-2233,Yates
0,20,10,0,4988507,False,43,-27152,Ahmedhodžić
0,-74,-37,0,4988507,False,39,-2484,Amissah
0,-1156,-578,0,4988507,False,38,-799292,Baldock
0,-146,-73,0,4988507,True,39,-16481,Basham
0,6,3,0,4988507,False,47,-9063,Berge
0,46,23,0,4988507,False,45,1947,Bogle
0,26,13,0,4988507,False,49,-5019,Brewster
0,-32,-16,0,4988507,False,44,-1941,Coulibaly
0,-12,-6,0,4988507,False,40,-5615,A.Davies
0,-8,-4,0,4988507,True,43,-10765,Egan
0,0,0,0,4988507,False,49,-694,Fleck
0,-52,-26,0,4988507,False,45,-4502,Foderingham
0,6,3,0,4988507,True,48,-1028,Jebbison
0,8,4,0,4988507,False,43,-5442,Lowe
0,-58,-29,0,4988507,False,54,-2315,McBurnie
0,0,0,0,4988507,False,55,-2160,Ndiaye
0,-210,-105,0,4988507,True,39,7715,Norrington-Davies
0,-14,-7,0,4988507,False,48,-901,Norwood
0,4,2,0,4988507,False,48,-1979,Osborn
0,-750,-375,0,4988507,False,43,-53564,Osula
0,-16,-8,0,4988507,False,39,-5862,Austin
0,-42,-21,0,4988507,False,54,2171,Bentancur
0,-8,-4,0,4988507,False,50,-11631,Bissouma
0,4,2,0,4988507,False,49,6,Bryan
0,28,14,0,4988507,False,43,-38475,Davies
0,-228,-114,0,4988507,False,42,-72350,Dier
0,-86,-43,0,4988507,False,43,-33170,E.Royal
0,-1168,-584,0,4988507,True,38,-166825,Forster
0,-40,-20,0,4988507,False,52,-34724,Højbjerg
0,-44,-22,0,4988507,False,125,-320913,Kane
0,-854,-427,0,4988507,False,68,62439,Kulusevski
0,-338,-169,0,4988507,False,47,-41817,Lloris
0,-14,-7,0,4988507,False,48,-8063,Lo Celso
0,-17230,-8615,0,4988507,False,80,-330937,Maddison
0,-34,-17,0,4988507,False,44,-37989,Ndombele
-1,-182254,-91127,0,4988507,True,58,2067398,Pedro Porro
0,-100,-50,0,4988507,False,47,-233713,Perišić
0,5904,2952,0,4988507,False,44,124735,Reguilón
0,-74826,-37413,-1,4988507,False,71,1223047,Richarlison
0,-4,-2,0,4988507,False,40,-14470,Rodon
0,3026,1513,0,4988507,False,49,377850,Romero
