price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,0,0,0,4986340,True,50,-3849,Kamara
0,0,0,0,4986340,True,45,59377,Konsa
0,0,0,0,4986340,False,52,434349,Martinez
0,0,0,0,4986340,False,55,92313,McGinn
0,0,0,0,4986340,True,41,-1062212,Mings
0,0,0,0,4986340,True,44,-75093,Nakamba
0,0,0,0,4986340,False,39,-30101,Olsen
0,0,0,0,4986340,False,45,-10844,Philogene
0,0,0,0,4986340,False,59,-5452,J.Ramsey
0,0,0,0,4986340,False,45,-621,Sanson
0,0,0,0,4986340,False,40,-381,Sinisalo
0,0,0,0,4986340,False,56,-74525,Tielemans
0,0,0,0,4986340,False,50,-1993,Bertrand Traoré
0,0,0,0,4986340,False,87,2447324,Watkins
0,0,0,0,4986340,False,50,-787,Wesley
0,0,0,0,4986340,False,49,-11201,Anthony
0,0,0,0,4986340,False,52,-49615,Billing
0,0,0,0,4986340,False,47,-6011,Brooks
0,0,0,0,4986340,False,50,2138,Christie
0,0,0,0,4986340,False,50,-1362,L.Cook
0,0,0,0,4986340,False,45,-392,Siriki
0,0,0,0,4986340,True,43,-1596,Fredericks
0,0,0,0,4986340,True,40,-15572,Hill
0,0,0,0,4986340,False,45,225,Kelly
0,0,0,0,4986340,False,43,-2909,Kilkenny
0,0,0,0,4986340,False,46,-15825,Kluivert
0,0,0,0,4986340,False,49,-1188,Lowe
0,0,0,0,4986340,False,43,-779,Marcondes
0,0,0,0,4986340,False,43,-4592,Mepham
0,0,0,0,4986340,False,46,-31094,Moore
0,0,0,0,4986340,False,46,227813,Neto
0,0,0,0,4986340,False,47,-4061,O.Dango
0,0,0,0,4986340,False,45,-110,Pearson
0,0,0,0,4986340,False,40,-19972,Randolph
0,0,0,0,4986340,False,48,-1128,Rothwell
0,0,0,0,4986340,False,45,50212,Semenyo
0,0,0,0,4986340,False,45,301770,Senesi
0,0,0,0,4986340,False,44,6681,Smith
0,0,0,0,4986340,False,69,1604469,Solanke
0,0,0,0,4986340,False,54,35447,Tavernier
0,0,0,0,4986340,False,47,-1552,Hamed Traorè
0,0,0,0,4986340,False,40,-8534,Travers
0,0,0,0,4986340,False,44,7009,Zabarnyi
0,0,0,0,4986340,False,44,-12052,Ajer
0,0,0,0,4986340,False,39,-6534,Balcombe
0,0,0,0,4986340,False,43,-208949,Baptiste
0,0,0,0,4986340,False,40,-13487,Bech
0,0,0,0,4986340,False,45,-133,Bidstrup
0,0,0,0,4986340,False,50,-3539,Canós
0,0,0,0,4986340,False,45,10244,Collins
0,0,0,0,4986340,False,40,-538,Cox
0,0,0,0,4986340,False,48,-7915,Damsgaard
0,0,0,0,4986340,True,47,-9693,Dasilva
0,0,0,0,4986340,False,45,-839,Dervişoğlu
0,0,0,0,4986340,False,45,134290,Flekken
0,0,0,0,4986340,False,39,-1243,Goode
0,0,0,0,4986340,True,43,-172370,Henry
0,0,0,0,4986340,True,44,-19586,Hickey
0,0,0,0,4986340,False,53,-1179,Janelt
0,0,0,0,4986340,False,54,1374,Jensen
0,0,0,0,4986340,False,47,3059,Lewis-Potter
0,0,0,0,4986340,True,68,-450116,Mbeumo
0,0,0,0,4986340,False,48,-404883,Mee
0,0,0,0,4986340,False,53,2375,Nørgaard
0,0,0,0,4986340,False,49,-413,Onyeka
0,0,0,0,4986340,False,46,107219,Pinnock
0,0,0,0,4986340,False,50,153106,Raya
0,0,0,0,4986340,False,44,950,Roerslev
0,0,0,0,4986340,True,52,-7589,Schade
0,0,0,0,4986340,False,39,118454,Strakosha
0,0,0,0,4986340,False,82,943074,Toney
0,0,0,0,4986340,False,45,-1704,Trevitt
0,0,0,0,4986340,False,56,-249172,Wissa
0,0,0,0,4986340,False,43,-23893,Yarmoliuk
0,0,0,0,4986340,False,43,-4028,Zanka
0,0,0,0,4986340,False,50,-3307,Adingra
0,0,0,0,4986340,False,44,-10646,Alzate
0,0,0,0,4986340,False,45,-4577,Ayari
0,0,0,0,4986340,False,47,395,Buonanotte
0,0,0,0,4986340,False,45,-203772,Caicedo
0,0,0,0,4986340,False,45,-3904,Connolly
0,0,0,0,4986340,False,48,-10663,Dahoud
0,0,0,0,4986340,False,50,-155809,Dunk
0,0,0,0,4986340,True,50,-339656,Enciso
0,0,0,0,4986340,False,50,-2375442,Estupiñan
0,0,0,0,4986340,False,58,-236335,Ferguson
0,0,0,0,4986340,False,49,10855,Gilmour
0,0,0,0,4986340,False,64,210857,Gross
0,0,0,0,4986340,True,53,-1566071,João Pedro
0,0,0,0,4986340,False,40,-2392,Karbownik
0,0,0,0,4986340,False,45,-131,Kozłowski
0,0,0,0,4986340,False,49,-3863,Lallana
0,0,0,0,4986340,False,39,-239040,Lamptey
0,0,0,0,4986340,True,61,-221288,March
0,0,0,0,4986340,False,39,-1023,McGill
0,0,0,0,4986340,True,48,-14891,Milner
0,0,0,0,4986340,False,64,-2444574,Mitoma
0,0,0,0,4986340,False,44,-3307,Moder
0,0,0,0,4986340,False,45,-80900,Sanchez
0,0,0,0,4986340,False,45,-1578,Sarmiento
0,0,0,0,4986340,False,40,-35,Scherpen
0,0,0,0,4986340,False,42,-315848,Steele
0,0,0,0,4986340,False,55,-4471,Undav
0,0,0,0,4986340,False,40,188320,Van Hecke
0,0,0,0,4986340,False,43,-69422,Veltman
0,0,0,0,4986340,False,44,-15793,Verbruggen
0,0,0,0,4986340,False,42,-17586,Webster
0,0,0,0,4986340,False,57,-161775,Welbeck
0,0,0,0,4986340,False,44,-78572,Zeqiri
0,0,0,0,4986340,False,42,18260,Agyei
0,0,0,0,4986340,False,38,143838,Al-Dakhil
0,0,0,0,4986340,False,49,-2359,Bastien
0,0,0,0,4986340,False,52,-13753,Benson
0,0,0,0,4986340,False,40,-309641,Beyer
0,0,0,0,4986340,False,47,-8727,Brownhill
0,0,0,0,4986340,False,44,-2565,Churlinov
0,0,0,0,4986340,False,48,-1972,Cork
0,0,0,0,4986340,False,45,-2820,Costelloe
0,0,0,0,4986340,False,50,-3326,Cullen
0,0,0,0,4986340,False,39,-1610,Egan-Riley
0,0,0,0,4986340,False,39,-11285,Ekdal
0,0,0,0,4986340,True,47,-1288,Foster
0,0,0,0,4986340,False,39,-4459,Franchi
0,0,0,0,4986340,False,48,-2895,Gudmundsson
0,0,0,0,4986340,False,40,-1766,McNally
0,0,0,0,4986340,False,43,-15810,Muric
0,0,0,0,4986340,False,44,-1361,O'Shea
0,0,0,0,4986340,False,49,-3354,Obafemi
0,0,0,0,4986340,False,40,-1064,Peacock-Farrell
0,0,0,0,4986340,False,43,-17707,Roberts
0,0,0,0,4986340,False,53,-12289,Rodriguez
0,0,0,0,4986340,False,40,297372,Taylor
0,0,0,0,4986340,False,40,-1393,Thomas
0,0,0,0,4986340,False,49,-2569,Twine
0,0,0,0,4986340,False,39,1536,Vigouroux
0,0,0,0,4986340,False,44,-5985,Vitinho
0,0,0,0,4986340,False,55,-14979,Weghorst
0,0,0,0,4986340,False,46,-10666,Zaroury
0,0,0,0,4986340,False,40,-923,Ampadu
0,0,0,0,4986340,False,42,-7384,Andrey
0,0,0,0,4986340,False,50,-83102,Arrizabalaga
0,0,0,0,4986340,False,65,-2015,Aubameyang
0,0,0,0,4986340,False,45,-100,Azpilicueta
0,0,0,0,4986340,False,40,-291,Baba
0,0,0,0,4986340,True,44,248,B.Badiashile
0,0,0,0,4986340,False,40,-442,Bettinelli
0,0,0,0,4986340,False,49,12740,Broja
0,0,0,0,4986340,False,43,-16142,Chalobah
0,0,0,0,4986340,False,54,-1019574,Chilwell
0,0,0,0,4986340,True,42,-128211,Chukwuemeka
0,0,0,0,4986340,False,47,53810,Colwill
0,0,0,0,4986340,True,48,-32032,Cucurella
0,0,0,0,4986340,False,48,-213049,Enzo
0,0,0,0,4986340,False,50,13735,D.D.Fofana
0,0,0,0,4986340,True,44,-2503,W.Fofana
0,0,0,0,4986340,False,54,-6738,Gallagher
0,0,0,0,4986340,False,42,479380,Gusto
0,0,0,0,4986340,False,43,-10376,Hall
0,0,0,0,4986340,False,47,12842,Hudson-Odoi
0,0,0,0,4986340,True,53,-1252880,James
0,0,0,0,4986340,False,68,-52806,Lukaku
0,0,0,0,4986340,False,53,-2099,Madueke
0,0,0,0,4986340,True,68,-259481,Mount
0,0,0,0,4986340,False,63,-199633,Mudryk
0,0,0,0,4986340,False,68,-1130500,N.Jackson
0,0,0,0,4986340,False,73,-40313,Nkunku
0,0,0,0,4986340,False,55,-406,Pulisic
0,0,0,0,4986340,False,43,-4920,M.Sarr
0,0,0,0,4986340,False,40,-4219,Slonina
0,0,0,0,4986340,False,69,239176,Sterling
0,0,0,0,4986340,True,50,1331,T.Silva
0,0,0,0,4986340,False,54,-15456,Ziyech
0,0,0,0,4986340,False,43,20450,Ahamada
0,0,0,0,4986340,False,47,1123731,Andersen
0,0,0,0,4986340,False,54,-12342,J.Ayew
0,0,0,0,4986340,False,44,-4710,Clyne
0,0,0,0,4986340,True,49,-3621,C.Doucouré
0,0,0,0,4986340,False,44,-4005,Ebiowei
0,0,0,0,4986340,False,54,-87032,Edouard
0,0,0,0,4986340,True,60,-1263740,Eze
0,0,0,0,4986340,False,44,-68359,Guaita
0,0,0,0,4986340,True,43,29490,Guéhi
0,0,0,0,4986340,False,49,-16,Hughes
-1,0,0,0,4986340,False,45,-26674,Johnstone
0,0,0,0,4986340,False,47,-26450,Lerma
0,0,0,0,4986340,False,49,10235,Mateta
0,0,0,0,4986340,False,39,-2585,Matthews
0,0,0,0,4986340,False,45,225157,Mitchell
0,0,0,0,4986340,False,40,-10007,O'Brien
0,0,0,0,4986340,True,58,50820,Olise
0,0,0,0,4986340,False,45,-1574,Plange
0,0,0,0,4986340,False,39,10548,C.Richards
0,0,0,0,4986340,False,43,-1445,Riedewald
0,0,0,0,4986340,False,49,-8675,Schlupp
0,0,0,0,4986340,False,40,-48221,Tomkins
0,0,0,0,4986340,False,45,-11217,Ward
0,0,0,0,4986340,False,39,-26479,Whitworth
0,0,0,0,4986340,True,44,-17728,André Gomes
0,0,0,0,4986340,False,42,492177,Branthwaite
0,0,0,0,4986340,False,58,-16565,Calvert-Lewin
0,0,0,0,4986340,False,44,-2955,Coleman
0,0,0,0,4986340,True,48,-2859,Dele
0,0,0,0,4986340,False,55,7549,A.Doucoure
0,0,0,0,4986340,False,49,2419,Garner
0,0,0,0,4986340,False,44,-2161,Gbamin
0,0,0,0,4986340,False,43,-7184,Godfrey
0,0,0,0,4986340,False,53,-29132,Gray
0,0,0,0,4986340,False,48,-2793,Gana
0,0,0,0,4986340,False,40,-132354,Holgate
0,0,0,0,4986340,False,53,-51432,Iwobi
0,0,0,0,4986340,False,43,-10742,Keane
0,0,0,0,4986340,False,49,33662,Maupay
0,0,0,0,4986340,False,54,16600,McNeil
0,0,0,0,4986340,False,46,585170,Mykolenko
0,0,0,0,4986340,False,47,-12634,Onana
0,0,0,0,4986340,False,44,-8740,Patterson
1,0,0,0,4986340,False,45,-287409,Pickford
0,0,0,0,4986340,False,45,-3666,Simms
0,0,0,0,4986340,False,46,363977,Tarkowski
0,0,0,0,4986340,False,39,-10140,J.Virginia
0,0,0,0,4986340,False,53,-25595,Andreas
0,0,0,0,4986340,False,49,2776,Cairney
0,0,0,0,4986340,False,50,-1008,I.Cavaleiro
0,0,0,0,4986340,False,53,691,De Cordova-Reid
0,0,0,0,4986340,False,44,-27013,Diop
0,0,0,0,4986340,False,44,-1642,Francois
0,0,0,0,4986340,False,44,-7117,Knockaert
0,0,0,0,4986340,False,40,-9664,Kongolo
0,0,0,0,4986340,False,48,699909,Leno
0,0,0,0,4986340,False,43,-15870,Lukić
0,0,0,0,4986340,False,40,-37888,Mbabu
0,0,0,0,4986340,False,74,-341302,Mitrović
0,0,0,0,4986340,False,44,43707,Muniz
0,0,0,0,4986340,False,50,10061,J.Palhinha
0,0,0,0,4986340,False,45,-4993,Ream
0,0,0,0,4986340,False,45,-61146,Reed
0,0,0,0,4986340,False,44,103215,Robinson
0,0,0,0,4986340,False,39,-8339,Rodák
0,0,0,0,4986340,False,44,-37895,Tete
0,0,0,0,4986340,False,43,13883,Tosin
0,0,0,0,4986340,False,45,-287466,Vinícius
0,0,0,0,4986340,False,53,-9249,Wilson
0,0,0,0,4986340,False,39,-9668,Adrián
-1,0,0,0,4986340,True,86,-487875,Alexander-Arnold
0,0,0,0,4986340,False,58,305826,A.Becker
0,0,0,0,4986340,True,47,-3974,Bajcetic
0,0,0,0,4986340,False,76,768229,Darwin
0,0,0,0,4986340,False,83,2004817,Diogo J.
0,0,0,0,4986340,False,48,10234,Elliott
0,0,0,0,4986340,False,50,-1108,Fabinho
0,0,0,0,4986340,False,72,-430178,Gakpo
0,0,0,0,4986340,False,46,197999,Gomez
0,0,0,0,4986340,False,50,-812,Henderson
0,0,0,0,4986340,False,49,6312,Jones
0,0,0,0,4986340,False,37,233968,Kelleher
0,0,0,0,4986340,False,49,43800,Konaté
0,0,0,0,4986340,False,75,374370,Luis Díaz
0,0,0,0,4986340,False,58,-823164,Mac Allister
0,0,0,0,4986340,True,48,-12855,Matip
0,0,0,0,4986340,False,40,-16525,Phillips
0,0,0,0,4986340,False,64,-46709,Robertson
0,0,0,0,4986340,False,130,-876514,Salah
0,0,0,0,4986340,True,71,-115126,Szoboszlai
0,0,0,0,4986340,True,47,-17670,Thiago
0,0,0,0,4986340,False,45,124565,Tsimikas
0,0,0,0,4986340,False,40,-2517,Van den Berg
0,0,0,0,4986340,False,64,830774,Virgil
0,0,0,0,4986340,False,49,473144,Adebayo
0,0,0,0,4986340,True,39,-20067,Andersen
0,0,0,0,4986340,False,39,-408058,Bell
0,0,0,0,4986340,False,46,-4869,Berry
0,0,0,0,4986340,False,40,6902,Burke
0,0,0,0,4986340,False,49,-3719,Campbell
0,0,0,0,4986340,False,48,-564,Clark
0,0,0,0,4986340,False,46,873938,Doughty
0,0,0,0,4986340,False,49,-1875,Freeman
0,0,0,0,4986340,False,40,-43181,Macey
0,0,0,0,4986340,False,45,-231466,McAtee
0,0,0,0,4986340,False,45,-1485,Mendes
0,0,0,0,4986340,False,50,223390,Morris
0,0,0,0,4986340,False,45,-17589,Muskwe
0,0,0,0,4986340,False,49,-2279,Ogbene
0,0,0,0,4986340,False,50,-203,Onyedinma
0,0,0,0,4986340,False,44,18317,Osho
0,0,0,0,4986340,False,45,-16890,Pepple
0,0,0,0,4986340,False,44,-16017,Pereira
0,0,0,0,4986340,False,39,-534,Potts
0,0,0,0,4986340,False,44,-4498,Rea
0,0,0,0,4986340,False,43,-10258,Shea
0,0,0,0,4986340,False,45,-25606,Taylor
0,0,0,0,4986340,False,45,-608,Thorpe
0,0,0,0,4986340,False,40,-851,Walton
0,0,0,0,4986340,False,44,-25509,Watson
0,0,0,0,4986340,False,43,-21984,Woodrow
0,0,0,0,4986340,False,49,-177330,Akanji
0,0,0,0,4986340,False,51,479351,Aké
0,0,0,0,4986340,False,67,1952816,J.Alvarez
-1,0,0,0,4986340,False,64,-160777,Bernardo
0,0,0,0,4986340,False,44,2228,Bobb
0,0,0,0,4986340,False,58,-250860,Cancelo
0,0,0,0,4986340,False,38,-1615,Carson
0,0,0,0,4986340,False,45,-36,Charles
0,0,0,0,4986340,False,108,1892101,De Bruyne
0,0,0,0,4986340,False,55,-153865,Rúben
0,0,0,0,4986340,False,44,2266,Doyle
0,0,0,0,4986340,False,55,-198328,Ederson M.
1,0,0,0,4986340,False,80,2395714,Foden
0,0,0,0,4986340,False,72,-407669,Grealish
0,0,0,0,4986340,False,144,-1277924,Haaland
0,0,0,0,4986340,False,47,-76665,Kovačić
0,0,0,0,4986340,False,49,-32185,Laporte
0,0,0,0,4986340,False,43,-23130,R.Lewis
0,0,0,0,4986340,False,75,-5615,Mahrez
0,0,0,0,4986340,False,44,78220,McAtee
0,0,0,0,4986340,False,37,-11402,Ortega Moreno
0,0,0,0,4986340,False,58,3814187,Palmer
0,0,0,0,4986340,False,44,-1959,Perrone
0,0,0,0,4986340,False,47,-824,Phillips
0,0,0,0,4986340,False,56,-31029,Rodrigo
0,0,0,0,4986340,False,38,-20499,Sergio Gómez
0,0,0,0,4986340,False,39,-2718,Steffen
0,0,0,0,4986340,False,53,-2121479,Stones
0,0,0,0,4986340,False,55,1096944,Walker
0,0,0,0,4986340,False,45,-718,Alex Telles
0,0,0,0,4986340,False,44,-2589,Amad
0,0,0,0,4986340,False,68,-84639,Antony
0,0,0,0,4986340,False,82,-1626623,B.Fernandes
0,0,0,0,4986340,False,40,-11861,B.Williams
0,0,0,0,4986340,False,40,-13860,Bailly
0,0,0,0,4986340,False,53,-302603,Casemiro
0,0,0,0,4986340,False,51,216411,Dalot
0,0,0,0,4986340,False,51,69588,Elanga
0,0,0,0,4986340,False,58,-32007,Eriksen
0,0,0,0,4986340,False,40,-20563,Fernandez
0,0,0,0,4986340,False,50,-10512,Fred
1,0,0,0,4986340,False,49,607172,Garnacho
0,0,0,0,4986340,False,43,1265,Hannibal
0,0,0,0,4986340,False,40,-5913,Heaton
0,0,0,0,4986340,False,44,-11230,Henderson
0,0,0,0,4986340,False,45,-3130,Lindelof
0,0,0,0,4986340,False,42,128793,Maguire
0,0,0,0,4986340,False,44,59661,Mainoo
0,0,0,0,4986340,True,43,-4095,Malacia
0,0,0,0,4986340,True,64,-15111,Martial
0,0,0,0,4986340,True,47,-496747,Martinez
0,0,0,0,4986340,False,46,138081,McTominay
0,0,0,0,4986340,False,39,153964,Mengi
0,0,0,0,4986340,False,42,306,Pellistri
0,0,0,0,4986340,False,49,-169266,R.Varane
0,0,0,0,4986340,False,84,-3502795,Rashford
0,0,0,0,4986340,False,67,-63020,Sancho
0,0,0,0,4986340,False,52,-2043887,Shaw
0,0,0,0,4986340,False,44,-1346,Shoretire
0,0,0,0,4986340,False,47,-3355,Van de Beek
0,0,0,0,4986340,True,44,-134617,Wan-Bissaka
0,0,0,0,4986340,False,61,-424422,Almirón
0,0,0,0,4986340,True,42,-404378,Anderson
0,0,0,0,4986340,False,40,-2297,Ashby
0,0,0,0,4986340,False,45,-1149070,Botman
0,0,0,0,4986340,False,58,-107622,Bruno G.
0,0,0,0,4986340,False,44,170926,Burn
0,0,0,0,4986340,False,40,-991,Darlow
0,0,0,0,4986340,False,42,814478,Dubravka
0,0,0,0,4986340,False,49,-3936,Fraser
0,0,0,0,4986340,False,39,-481,Gillespie
0,0,0,0,4986340,False,61,1462615,Gordon
0,0,0,0,4986340,False,44,-3968,Hayden
0,0,0,0,4986340,False,44,-4297,Hendrick
0,0,0,0,4986340,False,75,-1022503,Isak
0,0,0,0,4986340,True,58,-77524,Joelinton
0,0,0,0,4986340,False,44,-568,Krafth
0,0,0,0,4986340,False,45,-651,Kuol
0,0,0,0,4986340,False,40,267439,Lascelles
0,0,0,0,4986340,False,40,-876,J.Lewis
0,0,0,0,4986340,False,48,23786,Longstaff
0,0,0,0,4986340,False,40,-3325,Manquillo
0,0,0,0,4986340,False,48,-14445,J.Murphy
0,0,0,0,4986340,True,53,-670771,Pope
0,0,0,0,4986340,False,43,-4857,Ritchie
0,0,0,0,4986340,False,60,-5376,Saint-Maximin
1,0,0,0,4986340,False,53,610026,Schär
0,0,0,0,4986340,True,42,-12269,Targett
0,0,0,0,4986340,False,52,-153170,Tonali
0,0,0,0,4986340,False,69,900461,Trippier
0,0,0,0,4986340,False,40,-8373,Watts
0,0,0,0,4986340,False,53,-16899,Willock
0,0,0,0,4986340,True,78,-593238,Wilson
0,0,0,0,4986340,False,45,-1136,B.Aguilera
0,0,0,0,4986340,False,43,2652,Arter
0,0,0,0,4986340,False,45,-11419,Aurier
0,0,0,0,4986340,False,63,-11466,Awoniyi
0,0,0,0,4986340,False,39,-7992,Biancone
0,0,0,0,4986340,False,45,2615,Boly
0,0,0,0,4986340,False,45,-351,Bowler
0,0,0,0,4986340,False,45,-2340,Cook
0,0,0,0,4986340,False,53,-7649,Danilo
0,0,0,0,4986340,False,48,-45637,Dennis
0,0,0,0,4986340,False,40,-9920,Dräger
0,0,0,0,4986340,False,44,-2017,Felipe
0,0,0,0,4986340,False,49,-1886,Freuler
0,0,0,0,4986340,False,57,-123145,Gibbs-White
0,0,0,0,4986340,False,40,-11701,Hennessey
0,0,0,0,4986340,False,43,-6809,Horvath
0,0,0,0,4986340,False,58,-9934,Johnson
0,0,0,0,4986340,False,48,-1567,Kouyaté
0,0,0,0,4986340,False,45,-502,Laryea
0,0,0,0,4986340,False,50,-1304,Mangala
0,0,0,0,4986340,False,40,-7242,Mbe Soh
0,0,0,0,4986340,False,44,-5277,McKenna
0,0,0,0,4986340,False,44,-2486,Mighten
0,0,0,0,4986340,False,45,-1165,Niakhaté
0,0,0,0,4986340,False,49,-1143,O'Brien
0,0,0,0,4986340,False,45,-390,Ojeda
0,0,0,0,4986340,False,40,-9027,Panzo
0,0,0,0,4986340,False,44,-3811,O.Richards
0,0,0,0,4986340,False,45,-5101,G.Scarpa
0,0,0,0,4986340,False,48,-2573,J.Shelvey
0,0,0,0,4986340,False,45,-27490,Surridge
0,0,0,0,4986340,False,44,4436,Toffolo
0,0,0,0,4986340,False,44,-105974,Ui-jo
0,0,0,0,4986340,False,43,-10951,Williams
0,0,0,0,4986340,True,48,10595,Wood
0,0,0,0,4986340,False,43,-4627,Worrall
0,0,0,0,4986340,False,48,-2228,Yates
0,0,0,0,4986340,False,43,-27162,Ahmedhodžić
0,0,0,0,4986340,False,39,-2447,Amissah
0,0,0,0,4986340,False,38,-798714,Baldock
0,0,0,0,4986340,True,39,-16408,Basham
0,0,0,0,4986340,False,47,-9066,Berge
0,0,0,0,4986340,False,45,1924,Bogle
0,0,0,0,4986340,False,49,-5032,Brewster
0,0,0,0,4986340,False,44,-1925,Coulibaly
0,0,0,0,4986340,False,40,-5609,A.Davies
0,0,0,0,4986340,True,43,-10761,Egan
0,0,0,0,4986340,False,49,-694,Fleck
0,0,0,0,4986340,False,45,-4476,Foderingham
0,0,0,0,4986340,True,48,-1031,Jebbison
0,0,0,0,4986340,False,43,-5446,Lowe
0,0,0,0,4986340,False,54,-2286,McBurnie
0,0,0,0,4986340,False,55,-2160,Ndiaye
0,0,0,0,4986340,True,39,7820,Norrington-Davies
0,0,0,0,4986340,False,48,-894,Norwood
0,0,0,0,4986340,False,48,-1981,Osborn
0,0,0,0,4986340,False,43,-53189,Osula
0,0,0,0,4986340,False,39,-5854,Austin
0,0,0,0,4986340,False,54,2192,Bentancur
0,0,0,0,4986340,False,50,-11627,Bissouma
0,0,0,0,4986340,False,49,4,Bryan
0,0,0,0,4986340,False,43,-38489,Davies
0,0,0,0,4986340,False,42,-72236,Dier
0,0,0,0,4986340,False,43,-33127,E.Royal
0,0,0,0,4986340,True,38,-166241,Forster
0,0,0,0,4986340,False,52,-34704,Højbjerg
0,0,0,0,4986340,False,125,-320891,Kane
0,0,0,0,4986340,False,68,62866,Kulusevski
0,0,0,0,4986340,False,47,-41648,Lloris
0,0,0,0,4986340,False,48,-8056,Lo Celso
0,0,0,0,4986340,False,80,-322322,Maddison
0,0,0,0,4986340,False,44,-37972,Ndombele
0,0,0,0,4986340,True,58,2158525,Pedro Porro
0,0,0,0,4986340,False,47,-233663,Perišić
0,0,0,0,4986340,False,44,121783,Reguilón
-1,0,0,0,4986340,False,72,1260460,Richarlison
0,0,0,0,4986340,False,40,-14468,Rodon
0,0,0,0,4986340,False,49,376337,Romero
0,0,0,0,4986340,False,44,-12574,Sánchez
0,0,0,0,4986340,False,44,51654,Sarr
0,0,0,0,4986340,True,44,-356,Sessegnon
0,0,0,0,4986340,False,45,-15138,Skipp
0,0,0,0,4986340,False,96,794754,Son
0,0,0,0,4986340,False,40,-40255,Spence
0,0,0,0,4986340,False,40,-56642,Tanganga
0,0,0,0,4986340,True,49,663687,Udogie
0,0,0,0,4986340,False,53,611767,Vicario
0,0,0,0,4986340,False,39,-7547,Whiteman
0,0,0,0,4986340,False,44,-21614,N.Aguerd
0,0,0,0,4986340,False,57,-139080,Antonio
0,0,0,0,4986340,False,42,1417237,Areola
0,0,0,0,4986340,False,56,-61413,Benrahma
0,0,0,0,4986340,False,78,1135998,Bowen
0,0,0,0,4986340,False,52,-4162,Cornet
0,0,0,0,4986340,False,46,192341,Coufal
0,0,0,0,4986340,False,43,-4250,Coventry
0,0,0,0,4986340,False,42,-64630,Cresswell
0,0,0,0,4986340,False,50,-1883,Downes
0,0,0,0,4986340,False,45,196866,Emerson
0,0,0,0,4986340,False,42,-170690,Fabianski
0,0,0,0,4986340,False,46,-6699,P.Fornals
0,0,0,0,4986340,False,56,-125644,Ings
0,0,0,0,4986340,False,44,-3322,Johnson
0,0,0,0,4986340,False,42,-9314,Kehrer
0,0,0,0,4986340,False,42,-621962,Mubama
0,0,0,0,4986340,False,60,-66444,L.Paquetá
0,0,0,0,4986340,False,54,-154675,Rice
0,0,0,0,4986340,False,60,-4996,Scamacca
0,0,0,0,4986340,False,49,1891,Souček
0,0,0,0,4986340,False,45,-13782,Vlašić
0,0,0,0,4986340,False,45,19186,Zouma
0,0,0,0,4986340,False,45,6711,Aït-Nouri
