player_ids,price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
501,,0,-2391,0,5134547,False,69,80767,Kulusevski
502,,0,-116,0,5134547,False,47,-40979,Lloris
503,,0,-35,0,5134547,False,48,-7931,Lo Celso
504,,0,-6187,0,5134547,False,80,-267801,Maddison
505,,0,-11,0,5134547,False,44,-37907,Ndombele
506,,-32419,-21462,-1,5134547,False,58,2980810,Pedro Porro
507,,0,-38,0,5134547,False,47,-233441,Perišić
508,,0,6000,0,5134547,False,44,42613,Reguilón
509,,0,-17775,0,5134547,False,72,1436520,Richarlison
510,,0,-5,0,5134547,False,40,-14418,Rodon
511,,0,-478,0,5134547,False,49,362686,Romero
512,,0,-4,0,5134547,False,44,-12557,Sánchez
513,,0,1932,0,5134547,False,44,35896,Sarr
514,,0,1,0,5134547,True,44,-357,Sessegnon
515,,0,-5,0,5134547,False,45,-15205,Skipp
516,,0,4387,0,5134547,False,96,790180,Son
517,,0,-15,0,5134547,False,40,-40156,Spence
518,,0,-18,0,5134547,False,40,-56452,Tanganga
519,,0,1229,0,5134547,False,49,816263,Udogie
520,,0,-3006,0,5134547,False,53,627926,Vicario
521,,0,-21,0,5134547,True,39,-7468,Whiteman
522,,0,-39,0,5134547,False,44,-21509,N.Aguerd
523,,0,-194,0,5134547,True,57,-139258,Antonio
524,,0,-3376,0,5134547,False,42,1446011,Areola
525,,0,-72,0,5134547,False,56,-60860,Benrahma
526,,0,-28007,-1,5134547,False,78,1342597,Bowen
527,,0,-6,0,5134547,False,52,-4154,Cornet
528,,0,-1443,0,5134547,False,46,203028,Coufal
529,,0,-8,0,5134547,False,43,-4180,Coventry
530,,0,-18,0,5134547,False,42,-64528,Cresswell
531,,0,-1,0,5134547,False,50,-1882,Downes
532,,0,-1709,0,5134547,False,45,207639,Emerson
533,,0,-172,0,5134547,False,42,-169279,Fabianski
534,,0,-17,0,5134547,False,46,-6569,P.Fornals
535,,0,-11,0,5134547,False,56,-125631,Ings
536,,0,-7,0,5134547,False,44,-3365,Johnson
537,,0,-17,0,5134547,False,42,-9199,Kehrer
538,,0,1981,0,5134547,False,42,-634831,Mubama
539,,0,-599,0,5134547,True,60,-63241,L.Paquetá
540,,0,4846,0,5134547,False,54,-180113,Rice
541,,0,0,0,5134547,False,60,-4992,Scamacca
542,,0,-659,0,5134547,False,49,7528,Souček
543,,0,-1,0,5134547,False,45,-13760,Vlašić
544,,0,-384,0,5134547,False,45,21344,Zouma
545,,0,187,0,5134547,False,45,3791,Aït-Nouri
546,,0,-198,0,5134547,False,39,51423,Bentley
547,,0,-36,0,5134547,False,40,-47832,Bolla
548,,0,-11,0,5134547,False,44,-6972,H.Bueno
549,,0,0,0,5134547,False,45,-761,Chiquinho
550,,0,-1,0,5134547,False,45,-1955,Cundle
551,,0,-338,0,5134547,False,45,55379,Dawson
552,,0,-22,0,5134547,False,52,-16419,Fábio Silva
553,,0,-10,0,5134547,False,42,-9671,Giles
554,,0,-1,0,5134547,False,54,-6732,Guedes
555,,0,-11,0,5134547,False,44,-5828,Hodge
556,,0,-3,0,5134547,False,40,-5303,Hoever
557,,0,-2732,0,5134547,False,55,273011,Hee Chan
558,,0,-891,0,5134547,True,51,-50399,Raúl
559,,0,1,0,5134547,False,49,-2452,João Gomes
560,,0,-4,0,5134547,False,43,-4271,J.Otto
561,,0,21,0,5134547,False,43,-6724,Jordão
562,,0,-22,0,5134547,False,49,-7823,Kalajdžić
563,,0,-50,0,5134547,False,45,34219,Kilman
564,,0,2,0,5134547,False,39,-15924,King
565,,0,-117,0,5134547,False,49,6210,Mario Jr.
566,,0,6,0,5134547,False,48,-15258,Matheus N.
567,,0,-1020,0,5134547,False,57,276624,Neto
568,,0,-2,0,5134547,False,53,-10852,Podence
569,,0,-267,0,5134547,False,50,-3999,José Sá
570,,0,-36,0,5134547,False,47,13052,Sarabia
571,,0,-18,0,5134547,False,40,-28779,Šarkić
572,,0,-234,0,5134547,False,45,21868,N.Semedo
573,,0,-107,0,5134547,False,44,13373,Toti
574,,0,22,0,5134547,False,43,-24958,Boubacar Traore
575,,0,-42,0,5134547,True,42,-8782,Lockyer
576,,0,-24,0,5134547,False,43,-3095,Robinson
577,,0,-27,0,5134547,False,43,-2674,Ogbonna
578,,0,1,0,5134547,False,48,-1318,Nelson
579,,0,-10,0,5134547,False,39,-1649,Lonergan
580,,0,-7,0,5134547,False,39,-3421,Karius
581,,0,-24,0,5134547,False,39,8120,Dummett
582,,0,-1,0,5134547,False,47,-3352,Mpanzu
583,,0,-1,0,5134547,True,51,-9856,Solomon
584,,0,-697,0,5134547,False,46,53388,Pau
585,,0,-13,0,5134547,True,46,-467286,J.Timber
586,,0,10,0,5134547,False,47,-6697,Chong
587,,0,-1,0,5134547,False,47,-4529,Slimane
588,,0,61,0,5134547,False,44,-43470,Young
589,,0,0,0,5134547,False,50,-1004,Ângelo
590,,0,-18620,0,5134547,True,58,652612,Cunha
591,,0,-408,0,5134547,False,53,-125,Willian
592,,0,-6,0,5134547,False,43,-3181,Larouci
593,,0,-5,0,5134547,False,51,-5251,T.Bénie
594,,0,-18,0,5134547,False,53,6768,Amdouni
595,,0,-12,0,5134547,False,44,-8959,Kerkez
596,,0,-78,0,5134547,False,45,-5282,Trafford
597,,0,1849,0,5134547,False,48,-1566290,Onana
598,,0,-15,0,5134547,False,43,-8270,Doherty
599,,0,-5495,-1,5134547,False,64,11258,Diaby
600,,0,-5,0,5134547,True,47,-4053,Redmond
601,,0,-40,0,5134547,True,52,-9471,Danjuma
602,,0,-666,0,5134547,False,40,-272198,Kaboré
603,,0,-203,0,5134547,False,62,-239739,Barnes
604,,0,-73,0,5134547,False,45,1909,Aina
605,,0,-16,0,5134547,True,48,-236,Koleosho
606,,0,-5,0,5134547,False,43,-5458,Igor
607,,0,5,0,5134547,False,44,-4034,Radu
608,,-2,1,-1,5134547,False,48,-634,Bruun Larsen
609,,0,-3,0,5134547,False,51,-7873,Maatsen
610,,0,-19,0,5134547,False,44,-19792,Bassey
611,,0,-1358,0,5134547,False,49,121109,Disasi
613,,0,-31,0,5134547,True,44,-2637,Ugochukwu
614,,0,73,0,5134547,False,45,41279,Kaminski
615,,0,7,0,5134547,False,48,-623,Matheus França
616,,0,-7335,0,5134547,True,48,-69155,Gvardiol
617,,17876,17876,1,5134547,False,71,584882,Højlund
618,,0,0,0,5134547,False,45,-744,Kellyman
619,,0,-51,0,5134547,False,40,-3059,Greenwood
620,,0,-7,0,5134547,False,45,-297,Olakigbe
621,,0,-310,0,5134547,False,45,12082,Hinshelwood
622,,0,-1,0,5134547,False,40,-3100,Dodgson
623,,0,-4,0,5134547,False,45,-9847,Burstow
624,,0,-12,0,5134547,False,45,586,Dobbin
625,,0,44,0,5134547,False,39,-783,De Fougerolles
626,,0,153,0,5134547,False,40,9851,Quansah
627,,0,2,0,5134547,False,44,-622,Clark
628,,0,-2,0,5134547,True,43,-2886,Doak
629,,0,5,0,5134547,False,44,-499,McConnell
630,,0,4796,0,5134547,False,50,179983,Barkley
631,,0,-11,0,5134547,False,49,-1061,Brown
632,,0,-3,0,5134547,False,44,-467,Forson
633,,0,-585,0,5134547,False,42,65313,Livramento
634,,0,22,0,5134547,False,39,211,A.Murphy
635,,0,44,0,5134547,False,45,14083,Miley
636,,0,9,0,5134547,False,39,-1185,G.Shelvey
637,,0,80,0,5134547,False,39,532,Powell
638,,0,67,0,5134547,False,50,770,Vini Souza
639,,0,609,0,5134547,False,44,82222,Van de Ven
640,,0,33,0,5134547,False,45,-22230,Scarlett
641,,0,-14,0,5134547,False,54,-3613,Veliz
642,,0,-9,0,5134547,False,50,-1950,Álvarez
643,,0,-23,0,5134547,True,44,-2580,Aarons
644,,0,-12,0,5134547,False,49,1325,Scott
645,,0,16,0,5134547,False,48,-2527,Y. Chermiti
646,,0,6,0,5134547,False,40,697,Hein
647,,0,5,0,5134547,False,40,1076,Anang
648,,0,0,0,5134547,False,40,-705,Francis-Clarke
649,,0,-1,0,5134547,False,45,-1338,Cannon
650,,0,-3,0,5134547,False,44,158,Onyango
651,,0,0,0,5134547,False,45,-766,Stansfield
652,,0,1,0,5134547,False,45,11,Dibley-Dias
653,,0,-29,0,5134547,False,39,810,Seriki
654,,0,-1,0,5134547,False,45,-1268,Marsh
655,,0,-1,0,5134547,False,44,730,Brooks
656,,0,-21,0,5134547,False,44,-23,Hackford
657,,0,-2,0,5134547,True,45,269,Rak-Sakyi
658,,0,-6,0,5134547,False,45,-2451,Gordon
659,,0,4,0,5134547,False,39,264,Bergström
660,,0,-64,0,5134547,False,50,4121,Odobert
661,,0,-156,0,5134547,False,55,11308,Harrison
662,,0,4,0,5134547,False,49,-608,Adama
663,,0,-139,0,5134547,False,50,7846,Hamer
664,,0,-5259,0,5134547,False,60,692068,Ward-Prowse
665,,0,7,0,5134547,False,44,-1,Krul
666,,0,1,0,5134547,False,50,-111,T.Davies
667,,0,-2,0,5134547,True,49,-233,Lavia
668,,0,106,0,5134547,False,54,1679,Endo
669,,0,-5,0,5134547,False,40,558,Vítek
670,,0,-13,0,5134547,False,40,598,Marschall
671,,0,0,0,5134547,False,40,-362,Humphreys
672,,0,-8,0,5134547,False,54,851,Zaniolo
673,,0,1,0,5134547,True,49,44,Adams
674,,0,10,0,5134547,False,40,743,Delcroix
675,,0,7,0,5134547,False,50,1552,A.Ramsey
676,,0,-192,0,5134547,False,45,15049,Mavropanos
677,,0,6,0,5134547,False,45,1974,Deivid
678,,0,1921,0,5134547,False,65,186904,Doku
679,,0,-132,0,5134547,True,44,3700,G.Montiel
680,,0,-2,0,5134547,False,40,94,Beach
681,,0,0,0,5134547,False,45,-28,Diego Moreira
682,,0,7,0,5134547,False,40,1096,Johnson
683,,0,-2,0,5134547,False,45,475,Harris
684,,0,5,0,5134547,False,45,425,Brierley
685,,0,-1,0,5134547,False,45,35,Gore
686,,0,-9,0,5134547,False,40,786,Zych
687,,0,-619,0,5134547,False,45,114236,Petrović
688,,0,-235,0,5134547,False,45,56111,Castagne
689,,0,-2382,0,5134547,False,68,286230,Kudus
690,,0,-5,0,5134547,False,45,3271,Baleba
691,,0,9,0,5134547,False,57,6057,Beto
692,,0,-3,0,5134547,False,40,1235,Benda
693,,0,-19,0,5134547,False,40,1959,Thomas
694,,0,1,0,5134547,False,49,-55,Massengo
695,,0,-45,0,5134547,False,40,6556,Altay
696,,0,-18,0,5134547,False,45,5172,Murillo
697,,0,0,0,5134547,False,45,373,S.Bueno
698,,0,0,0,5134547,False,50,106,González
699,,0,118,0,5134547,False,45,15617,Lenglet
700,,0,19,0,5134547,False,64,12329,Ansu Fati
701,,0,2,0,5134547,False,45,2150,Ghoddos
702,,0,-17,0,5134547,False,40,1302,Phillips
703,,0,-221,0,5134547,False,40,78163,Evans
704,,0,38,0,5134547,False,45,3084,Fraser
705,,0,-53,0,5134547,False,55,3130,Sinisterra
706,,0,-5,0,5134547,False,53,277,M.Trésor
707,,0,6,0,5134547,False,45,518,Ballo-Touré
708,,0,-16,0,5134547,False,50,4509,Gravenberch
709,,0,-4,0,5134547,False,50,3312,Amrabat
710,,0,-28,0,5134547,False,45,2225,Odysseas
711,,0,-6,0,5134547,False,45,-34,Omobamidele
712,,0,-3,0,5134547,False,50,1767,Dominguez
713,,0,-1,0,5134547,False,49,97,Sangaré
714,,0,63,0,5134547,False,50,3105,Origi
715,,0,-3,0,5134547,False,49,785,Bellegarde
716,,0,8,0,5134547,False,40,1098,Gilchrist
717,,0,4,0,5134547,False,45,1130,Stutter
718,,0,0,0,5134547,False,45,113,Matos
719,,0,0,0,5134547,False,45,220,Hunt
720,,0,-14,0,5134547,False,45,828,Ola-Adebomi
721,,0,1,0,5134547,False,45,242,Ozoh
722,,0,25,0,5134547,False,45,1688,Donley
723,,0,-1,0,5134547,False,40,279,Brooking
724,,0,0,0,5134547,False,45,183,Raymond
725,,0,28,0,5134547,False,40,661,Kim Ji-Soo
726,,0,-2,0,5134547,False,40,156,Chambers
727,,0,-82,0,5134547,False,50,10199,Townsend
728,,0,24,0,5134547,False,39,618,Scanlon
729,,0,-3,0,5134547,False,45,110,Luker
730,,0,0,0,5134547,False,44,148,Oné
731,,0,-14,0,5134547,False,40,253,Buyabu
732,,0,-1,0,5134547,False,40,505,Tanton
733,,0,15,0,5134547,False,40,1517,Adedokun
734,,0,9,0,5134547,False,45,345,Nelson
735,,0,-1,0,5134547,False,45,125,Sagoe
736,,0,13,0,5134547,False,40,1179,Walters
737,,0,-1,0,5134547,False,45,69,Ibrahim
738,,0,-1,0,5134547,False,45,325,Diallo
739,,0,17,0,5134547,False,45,1154,Parkinson
740,,0,7,0,5134547,False,40,568,Dorrington
741,,0,28,0,5134547,False,45,1268,O’Mahony
742,,0,2,0,5134547,False,45,236,Baker-Boaitey
743,,0,-1,0,5134547,False,45,25,Nyoni
744,,0,-1,0,5134547,False,45,13,Peart-Harris
745,,0,-14,0,5134547,False,44,439,Ndiweni
746,,0,11,0,5134547,False,40,1329,Jackson
747,,0,2,0,5134547,False,44,176,Duffus
748,,0,-3,0,5134547,False,45,116,Hugill
749,,0,-2,0,5134547,False,45,101,Whittingham
750,,0,1,0,5134547,False,44,176,Chirewa
751,,0,19,0,5134547,False,40,1039,Hubner
752,,0,8,0,5134547,False,40,430,Angelini
753,,0,-1,0,5134547,False,40,215,Kavanagh
754,,0,-2,0,5134547,False,45,139,Yago Santiago
755,,0,1,0,5134547,False,45,93,Barrington
756,,0,-1,0,5134547,False,40,-15,Pitaluga
757,,0,11050,0,5134547,False,41,226212,Bradley
758,,0,0,0,5134547,False,45,42,Castledine
759,,0,1,0,5134547,False,44,136,Peck
760,,0,2,0,5134547,False,45,56,Metcalfe
761,,0,-13,0,5134547,False,40,131,Campbell
762,,0,-1,0,5134547,False,45,28,Susoho
763,,0,-5,0,5134547,False,40,235,Adaramola
764,,0,3,0,5134547,False,45,98,Lewis-Skelly
765,,0,6,0,5134547,False,40,234,Proctor
766,,0,25,0,5134547,False,39,667,Kambwala
767,,0,5,0,5134547,False,45,138,O'Reilly
768,,0,1,0,5134547,False,40,158,Bennett
769,,0,-1,0,5134547,False,45,21,Hesketh
770,,0,-1,0,5134547,False,45,184,Barnett
771,,0,0,0,5134547,False,45,37,Hamilton
772,,0,2,0,5134547,False,45,64,Nwaneri
773,,0,3,0,5134547,False,45,55,Orford
774,,0,12,0,5134547,False,40,379,Casey
775,,0,-418,0,5134547,False,50,15887,Brereton Díaz
776,,-2265,-1138,-1,5134547,False,64,68373,Werner
777,,0,-36,0,5134547,False,44,3919,Drăgușin
778,,0,4,0,5134547,False,40,141,Wright
779,,0,3,0,5134547,False,45,58,McDonnell
780,,0,9,0,5134547,False,45,211,Osong
781,,0,15,0,5134547,False,45,315,Gardner
782,,0,0,0,5134547,False,45,7,Beck
783,,0,7,0,5134547,False,45,161,Gordon
784,,0,4,0,5134547,False,40,217,Scarles
785,,0,0,0,5134547,False,45,14,Marshall
786,,0,0,0,5134547,False,45,26,Peupion
787,,0,0,0,5134547,False,45,74,Griffiths
788,,0,0,0,5134547,False,40,11,Mosquera
789,,0,2,0,5134547,False,40,174,Valdimarsson
790,,0,-1,0,5134547,False,45,160,Grbić
791,,0,6,0,5134547,False,45,130,Casadei
792,,0,3,0,5134547,False,45,1811,Muñoz
793,,0,21,0,5134547,False,40,315,Kesler-Hayden
794,,0,2,0,5134547,False,45,118,White
795,,0,2,0,5134547,False,45,38,Hernes
796,,0,2,0,5134547,False,45,39,Sekularac
797,,0,21,0,5134547,False,40,250,Fredrick
798,,0,7,0,5134547,False,40,195,Hashioka
799,,0,-1,0,5134547,False,50,53,Faivre
800,,0,-3,0,5134547,False,50,269,N.Lemina
801,,0,-8,0,5134547,False,50,982,Reyna
802,,0,19,0,5134547,False,40,206,Kinsey-Wellings
803,,0,10,0,5134547,False,50,291,Rogers
804,,0,20,0,5134547,False,50,706,Enes Ünal
805,,0,116,0,5134547,False,40,3671,Assignon
806,,0,8,0,5134547,False,40,246,Estève
807,,0,14,0,5134547,False,50,499,Wharton
808,,0,14,0,5134547,False,45,739,Sels
809,,0,18,0,5134547,False,45,341,Ribeiro
810,,0,1,0,5134547,False,45,103,King
811,,0,5,0,5134547,False,45,24,Sadi
812,,0,16,0,5134547,False,45,88,Koumas
813,,0,2,0,5134547,False,40,13,Mrozek
814,,0,2,0,5134547,False,45,11,Wright
815,,0,0,0,5134547,False,45,2,Bandeira
