price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,1062,1062,0,5133285,False,53,-2355,Nørgaard
0,-5,-5,0,5133285,False,49,-475,Onyeka
0,1219,1219,0,5133285,False,46,98598,Pinnock
0,4804,4804,0,5133285,False,49,114912,Raya
0,89,89,0,5133285,False,44,35,Roerslev
0,-5,-5,0,5133285,True,52,-7578,Schade
0,-515,-515,0,5133285,False,39,123096,Strakosha
0,19136,19136,1,5133285,False,82,783262,Toney
0,-2,-2,0,5133285,False,45,-1700,Trevitt
0,-1210,-1210,0,5133285,False,56,-250093,Wissa
0,225,225,0,5133285,False,43,-26551,Yarmoliuk
0,4,4,0,5133285,False,43,-4046,Zanka
0,65,65,0,5133285,False,50,-3025,Adingra
0,-5,-5,0,5133285,False,44,-10622,Alzate
0,-1,-1,0,5133285,False,45,-4570,Ayari
0,91,91,0,5133285,False,47,-122,Buonanotte
0,-36,-36,0,5133285,False,45,-204281,Caicedo
0,-1,-1,0,5133285,False,45,-3895,Connolly
0,-14,-14,0,5133285,False,48,-10587,Dahoud
0,68,68,0,5133285,False,50,-163857,Dunk
0,-27,-27,0,5133285,True,50,-339545,Enciso
0,-26354,-12796,-1,5133285,False,50,-2350269,Estupiñan
0,-890,-890,0,5133285,False,58,-237177,Ferguson
0,-67,-67,0,5133285,False,49,11167,Gilmour
0,8150,8150,0,5133285,False,64,176313,Gross
0,-30681,-30681,0,5133285,True,54,-1432630,João Pedro
0,-3,-3,0,5133285,False,40,-2385,Karbownik
0,0,0,0,5133285,False,45,-131,Kozłowski
0,-1,-1,0,5133285,False,49,-3872,Lallana
0,4988,4988,0,5133285,False,39,-276876,Lamptey
0,-208,-208,0,5133285,True,61,-220313,March
0,-31,-31,0,5133285,False,39,-841,McGill
0,-30,-30,0,5133285,True,48,-14694,Milner
0,374,374,0,5133285,False,64,-2448589,Mitoma
0,3,3,0,5133285,False,44,-3310,Moder
0,-2107,-2107,0,5133285,False,45,-71087,Sanchez
0,0,0,0,5133285,False,45,-1575,Sarmiento
0,0,0,0,5133285,False,40,-34,Scherpen
0,1150,1150,0,5133285,False,42,-322499,Steele
0,-1,-1,0,5133285,False,55,-4470,Undav
0,2705,2705,0,5133285,False,40,162903,Van Hecke
0,26,26,0,5133285,False,43,-69471,Veltman
0,-62,-62,0,5133285,False,44,-15707,Verbruggen
0,1,1,0,5133285,False,42,-17635,Webster
0,1530,1530,0,5133285,False,57,-170552,Welbeck
0,-58,-58,0,5133285,False,44,-78279,Zeqiri
0,662,662,0,5133285,False,42,5488,Agyei
0,5194,5194,0,5133285,False,38,104942,Al-Dakhil
0,0,0,0,5133285,False,49,-2356,Bastien
0,-3,-3,0,5133285,False,52,-13755,Benson
0,-599,-599,0,5133285,False,40,-305242,Beyer
0,-142,-142,0,5133285,False,47,-8097,Brownhill
0,-4,-4,0,5133285,False,44,-2539,Churlinov
0,0,0,0,5133285,False,48,-1980,Cork
0,-1,-1,0,5133285,False,45,-2814,Costelloe
0,-3,-3,0,5133285,False,50,-3305,Cullen
0,-115,-115,0,5133285,False,39,-958,Egan-Riley
0,3,3,0,5133285,False,39,-11521,Ekdal
0,-326,-326,0,5133285,False,47,1388,Foster
0,-52,-52,0,5133285,False,39,-4088,Franchi
0,-4,-4,0,5133285,False,48,-2845,Gudmundsson
0,-1,-1,0,5133285,False,40,-1760,McNally
0,-12,-12,0,5133285,False,43,-15762,Muric
0,64,64,0,5133285,False,44,-2221,O'Shea
0,-8,-8,0,5133285,False,49,-3319,Obafemi
0,0,0,0,5133285,False,40,-1057,Peacock-Farrell
0,-69,-69,0,5133285,False,43,-17312,Roberts
0,-15,-15,0,5133285,False,53,-12087,Rodriguez
0,-2180,-2180,0,5133285,False,40,314548,Taylor
0,-1,-1,0,5133285,False,40,-1386,Thomas
0,0,0,0,5133285,False,49,-2569,Twine
0,-12,-12,0,5133285,False,39,1467,Vigouroux
0,-30,-30,0,5133285,False,44,-5906,Vitinho
0,-2,-2,0,5133285,False,55,-14969,Weghorst
0,-5,-5,0,5133285,False,46,-10620,Zaroury
0,0,0,0,5133285,False,40,-920,Ampadu
0,-56,-56,0,5133285,False,42,-7121,Andrey
0,-6,-6,0,5133285,False,50,-83053,Arrizabalaga
0,-1,-1,0,5133285,False,65,-2013,Aubameyang
0,0,0,0,5133285,False,45,-100,Azpilicueta
0,0,0,0,5133285,False,40,-289,Baba
0,-202,-202,0,5133285,False,44,1208,B.Badiashile
0,8,8,0,5133285,False,40,-470,Bettinelli
0,73,73,0,5133285,False,49,12631,Broja
0,6,6,0,5133285,False,43,-16245,Chalobah
0,-592,-592,0,5133285,False,54,-1018560,Chilwell
0,3726,3726,0,5133285,False,42,-131883,Chukwuemeka
0,-4131,-4131,0,5133285,False,47,76279,Colwill
0,-68,-68,0,5133285,True,48,-31737,Cucurella
0,933,933,0,5133285,False,48,-214806,Enzo
0,908,908,0,5133285,False,50,8306,D.D.Fofana
0,-3,-3,0,5133285,True,44,-2496,W.Fofana
0,2082,2082,0,5133285,False,54,-9844,Gallagher
0,643,643,0,5133285,False,42,496055,Gusto
0,-17,-17,0,5133285,False,43,-10290,Hall
0,1141,1141,0,5133285,False,47,7242,Hudson-Odoi
0,-522,-522,0,5133285,True,53,-1250564,James
0,-8,-8,0,5133285,False,68,-52768,Lukaku
0,-199,-199,0,5133285,False,53,-1483,Madueke
0,-63,-63,0,5133285,True,68,-259198,Mount
0,-989,-989,0,5133285,False,63,-197148,Mudryk
0,-1406,-1406,0,5133285,False,68,-1124682,N.Jackson
0,-9810,-4905,-1,5133285,False,73,-22522,Nkunku
0,0,0,0,5133285,False,55,-406,Pulisic
0,-10,-10,0,5133285,False,43,-4910,M.Sarr
0,-4,-4,0,5133285,False,40,-4203,Slonina
0,-13002,-13002,0,5133285,False,70,286695,Sterling
0,-6191,-6191,0,5133285,False,50,37861,T.Silva
0,-1,-1,0,5133285,False,54,-15448,Ziyech
0,-174,-174,0,5133285,False,43,21513,Ahamada
0,-10999,-10999,-1,5133285,False,47,1166318,Andersen
0,-89,-89,0,5133285,False,54,-12204,J.Ayew
0,-45,-45,0,5133285,False,44,-4634,Clyne
0,-3,-3,0,5133285,True,49,-3588,C.Doucouré
0,-7,-7,0,5133285,False,44,-3960,Ebiowei
0,-237,-237,0,5133285,False,54,-86741,Edouard
0,-3024,-3024,0,5133285,True,60,-1249446,Eze
0,-30,-30,0,5133285,False,44,-68215,Guaita
0,-9948,-5162,-1,5133285,True,43,59070,Guéhi
0,7,7,0,5133285,False,49,23,Hughes
0,-1634,-1634,0,5133285,False,45,-17294,Johnstone
0,90,90,0,5133285,False,47,-26995,Lerma
0,-101,-101,0,5133285,False,49,9651,Mateta
0,-6,-6,0,5133285,False,39,-2567,Matthews
0,-2008,-2008,-1,5133285,False,45,234462,Mitchell
0,0,0,0,5133285,False,40,-9977,O'Brien
0,-13462,-6731,-1,5133285,True,58,79688,Olise
0,0,0,0,5133285,False,45,-1565,Plange
0,110,110,0,5133285,False,39,9478,C.Richards
0,19,19,0,5133285,False,43,-1620,Riedewald
0,-38,-38,0,5133285,False,49,-8560,Schlupp
0,-38,-38,0,5133285,False,40,-47990,Tomkins
0,-14,-14,0,5133285,False,45,-11228,Ward
0,39,39,0,5133285,False,39,-27576,Whitworth
0,-54,-54,0,5133285,True,44,-17469,André Gomes
0,7337,7337,1,5133285,False,42,436430,Branthwaite
0,312,312,0,5133285,False,58,-19806,Calvert-Lewin
0,21,21,0,5133285,False,44,-3078,Coleman
0,-1,-1,0,5133285,True,48,-2821,Dele
0,-488,-488,0,5133285,False,55,9557,A.Doucoure
0,-51,-51,0,5133285,False,49,2627,Garner
0,-1,-1,0,5133285,False,44,-2155,Gbamin
0,22,22,0,5133285,False,43,-7350,Godfrey
0,-6,-6,0,5133285,False,53,-29110,Gray
0,5,5,0,5133285,False,48,-2788,Gana
0,-13,-13,0,5133285,False,40,-132312,Holgate
0,-257,-257,0,5133285,False,53,-50383,Iwobi
0,-41,-41,0,5133285,False,43,-10533,Keane
0,4129,4129,0,5133285,False,49,6327,Maupay
0,-439,-439,0,5133285,False,54,19225,McNeil
0,-474,-474,0,5133285,False,46,577028,Mykolenko
0,15,15,0,5133285,False,47,-12764,Onana
0,-51,-51,0,5133285,False,44,-8498,Patterson
0,9055,9055,0,5133285,False,45,-342387,Pickford
0,-2,-2,0,5133285,False,45,-3661,Simms
0,-1513,-1513,0,5133285,False,46,366194,Tarkowski
0,-81,-81,0,5133285,False,39,-9260,J.Virginia
0,-1111,-1111,0,5133285,False,53,-17717,Andreas
0,-52,-52,0,5133285,False,49,3156,Cairney
0,0,0,0,5133285,False,50,-1008,I.Cavaleiro
0,299,299,0,5133285,False,53,-692,De Cordova-Reid
0,47,47,0,5133285,False,44,-27517,Diop
0,-5,-5,0,5133285,False,44,-1597,Francois
0,0,0,0,5133285,False,44,-7101,Knockaert
0,-5,-5,0,5133285,False,40,-9623,Kongolo
0,-6307,-6307,0,5133285,False,48,741930,Leno
0,-13,-13,0,5133285,False,43,-16050,Lukić
0,-25,-25,0,5133285,False,40,-37756,Mbabu
0,-26,-26,0,5133285,False,74,-341191,Mitrović
0,5386,5386,0,5133285,False,44,7149,Muniz
0,-128,-128,0,5133285,False,50,11026,J.Palhinha
0,-165,-165,0,5133285,False,45,-3972,Ream
0,-32,-32,0,5133285,False,45,-60955,Reed
0,350,350,0,5133285,False,44,100464,Robinson
0,-22,-22,0,5133285,False,39,-8311,Rodák
0,-235,-235,0,5133285,True,44,-37399,Tete
0,-299,-299,0,5133285,False,43,16016,Tosin
0,-670,-670,0,5133285,False,45,-284171,Vinícius
0,-59,-59,0,5133285,False,53,-8894,Wilson
0,-49,-49,0,5133285,False,39,-9493,Adrián
0,-40184,-40184,0,5133285,False,86,320608,Alexander-Arnold
0,1414,1414,1,5133285,False,58,434366,A.Becker
0,-1,-1,0,5133285,True,47,-3970,Bajcetic
0,54153,54153,1,5133285,False,76,410682,Darwin
1,54186,54186,0,5133285,False,82,1778985,Diogo J.
0,2572,2572,0,5133285,False,48,386,Elliott
0,0,0,0,5133285,False,50,-1107,Fabinho
0,-144,-144,0,5133285,False,72,-430517,Gakpo
0,1418,1418,0,5133285,False,46,181875,Gomez
0,0,0,0,5133285,False,50,-812,Henderson
0,711,711,0,5133285,False,49,3426,Jones
0,3452,3452,0,5133285,False,37,135217,Kelleher
0,5471,5471,0,5133285,False,49,-4270,Konaté
0,65294,33068,1,5133285,False,75,230198,Luis Díaz
0,2201,2201,0,5133285,False,58,-833480,Mac Allister
0,-51,-51,0,5133285,True,48,-12610,Matip
0,-13,-13,0,5133285,False,40,-16459,Phillips
0,9950,9950,0,5133285,False,64,-173648,Robertson
0,-223,-223,0,5133285,False,130,-1082997,Salah
0,-5404,-5404,0,5133285,True,71,-90959,Szoboszlai
0,-24,-24,0,5133285,True,47,-17583,Thiago
0,-54,-54,0,5133285,False,45,128149,Tsimikas
0,-6,-6,0,5133285,False,40,-2498,Van den Berg
0,13551,13551,1,5133285,False,64,538379,Virgil
0,17223,17223,0,5133285,False,49,372615,Adebayo
0,-323,-323,0,5133285,True,39,-17818,Andersen
0,3857,3857,0,5133285,False,39,-433953,Bell
0,14,14,0,5133285,False,46,-4972,Berry
0,350,350,0,5133285,False,40,4817,Burke
0,0,0,0,5133285,False,49,-3715,Campbell
0,8,8,0,5133285,False,48,-521,Clark
0,4810,4810,0,5133285,False,46,778058,Doughty
0,0,0,0,5133285,False,49,-1873,Freeman
0,-33,-33,0,5133285,False,40,-42958,Macey
0,-88,-88,0,5133285,False,45,-231031,McAtee
0,-1,-1,0,5133285,False,45,-1481,Mendes
0,11026,11026,0,5133285,False,50,158173,Morris
0,-14,-14,0,5133285,False,45,-17537,Muskwe
0,93,93,0,5133285,False,49,-2736,Ogbene
0,0,0,0,5133285,False,50,-203,Onyedinma
0,617,617,0,5133285,False,44,15775,Osho
0,-8,-8,0,5133285,False,45,-16846,Pepple
0,-7,-7,0,5133285,False,44,-15977,Pereira
0,102,102,0,5133285,False,39,-1171,Potts
0,-2,-2,0,5133285,False,44,-4489,Rea
0,-10,-10,0,5133285,False,43,-10187,Shea
0,-9,-9,0,5133285,False,45,-25548,Taylor
0,0,0,0,5133285,False,45,-606,Thorpe
0,0,0,0,5133285,False,40,-846,Walton
0,-16,-16,0,5133285,False,44,-25438,Watson
0,292,292,0,5133285,False,43,-23620,Woodrow
0,-1213,-1213,0,5133285,False,49,-173599,Akanji
0,24216,24216,0,5133285,False,50,164935,Aké
-1,-32773,-32773,0,5133285,False,68,2129658,J.Alvarez
0,-5131,-5131,0,5133285,False,64,-79391,Bernardo
0,-72,-72,0,5133285,False,44,2650,Bobb
0,-30,-30,0,5133285,False,58,-250695,Cancelo
0,-16,-16,0,5133285,False,38,-1644,Carson
0,0,0,0,5133285,False,45,-36,Charles
0,-4858,-4858,0,5133285,False,108,1841984,De Bruyne
0,1002,1002,0,5133285,False,55,-168050,Rúben
0,13,13,0,5133285,False,44,2158,Doyle
0,2454,2454,0,5133285,False,55,-222966,Ederson M.
0,19565,19565,0,5133285,False,80,2216256,Foden
0,-447,-447,0,5133285,False,72,-401640,Grealish
0,172050,82962,1,5133285,False,144,-1687560,Haaland
0,-49,-49,0,5133285,False,47,-76281,Kovačić
0,-6,-6,0,5133285,False,49,-32169,Laporte
0,-240,-240,0,5133285,False,43,-21783,R.Lewis
0,0,0,0,5133285,False,75,-5612,Mahrez
0,1081,1081,0,5133285,False,44,74085,McAtee
0,-401,-401,0,5133285,False,38,-9958,Ortega Moreno
0,-9695,-9695,0,5133285,False,59,4019602,Palmer
0,0,0,0,5133285,False,44,-1957,Perrone
0,-46,-46,0,5133285,False,47,-698,Phillips
0,2670,2670,0,5133285,False,56,-47297,Rodrigo
0,385,385,0,5133285,False,38,-18125,Sergio Gómez
0,-118,-118,0,5133285,False,39,-1983,Steffen
0,1012,1012,0,5133285,False,53,-2130918,Stones
0,-9993,-9993,0,5133285,False,55,1128480,Walker
0,0,0,0,5133285,False,45,-718,Alex Telles
0,5,5,0,5133285,False,44,-2603,Amad
0,-64,-64,0,5133285,False,68,-84394,Antony
0,-4803,-4803,0,5133285,False,82,-1605513,B.Fernandes
0,-8,-8,0,5133285,False,40,-11822,B.Williams
0,-13,-13,0,5133285,False,40,-13815,Bailly
0,-27,-27,0,5133285,False,53,-302800,Casemiro
0,7024,7024,0,5133285,False,51,138789,Dalot
0,1310,1310,0,5133285,False,51,64478,Elanga
0,-57,-57,0,5133285,False,58,-31841,Eriksen
0,-7,-7,0,5133285,False,40,-20517,Fernandez
0,-4,-4,0,5133285,False,50,-10506,Fred
0,12327,12327,0,5133285,False,49,521792,Garnacho
0,-66,-66,0,5133285,False,43,1583,Hannibal
0,-12,-12,0,5133285,False,40,-5855,Heaton
0,17,17,0,5133285,False,44,-11135,Henderson
0,8,8,0,5133285,False,45,-3236,Lindelof
0,6860,6860,0,5133285,False,42,63679,Maguire
0,1248,1248,0,5133285,False,44,50790,Mainoo
0,-1,-1,0,5133285,True,43,-4087,Malacia
0,-41,-41,0,5133285,True,64,-14899,Martial
0,-587,-587,0,5133285,True,47,-494351,Martinez
0,4738,4738,0,5133285,False,46,114802,McTominay
0,-184,-184,0,5133285,False,39,154969,Mengi
0,-201,-201,0,5133285,False,42,1310,Pellistri
0,47,47,0,5133285,False,49,-171188,R.Varane
0,-4270,-4270,0,5133285,False,84,-3483610,Rashford
0,-9,-9,0,5133285,False,67,-62934,Sancho
0,-424,-424,0,5133285,False,52,-2032155,Shaw
0,23,23,0,5133285,False,44,-1466,Shoretire
0,-4,-4,0,5133285,False,47,-3329,Van de Beek
0,-724,-724,0,5133285,False,44,-130119,Wan-Bissaka
0,-2226,-2226,0,5133285,False,61,-413917,Almirón
0,43,43,0,5133285,True,42,-404853,Anderson
0,-2,-2,0,5133285,False,40,-2287,Ashby
0,781,781,0,5133285,False,45,-1157036,Botman
0,5207,5207,0,5133285,False,58,-127384,Bruno G.
0,-867,-867,0,5133285,False,44,171796,Burn
0,-2,-2,0,5133285,False,40,-988,Darlow
0,-288,-288,0,5133285,False,42,822389,Dubravka
0,0,0,0,5133285,False,49,-3935,Fraser
0,-2,-2,0,5133285,False,39,-484,Gillespie
0,-14362,-14362,0,5133285,False,61,1517431,Gordon
0,0,0,0,5133285,False,44,-3957,Hayden
0,-2,-2,0,5133285,False,44,-4289,Hendrick
0,-16430,-16430,0,5133285,True,75,-966690,Isak
0,-205,-205,0,5133285,True,58,-76734,Joelinton
0,1,1,0,5133285,False,44,-583,Krafth
0,-1,-1,0,5133285,False,45,-651,Kuol
0,-1025,-1025,-1,5133285,False,40,278417,Lascelles
0,0,0,0,5133285,False,40,-874,J.Lewis
0,287,287,0,5133285,False,48,22126,Longstaff
0,-12,-12,0,5133285,False,40,-3299,Manquillo
0,-122,-122,0,5133285,False,48,-13505,J.Murphy
0,-1461,-1461,0,5133285,True,53,-663858,Pope
0,46,46,0,5133285,False,43,-5667,Ritchie
0,0,0,0,5133285,False,60,-5372,Saint-Maximin
0,9893,9893,0,5133285,False,53,530347,Schär
0,-11,-11,0,5133285,True,42,-12221,Targett
0,-69,-69,0,5133285,False,52,-152849,Tonali
0,2483,2483,0,5133285,False,68,853710,Trippier
0,-9,-9,0,5133285,False,40,-8332,Watts
0,-8,-8,0,5133285,True,53,-16851,Willock
0,-1876,-1876,0,5133285,False,78,-577979,Wilson
0,-2,-2,0,5133285,False,45,-1133,B.Aguilera
0,16,16,0,5133285,False,43,2457,Arter
0,-302,-302,0,5133285,False,45,-9805,Aurier
0,214,214,0,5133285,False,63,-14243,Awoniyi
0,-10,-10,0,5133285,False,39,-7946,Biancone
0,-150,-150,0,5133285,False,45,3550,Boly
0,0,0,0,5133285,False,45,-351,Bowler
0,0,0,0,5133285,False,45,-2336,Cook
0,-45,-45,0,5133285,False,53,-7478,Danilo
0,-15,-15,0,5133285,False,48,-45578,Dennis
0,-7,-7,0,5133285,False,40,-9892,Dräger
0,10,10,0,5133285,False,44,-2090,Felipe
0,0,0,0,5133285,False,49,-1882,Freuler
0,-457,-457,0,5133285,False,57,-120534,Gibbs-White
0,-4,-4,0,5133285,False,40,-11661,Hennessey
0,-22,-22,0,5133285,False,43,-6663,Horvath
0,-95,-95,0,5133285,False,58,-7592,Johnson
0,4,4,0,5133285,False,48,-1581,Kouyaté
0,-1,-1,0,5133285,False,45,-502,Laryea
0,-17,-17,0,5133285,False,50,-1212,Mangala
0,-5,-5,0,5133285,False,40,-7215,Mbe Soh
0,-26,-26,0,5133285,False,44,-5170,McKenna
0,-1,-1,0,5133285,False,44,-2480,Mighten
0,8,8,0,5133285,False,45,-1260,Niakhaté
0,-1,-1,0,5133285,False,49,-1140,O'Brien
0,0,0,0,5133285,False,45,-390,Ojeda
0,-7,-7,0,5133285,False,40,-8995,Panzo
0,-3,-3,0,5133285,False,44,-3807,O.Richards
0,-2,-2,0,5133285,False,45,-5095,G.Scarpa
0,0,0,0,5133285,False,48,-2567,J.Shelvey
0,-13,-13,0,5133285,False,45,-27416,Surridge
0,-102,-102,0,5133285,False,44,4971,Toffolo
0,-45,-45,0,5133285,False,44,-105701,Ui-jo
0,21,21,0,5133285,False,43,-11142,Williams
0,-2875,-2875,0,5133285,True,49,23038,Wood
0,-31,-31,0,5133285,False,43,-4486,Worrall
0,-1,-1,0,5133285,False,48,-2216,Yates
0,-16,-16,0,5133285,False,43,-26804,Ahmedhodžić
0,-70,-70,0,5133285,False,39,-1977,Amissah
0,-632,-632,0,5133285,False,38,-793792,Baldock
0,-106,-106,0,5133285,True,39,-15743,Basham
0,-27,-27,0,5133285,False,47,-8885,Berge
0,-45,-45,0,5133285,False,45,2522,Bogle
0,4,4,0,5133285,False,49,-5053,Brewster
0,-14,-14,0,5133285,False,44,-1846,Coulibaly
0,0,0,0,5133285,False,40,-5581,A.Davies
0,-13,-13,0,5133285,True,43,-10698,Egan
0,-5,-5,0,5133285,False,49,-678,Fleck
0,-68,-68,0,5133285,False,45,-3307,Foderingham
0,-3,-3,0,5133285,False,48,-1001,Jebbison
0,32,32,0,5133285,False,43,-5598,Lowe
0,-55,-55,0,5133285,False,54,-1949,McBurnie
0,0,0,0,5133285,False,55,-2157,Ndiaye
0,-135,-135,0,5133285,False,39,8648,Norrington-Davies
0,-3,-3,0,5133285,False,48,-799,Norwood
0,3,3,0,5133285,False,48,-2006,Osborn
0,-474,-474,0,5133285,False,43,-49934,Osula
0,1,1,0,5133285,False,39,-5908,Austin
0,-53,-53,0,5133285,False,54,2351,Bentancur
0,37,37,0,5133285,False,50,-11858,Bissouma
0,4,4,0,5133285,False,49,20,Bryan
0,-76,-76,0,5133285,False,43,-38281,Davies
0,-126,-126,0,5133285,False,42,-71701,Dier
0,-177,-177,0,5133285,False,43,-33522,E.Royal
0,2182,2182,0,5133285,False,38,-173961,Forster
0,-23,-23,0,5133285,False,52,-34601,Højbjerg
0,-25,-25,0,5133285,False,125,-320810,Kane
0,-4162,-4162,0,5133285,False,69,83158,Kulusevski
0,-184,-184,0,5133285,False,47,-40863,Lloris
0,-44,-44,0,5133285,False,48,-7896,Lo Celso
0,-9806,-9806,0,5133285,False,80,-261614,Maddison
0,-6,-6,0,5133285,False,44,-37896,Ndombele
0,-63499,-31080,-1,5133285,False,58,3002272,Pedro Porro
0,-58,-58,0,5133285,False,47,-233403,Perišić
0,7325,7325,0,5133285,False,44,36613,Reguilón
0,-23381,-23381,0,5133285,False,72,1454295,Richarlison
0,-4,-4,0,5133285,False,40,-14413,Rodon
