player_ids,price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_since_yesterday,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today
180,0,0,0,0,5596397,False,42,-17419
181,0,0,0,0,5596397,False,57,-174451
182,0,0,0,0,5596397,False,44,-76960
183,0,0,0,0,5596397,False,43,-5272
184,0,0,0,0,5596397,False,45,11922
185,0,0,0,0,5596397,False,45,3713
186,0,0,0,0,5596397,True,64,12160
187,0,0,0,0,5596397,False,45,1042
188,0,0,0,0,5596397,False,45,197
189,0,0,0,0,5596397,False,40,1111
190,0,0,0,0,5596397,False,44,113
191,0,0,0,0,5596397,False,40,178
192,0,0,0,0,5596397,False,45,73
193,0,0,0,0,5596397,False,45,5
194,0,0,0,-1,5596397,False,42,-1563
195,0,0,0,0,5596397,False,38,31137
196,0,0,0,0,5596397,False,49,-2339
197,0,0,0,0,5596397,False,52,-13726
198,0,0,0,0,5596397,False,40,-289823
199,0,0,0,0,5596397,False,47,-4549
200,0,0,0,0,5596397,False,44,-2434
201,0,0,0,0,5596397,False,48,-1985
202,0,0,0,0,5596397,False,45,-2800
203,0,0,0,0,5596397,False,50,-3247
204,0,0,0,0,5596397,False,39,851
205,0,0,0,0,5596397,False,39,-11849
206,0,0,0,0,5596397,False,48,4976
207,0,0,0,0,5596397,False,39,-3065
208,0,0,0,0,5596397,False,48,-2703
209,0,0,0,0,5596397,False,40,-1749
210,0,0,0,0,5596397,False,43,-15647
211,0,0,0,0,5596397,False,44,-660
212,0,0,0,0,5596397,False,49,-3000
213,0,0,0,0,5596397,False,40,-1042
214,0,0,0,0,5596397,False,43,-16039
215,0,0,0,0,5596397,False,53,-8795
216,0,0,0,0,5596397,False,40,386099
217,0,0,0,0,5596397,False,40,-1360
218,0,0,0,0,5596397,False,49,-2564
219,0,0,0,0,5596397,False,39,1713
220,0,0,0,0,5596397,False,44,-5005
221,0,0,0,0,5596397,False,55,-14942
222,0,0,0,-1,5596397,False,46,-10474
223,0,0,0,0,5596397,False,50,-124
224,0,0,0,0,5596397,False,47,-8157
225,0,0,0,0,5596397,False,53,13087
226,0,0,0,0,5596397,False,45,656
227,0,0,0,0,5596397,False,47,-3924
228,0,0,0,0,5596397,True,48,109
229,0,0,0,0,5596397,False,49,-521
230,0,0,0,0,5596397,False,40,-3063
231,0,0,0,0,5596397,False,50,5839
232,0,0,0,0,5596397,False,40,1015
233,0,0,0,0,5596397,False,50,1386
234,0,0,0,0,5596397,False,50,-49
235,0,0,0,0,5596397,False,54,448
236,0,0,0,-1,5596397,False,45,-205041
237,0,0,0,-1,5596397,True,45,-25348
238,0,0,0,0,5596397,False,40,-907
239,0,0,0,0,5596397,False,43,-6235
240,0,0,0,0,5596397,False,50,-82895
241,0,0,0,0,5596397,False,65,-2001
242,0,0,0,0,5596397,False,45,-99
243,0,0,0,0,5596397,False,40,-288
244,0,0,0,0,5596397,False,44,4686
245,0,0,0,0,5596397,False,40,-534
246,0,0,0,0,5596397,False,49,9409
247,0,0,0,0,5596397,False,43,-16221
248,0,0,0,0,5596397,False,54,-1023686
249,0,0,0,0,5596397,False,42,-179928
250,0,0,0,0,5596397,False,47,399664
251,0,0,0,0,5596397,True,48,-30485
252,0,0,0,0,5596397,False,48,-212282
253,0,0,0,0,5596397,True,44,-2499
254,0,0,0,0,5596397,False,54,-9227
255,0,0,0,0,5596397,False,42,551471
256,0,0,0,0,5596397,True,53,-1241687
257,0,0,0,0,5596397,False,68,-52596
258,0,0,0,0,5596397,False,53,1748
259,0,0,0,0,5596397,False,63,-185330
260,0,0,0,-1,5596397,True,68,-1096598
261,0,0,0,0,5596397,False,74,9048
262,0,0,0,0,5596397,False,55,-404
263,0,0,0,0,5596397,False,43,-4845
264,0,0,0,0,5596397,False,40,-4157
265,0,0,0,0,5596397,False,71,459885
266,0,0,0,0,5596397,False,50,55198
267,0,0,0,0,5596397,False,54,-15420
268,0,0,0,1,5596397,False,58,3877013
269,0,0,0,0,5596397,False,50,-998
270,0,0,0,0,5596397,False,51,-7601
271,0,0,0,0,5596397,False,49,156592
272,0,0,0,0,5596397,True,44,-1506
273,0,0,0,0,5596397,False,45,-9745
274,0,0,0,0,5596397,False,39,174
275,0,0,0,0,5596397,True,49,-198
276,0,0,0,0,5596397,False,40,-359
277,0,0,0,0,5596397,False,45,1922
278,0,0,0,0,5596397,False,40,201
279,0,0,0,0,5596397,False,45,-47
280,0,0,0,0,5596397,False,45,107223
281,0,0,0,0,5596397,False,40,745
282,0,0,0,0,5596397,False,45,1144
283,0,0,0,0,5596397,False,45,154
284,0,0,0,0,5596397,False,40,287
285,0,0,0,0,5596397,False,45,49
286,0,0,0,0,5596397,False,45,5
287,0,0,0,0,5596397,True,43,-9906
288,0,0,0,0,5596397,False,43,27844
289,0,0,0,-1,5596397,False,48,1345232
290,0,0,0,0,5596397,False,54,-12328
291,0,0,0,0,5596397,False,44,-4125
292,0,0,0,0,5596397,True,49,-3419
293,0,0,0,0,5596397,False,44,-3810
294,0,0,0,0,5596397,False,54,-73701
295,0,0,0,0,5596397,False,60,-1202664
296,0,0,0,0,5596397,False,44,-67819
297,0,0,0,-1,5596397,False,44,155481
298,0,0,0,0,5596397,False,49,-22
299,0,0,0,0,5596397,False,45,10824
300,0,0,0,0,5596397,False,47,-26697
301,0,0,0,0,5596397,False,49,25215
302,0,0,0,0,5596397,False,39,-2396
303,0,0,0,-1,5596397,False,46,282364
304,0,0,0,0,5596397,False,40,-9896
305,0,0,0,0,5596397,False,59,113070
306,0,0,0,0,5596397,False,45,-1551
307,0,0,0,0,5596397,False,39,10575
308,0,0,0,0,5596397,False,43,-1696
309,0,0,0,0,5596397,False,49,-7713
310,0,0,0,0,5596397,False,40,-47246
311,0,0,0,0,5596397,True,45,-10044
312,0,0,0,0,5596397,False,39,-27676
313,0,0,0,0,5596397,False,44,-9370
314,0,0,0,0,5596397,False,48,-649
315,0,0,0,0,5596397,False,45,342
316,0,0,0,0,5596397,False,45,-2364
317,0,0,0,0,5596397,False,45,1272
318,0,0,0,0,5596397,False,45,201
319,0,0,0,0,5596397,False,45,185
320,0,0,0,0,5596397,False,40,473
321,0,0,0,0,5596397,True,44,-15770
322,0,0,0,0,5596397,False,41,301651
323,0,0,0,0,5596397,False,58,-6529
324,0,0,0,0,5596397,False,44,-3196
325,0,0,0,0,5596397,True,48,-2841
326,0,0,0,0,5596397,True,55,26198
327,0,0,0,0,5596397,False,49,3299
328,0,0,0,0,5596397,False,44,-2141
329,0,0,0,0,5596397,False,43,-7688
330,0,0,0,0,5596397,False,53,-29032
331,0,0,0,0,5596397,True,48,-2843
332,0,0,0,0,5596397,False,40,-131782
333,0,0,0,0,5596397,False,43,-9097
334,0,0,0,0,5596397,False,54,33226
335,0,0,0,0,5596397,False,46,556560
336,0,0,0,0,5596397,False,47,-11059
337,0,0,0,0,5596397,False,44,-7275
338,0,0,0,0,5596397,False,45,-453921
339,0,0,0,0,5596397,False,45,-3624
340,0,0,0,1,5596397,False,46,383786
341,0,0,0,0,5596397,False,39,-7483
342,0,0,0,0,5596397,False,39,-1657
343,0,0,0,0,5596397,False,44,-43844
344,0,0,0,0,5596397,False,52,-8411
345,0,0,0,0,5596397,False,45,762
346,0,0,0,0,5596397,False,48,-2756
347,0,0,0,0,5596397,False,45,-1308
348,0,0,0,-1,5596397,False,44,42
349,0,0,0,0,5596397,False,55,11400
350,0,0,0,0,5596397,False,57,6828
351,0,0,0,0,5596397,False,45,218
352,0,0,0,0,5596397,False,45,28
353,0,0,0,0,5596397,False,40,292
354,0,0,0,0,5596397,True,53,-37907
355,0,0,0,0,5596397,False,53,-11969
356,0,0,0,0,5596397,False,49,4320
357,0,0,0,0,5596397,False,50,-1004
358,0,0,0,0,5596397,False,53,-1819
359,0,0,0,0,5596397,False,44,-26019
360,0,0,0,0,5596397,False,44,-1488
361,0,0,0,0,5596397,False,44,-7044
362,0,0,0,0,5596397,False,40,-9522
363,0,0,0,0,5596397,False,48,749424
364,0,0,0,0,5596397,False,43,-15838
365,0,0,0,0,5596397,False,40,-37298
366,0,0,0,0,5596397,False,74,-340823
367,0,0,0,0,5596397,False,44,-15457
368,0,0,0,0,5596397,False,50,6981
369,0,0,0,0,5596397,False,45,-2455
370,0,0,0,0,5596397,False,45,-59927
371,0,0,0,0,5596397,False,44,66413
372,0,0,0,0,5596397,False,39,-7899
373,0,0,0,0,5596397,False,44,-35416
374,0,0,0,0,5596397,False,43,14444
375,0,0,0,0,5596397,False,46,-269785
376,0,0,0,0,5596397,True,53,-3641
377,0,0,0,0,5596397,False,52,40669
378,0,0,0,0,5596397,False,53,2761
379,0,0,0,0,5596397,True,44,-18676
380,0,0,0,-1,5596397,False,39,-1330
381,0,0,0,0,5596397,False,45,-750
382,0,0,0,0,5596397,False,45,19
383,0,0,0,0,5596397,True,49,-653
384,0,0,0,0,5596397,False,45,637
385,0,0,0,0,5596397,False,45,52717
386,0,0,0,0,5596397,False,40,1187
387,0,0,0,0,5596397,True,45,492
388,0,0,0,0,5596397,False,40,474
389,0,0,0,0,5596397,False,39,-8866
390,0,0,0,0,5596397,False,85,289585
391,0,0,0,0,5596397,False,57,348336
392,0,0,0,0,5596397,True,47,-3959
393,0,0,0,1,5596397,False,75,146841
394,0,0,0,1,5596397,False,79,584815
395,0,0,0,0,5596397,False,48,-7426
396,0,0,0,0,5596397,False,50,-1104
397,0,0,0,0,5596397,False,72,-416769
398,0,0,0,0,5596397,False,45,119736
399,0,0,0,0,5596397,False,50,-810
400,0,0,0,0,5596397,False,49,-1804
401,0,0,0,0,5596397,False,37,106427
402,0,0,0,0,5596397,False,49,12852
403,0,0,0,1,5596397,False,74,19422
404,0,0,0,0,5596397,False,58,-846395
405,0,0,0,-1,5596397,True,48,-11711
406,0,0,0,0,5596397,False,40,-16255
407,0,0,0,0,5596397,False,64,-247514
408,0,0,0,-1,5596397,True,131,-459111
409,0,0,0,0,5596397,False,71,-19483
410,0,0,0,-1,5596397,True,47,-17688
411,0,0,0,0,5596397,True,46,197357
412,0,0,0,0,5596397,False,40,-2449
413,0,0,0,0,5596397,False,63,452521
414,0,0,0,0,5596397,False,40,6491
415,0,0,0,0,5596397,False,44,-685
416,0,0,0,0,5596397,True,44,-2801
417,0,0,0,0,5596397,False,44,-545
418,0,0,0,0,5596397,True,54,1108
419,0,0,0,0,5596397,False,50,4793
420,0,0,0,0,5596397,False,40,395
421,0,0,0,0,5596397,False,39,198
422,0,0,0,0,5596397,False,45,33
423,0,0,0,0,5596397,False,40,8
424,0,0,0,0,5596397,False,40,11405
425,0,0,0,0,5596397,False,45,40
426,0,0,0,0,5596397,False,45,16
427,0,0,0,0,5596397,False,49,-856
428,0,0,0,0,5596397,True,44,-65813
429,0,0,0,0,5596397,False,48,-1782
430,0,0,0,0,5596397,True,39,-9959
431,0,0,0,0,5596397,False,39,-470984
432,0,0,0,-1,5596397,False,46,-5050
433,0,0,0,0,5596397,False,40,1997
434,0,0,0,0,5596397,False,49,-3699
435,0,0,0,0,5596397,False,48,-918
436,0,0,0,0,5596397,False,45,426371
437,0,0,0,0,5596397,False,49,-1868
438,0,0,0,0,5596397,False,40,-42359
439,0,0,0,0,5596397,False,45,-229226
440,0,0,0,0,5596397,False,45,-1471
441,0,0,0,0,5596397,False,50,39040
442,0,0,0,0,5596397,False,45,-17362
443,0,0,0,0,5596397,False,49,-5491
444,0,0,0,0,5596397,False,50,-203
445,0,0,0,0,5596397,False,44,1051
446,0,0,0,0,5596397,False,45,-16675
447,0,0,0,0,5596397,False,44,-15859
448,0,0,0,0,5596397,False,39,-2163
449,0,0,0,0,5596397,False,44,-4445
450,0,0,0,0,5596397,False,43,-10008
451,0,0,0,0,5596397,False,45,-25307
452,0,0,0,0,5596397,False,45,-596
453,0,0,0,0,5596397,False,40,-826
454,0,0,0,0,5596397,False,44,-25126
455,0,0,0,-1,5596397,False,43,-22111
456,0,0,0,0,5596397,False,40,173859
457,0,0,0,-1,5596397,False,42,-8719
458,0,0,0,-1,5596397,True,42,-7206
459,0,0,0,0,5596397,False,47,-3369
460,0,0,0,-1,5596397,False,47,-6669
461,0,0,0,0,5596397,True,40,-242020
462,0,0,0,0,5596397,False,45,13007
463,0,0,0,0,5596397,False,49,12842
464,0,0,0,0,5596397,True,49,90
465,0,0,0,0,5596397,False,40,-692
466,0,0,0,0,5596397,False,44,-120
467,0,0,0,0,5596397,False,40,1071
468,0,0,0,0,5596397,False,50,18300
469,0,0,0,0,5596397,False,45,171
470,0,0,0,0,5596397,False,45,246
471,0,0,0,0,5596397,False,49,-126432
472,0,0,0,0,5596397,False,50,70862
473,0,0,0,0,5596397,False,70,2911307
474,0,0,0,0,5596397,False,65,90853
475,0,0,0,0,5596397,False,44,2377
476,0,0,0,0,5596397,False,58,-250045
477,0,0,0,0,5596397,False,39,-1497
478,0,0,0,0,5596397,False,45,-36
479,0,0,0,3,5596397,False,106,860444
480,0,0,0,0,5596397,False,55,-154271
481,0,0,0,0,5596397,False,55,-203716
482,0,0,0,1,5596397,False,80,1988776
483,0,0,0,0,5596397,False,72,-383099
484,0,0,0,0,5596397,False,139,-3668726
485,0,0,0,0,5596397,False,47,-75500
486,0,0,0,0,5596397,False,49,-32110
487,0,0,0,0,5596397,False,43,-17037
488,0,0,0,0,5596397,False,75,-5584
489,0,0,0,0,5596397,False,38,-2089
490,0,0,0,0,5596397,False,44,-1937
491,0,0,0,0,5596397,False,56,-73682
492,0,0,0,-1,5596397,False,38,-19763
493,0,0,0,0,5596397,False,39,290
494,0,0,0,0,5596397,False,53,-2138304
495,0,0,0,0,5596397,False,54,1236739
496,0,0,0,0,5596397,False,48,-15259
497,0,0,0,0,5596397,False,48,-64882
498,0,0,0,0,5596397,False,65,213398
499,0,0,0,0,5596397,False,45,28
500,0,0,0,0,5596397,False,45,28
501,0,0,0,0,5596397,False,68,-258194
502,0,0,0,0,5596397,False,45,-715
503,0,0,0,0,5596397,False,44,-2594
504,0,0,0,0,5596397,False,68,-83422
505,0,0,0,0,5596397,False,82,-1563834
506,0,0,0,0,5596397,False,40,-11689
507,0,0,0,0,5596397,False,40,-13679
508,0,0,0,0,5596397,False,53,-304777
509,0,0,0,0,5596397,False,51,122689
510,0,0,0,0,5596397,False,58,-31143
511,0,0,0,0,5596397,False,40,-20332
512,0,0,0,0,5596397,False,50,-10484
513,0,0,0,0,5596397,False,48,300330
514,0,0,0,0,5596397,False,43,3471
515,0,0,0,0,5596397,False,40,-5458
516,0,0,0,0,5596397,False,45,-2058
517,0,0,0,0,5596397,False,42,36740
518,0,0,0,0,5596397,False,44,12190
519,0,0,0,0,5596397,False,43,-4095
520,0,0,0,0,5596397,True,64,-13923
521,0,0,0,0,5596397,False,47,-489335
522,0,0,0,-1,5596397,False,46,110818
523,0,0,0,-1,5596397,False,42,2656
524,0,0,0,0,5596397,False,49,-168914
525,0,0,0,0,5596397,False,84,-3459567
526,0,0,0,0,5596397,False,67,-62645
527,0,0,0,0,5596397,False,52,-2060303
528,0,0,0,0,5596397,False,44,-864
529,0,0,0,0,5596397,False,47,-3234
530,0,0,0,0,5596397,False,44,-110446
531,0,0,0,0,5596397,False,48,-1554266
532,0,0,0,0,5596397,False,68,181902
533,0,0,0,0,5596397,False,44,-473
534,0,0,0,0,5596397,False,40,830
535,0,0,0,0,5596397,False,45,88
536,0,0,0,0,5596397,False,40,9549
537,0,0,0,0,5596397,False,40,90579
538,0,0,0,0,5596397,True,50,3665
539,0,0,0,0,5596397,False,45,225
540,0,0,0,0,5596397,False,40,367
541,0,0,0,0,5596397,False,40,74
542,0,0,0,0,5596397,False,43,-10018
543,0,0,0,0,5596397,False,62,-387826
544,0,0,0,0,5596397,True,42,-397827
545,0,0,0,0,5596397,False,40,-2268
546,0,0,0,0,5596397,False,45,-1204751
547,0,0,0,0,5596397,False,58,-148749
548,0,0,0,0,5596397,False,44,106956
549,0,0,0,0,5596397,False,40,-969
550,0,0,0,0,5596397,False,42,757757
551,0,0,0,0,5596397,False,49,-3918
552,0,0,0,0,5596397,False,39,-387
553,0,0,0,0,5596397,False,61,1960364
554,0,0,0,0,5596397,False,44,-3926
555,0,0,0,0,5596397,False,44,-4256
556,0,0,0,0,5596397,False,76,-542193
557,0,0,0,0,5596397,True,58,-71882
558,0,0,0,0,5596397,False,44,-573
559,0,0,0,0,5596397,False,45,-644
560,0,0,0,0,5596397,False,41,424700
561,0,0,0,0,5596397,False,40,-862
562,0,0,0,0,5596397,False,48,6968
563,0,0,0,0,5596397,False,40,-3139
564,0,0,0,0,5596397,False,48,-15724
565,0,0,0,0,5596397,True,53,-638620
566,0,0,0,0,5596397,False,43,-5941
567,0,0,0,0,5596397,False,60,-5363
568,0,0,0,0,5596397,False,52,288483
569,0,0,0,0,5596397,True,42,-12061
570,0,0,0,0,5596397,False,52,-151640
571,0,0,0,0,5596397,False,67,400673
572,0,0,0,0,5596397,False,40,-8209
573,0,0,0,0,5596397,True,53,-16711
574,0,0,0,0,5596397,True,78,-563981
575,0,0,0,0,5596397,False,39,-3139
576,0,0,0,0,5596397,False,39,9312
577,0,0,0,0,5596397,True,62,-251056
578,0,0,0,-1,5596397,False,43,96652
579,0,0,0,0,5596397,False,39,360
580,0,0,0,0,5596397,False,45,12752
581,0,0,0,0,5596397,False,45,326
582,0,0,0,0,5596397,False,45,986
583,0,0,0,0,5596397,False,44,639
584,0,0,0,0,5596397,False,40,-8697
585,0,0,0,0,5596397,False,39,-78233
586,0,0,0,0,5596397,False,47,142
587,0,0,0,0,5596397,False,51,80238
588,0,0,0,0,5596397,False,45,-1131
589,0,0,0,0,5596397,False,43,2930
590,0,0,0,0,5596397,True,45,-3584
591,0,0,0,0,5596397,False,63,-25345
592,0,0,0,0,5596397,False,39,-7813
593,0,0,0,0,5596397,True,45,7745
594,0,0,0,0,5596397,False,45,-346
595,0,0,0,0,5596397,False,45,-2326
596,0,0,0,0,5596397,False,53,-8167
597,0,0,0,0,5596397,False,48,-45261
598,0,0,0,0,5596397,False,40,-9804
599,0,0,0,0,5596397,False,44,-2145
600,0,0,0,0,5596397,False,49,-1869
601,0,0,0,0,5596397,False,57,-100021
602,0,0,0,0,5596397,False,40,-11554
603,0,0,0,0,5596397,False,43,-6263
604,0,0,0,0,5596397,True,48,-1550
605,0,0,0,0,5596397,False,45,-497
606,0,0,0,0,5596397,False,50,-815
607,0,0,0,0,5596397,False,40,-7128
608,0,0,0,0,5596397,False,44,-4543
609,0,0,0,0,5596397,False,44,-2463
610,0,0,0,0,5596397,True,45,-1220
611,0,0,0,0,5596397,False,49,-1133
612,0,0,0,0,5596397,False,45,-388
613,0,0,0,0,5596397,False,40,-8871
614,0,0,0,0,5596397,False,44,-3785
615,0,0,0,0,5596397,False,45,-5060
616,0,0,0,0,5596397,False,48,-2553
617,0,0,0,0,5596397,False,45,-27161
618,0,0,0,0,5596397,False,44,7295
619,0,0,0,0,5596397,False,44,-104478
620,0,0,0,0,5596397,False,43,-11193
621,0,0,0,1,5596397,False,50,114905
622,0,0,0,0,5596397,False,43,-4030
623,0,0,0,0,5596397,False,48,-2176
624,0,0,0,0,5596397,True,45,5936
625,0,0,0,0,5596397,False,39,-1249
626,0,0,0,0,5596397,False,39,-669
627,0,0,0,0,5596397,False,44,5919
628,0,0,0,0,5596397,False,45,5512
629,0,0,0,0,5596397,False,45,3150
630,0,0,0,0,5596397,False,45,-71
631,0,0,0,0,5596397,False,50,2068
632,0,0,0,0,5596397,True,49,151
633,0,0,0,0,5596397,True,50,3236
634,0,0,0,0,5596397,False,45,11
635,0,0,0,0,5596397,False,45,32
636,0,0,0,0,5596397,False,45,26
637,0,0,0,0,5596397,False,39,121929
638,0,0,0,-1,5596397,False,44,104196
639,0,0,0,0,5596397,False,44,62674
640,0,0,0,0,5596397,False,43,-26894
641,0,0,0,0,5596397,False,39,-1182
